event_date,event_id,country,material_group,shock_type,ticker,channel,metric,ratio,pre_mean,post_mean,anchor_date,pre_start,pre_end,post_start,post_end,n_pre,n_post,boot_p_value,boot_n_anchors,boot_null_mean,boot_null_p95,boot_null_p99
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,REMX,direct_minerals,rv22,0.7793251535996331,0.00040163377043082133,0.0003130032998317996,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2025-01-06,25,22,0.647,762,1.3003014405136866,3.070782115563456,4.404813555757868
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,REMX,direct_minerals,jump5_abs,2.063300802858946,0.016794734157608338,0.0228389256995059,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.363,779,2.0316708149059477,3.623549357412301,6.633774848339655
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SMH,semiconductor,t1_r2,1.0126548140114717,0.0002788843664933708,0.0002824135962820515,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-04,25,1,0.292,783,1.2474363094753318,5.218649169328527,13.519390807769541
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SMH,semiconductor,rv5,0.9591108029488462,0.0002788843664933708,0.00026748100867733714,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.422,779,1.250514828178175,3.775008739878814,8.648427590874888
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SMH,semiconductor,rv22,1.2980575904817842,0.0002788843664933708,0.0003620079687934237,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2025-01-06,25,22,0.319,762,1.2684899653953714,3.7342408643817637,4.318596757326966
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SMH,semiconductor,jump5_abs,1.8668807974588704,0.013646962190242456,0.014217539879982019,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.514,779,2.173868004166717,4.292667540951808,7.236088067184678
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SOXX,semiconductor,t1_r2,0.5383220264224424,0.0003213167138965838,0.00017297186454820915,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-04,25,1,0.429,783,1.4081526782889555,6.149914086525333,17.5655122579726
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SOXX,semiconductor,rv5,0.7316839516144602,0.0003213167138965838,0.0002351022829436254,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.569,779,1.3235883697591138,4.084703431395884,11.083802272865274
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SOXX,semiconductor,rv22,1.142842948916188,0.0003213167138965838,0.0003672145408456309,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2025-01-06,25,22,0.384,762,1.2704432419173728,3.660027933618688,5.427968133077418
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SOXX,semiconductor,jump5_abs,1.7431343294533235,0.013800653826776345,0.01342969599930684,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.579,779,2.1588858585873876,4.301200844791285,7.6389641952695015
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SPY,benchmark,t1_r2,0.5839724206451262,6.5617252905509e-05,3.831866601531353e-05,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-04,25,1,0.407,783,1.3048439222390262,5.200222050972957,13.083382885197894
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SPY,benchmark,rv5,0.24679273646525646,6.5617252905509e-05,1.6193861403883366e-05,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.897,779,1.4484111683757954,4.709464273171934,10.867267325994614
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SPY,benchmark,rv22,1.2944156819598693,6.5617252905509e-05,8.493600116801764e-05,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2025-01-06,25,22,0.379,762,1.478833681477295,5.848984432554616,8.696818079784512
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,SPY,benchmark,jump5_abs,1.1314058825358484,0.005471252503727994,0.0036015619741385924,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.848,779,2.1932117480645448,4.934732081111685,7.118170829658179
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,TAN,clean_energy,t1_r2,0.5335203339503913,0.0010196460856395169,0.0005440019201216044,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-04,25,1,0.433,783,1.0805145559106974,4.516110694262834,9.133887192847148
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,TAN,clean_energy,rv5,0.6372015871875744,0.0010196460856395169,0.0006497201041390975,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.574,779,1.1491268220700128,3.2495840476980224,5.630517900418783
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,TAN,clean_energy,rv22,0.4854029503644354,0.0010196460856395169,0.0004949392182969693,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2025-01-06,25,22,0.917,762,1.1696659716598448,2.7429084219340396,3.090191750455919
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,TAN,clean_energy,jump5_abs,1.850360429248202,0.022037223871663708,0.022256666072275527,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.502,779,2.078327422589531,4.068895610599469,5.754184162002683
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,URA,uranium_nuclear,t1_r2,0.10443493189859683,0.00041797600757133567,4.365129588595984e-05,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-04,25,1,0.71,783,1.1776863282563732,5.065932961256169,9.643052484941025
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,URA,uranium_nuclear,rv5,1.0789781774903477,0.00041797600757133567,0.00045098699088401157,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.357,779,1.057425152518558,2.8233383586651453,4.83202364017644
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,URA,uranium_nuclear,rv22,0.967868984973584,0.00041797600757133567,0.0004045460141913797,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2025-01-06,25,22,0.474,762,1.1701733114384587,2.624449998002762,3.0849528164351883
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,URA,uranium_nuclear,jump5_abs,2.8077217157957364,0.016387289361278364,0.013227937317584268,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.197,779,2.097536095575317,3.633832388088591,5.342625105274327
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,XLI,industrials,t1_r2,0.15384959894404593,0.00012332336504965318,1.8973250253319314e-05,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-04,25,1,0.7,783,1.2949344679971373,4.898181673512499,11.311312402707637
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,XLI,industrials,rv5,0.4157521035741092,0.00012332336504965318,5.127194843923109e-05,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.804,779,1.2440197579608088,2.8611895915411374,9.190370228399734
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,XLI,industrials,rv22,0.6292868252671671,0.00012332336504965318,7.760576887336016e-05,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2025-01-06,25,22,0.804,762,1.3109702151342104,2.5080440258851877,8.043856073583783
2024-12-03,china_us_dual_use_minerals_20241203,China,gallium_germanium_antimony_graphite,us_specific_tightening,XLI,industrials,jump5_abs,1.6024316530083045,0.007614485109894481,0.006055195309363482,2024-12-03,2024-10-21,2024-11-22,2024-12-04,2024-12-10,25,5,0.728,779,2.149792928019165,3.715970485741693,6.854953845448132
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,COPX,industrial_metals,t1_r2,0.47772799307918107,0.0001842728587689453,8.803230299865161e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.483,783,1.0876184827676134,4.129192458428605,9.196888038923053
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,COPX,industrial_metals,rv5,2.1784594516192213,0.0001842728587689453,0.0004014309508621028,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.125,779,1.216387721661935,3.487690967047782,7.020576614671938
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,COPX,industrial_metals,rv22,3.1972863206847864,0.0001842728587689453,0.0005891730906154284,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.068,762,1.3086015045425787,3.298538099262762,4.090230869674384
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,COPX,industrial_metals,jump5_abs,3.019455312072076,0.010307602830294511,0.018670042000775794,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.16,779,2.1688566771847304,4.572661105457054,6.106657406536532
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ICLN,clean_energy,t1_r2,0.10743373929789748,0.000179216671091101,1.9253917119838386e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.736,783,1.249342491019092,4.709901706722292,10.129933277089629
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ICLN,clean_energy,rv5,0.4151866361203197,0.000179216671091101,7.440836680699597e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.791,779,1.1846883648653006,3.05885342085032,5.552423690397239
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ICLN,clean_energy,rv22,0.831161747029597,0.000179216671091101,0.0001489580414409082,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.614,762,1.1907589406508414,2.990890810479059,3.729127075939673
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ICLN,clean_energy,jump5_abs,1.5546754483266099,0.01021006950469109,0.006551874437149466,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.66,779,2.1163080279052084,3.694364465627673,5.266767468873507
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ITA,defense,t1_r2,0.5648112296766533,0.00016034030115733185,9.056200266339752e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.399,783,1.2963109939545612,5.144212805724226,14.345955213480353
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ITA,defense,rv5,0.1658541697539632,0.00016034030115733185,2.6593107526549697e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.962,779,1.3604125411116061,3.638304194719511,9.40220621204718
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ITA,defense,rv22,0.8593912497215408,0.00016034030115733185,0.00013779505179232763,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.649,762,1.403048132699662,3.8933341116893603,7.423651914069873
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,ITA,defense,jump5_abs,0.9508855379486467,0.010007941697610595,0.004324797428643888,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.939,779,2.1329880173938065,4.1397916857526935,5.654663183347631
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,LIT,battery_clean,t1_r2,0.001309857015940822,0.000187456788000372,2.4554158894801855e-07,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.959,783,1.5369066304009744,5.355652138975615,15.65929168602853
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,LIT,battery_clean,rv5,0.7633793700097584,0.000187456788000372,0.00014310064472777682,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.515,779,1.2498513702437068,3.0477969689643585,7.67995030925655
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,LIT,battery_clean,rv22,0.8323292762710449,0.000187456788000372,0.00015602577268844433,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.678,762,1.2100631741099765,2.531958350379193,5.575062290516102
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,LIT,battery_clean,jump5_abs,1.6504013301854874,0.011448120217553539,0.008202402916295407,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.615,779,2.0715223886103997,3.9094219249534747,6.033449374493762
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,PICK,industrial_metals,t1_r2,0.28880911999301734,0.00012852011609850141,3.711778163180861e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.551,783,1.1995198264959155,4.348777923367841,8.927084464405356
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,PICK,industrial_metals,rv5,1.0065249090522004,0.00012852011609850141,0.00012935869816742236,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.432,779,1.2520550718880579,3.56247910077428,6.345845716151592
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,PICK,industrial_metals,rv22,1.7438358970638983,0.00012852011609850141,0.00022411799194738656,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.243,762,1.34668993510856,3.65539213170331,4.537026491136596
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,PICK,industrial_metals,jump5_abs,2.112846059831582,0.008352113656107005,0.009872123799770099,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.458,779,2.227392752277675,4.199632343282777,7.271280150201829
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,QQQ,benchmark,t1_r2,0.1007207936966772,0.00020352102121429838,2.0498798790662412e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.728,783,1.2916110991098027,5.083141033040955,12.613770711178065
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,QQQ,benchmark,rv5,0.3529689330626416,0.00020352102121429838,7.183659771383014e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.808,779,1.1774031242952296,3.212056168116508,8.665728427315914
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,QQQ,benchmark,rv22,0.8685249252881245,0.00020352102121429838,0.0001767630797447113,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.585,762,1.292232423423079,4.052322954414552,5.593300291120583
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,QQQ,benchmark,jump5_abs,1.1364941492842742,0.011168976270729542,0.007368568446910325,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.881,779,2.1519100295254825,4.259453282849265,6.368737419096245
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,REMX,direct_minerals,t1_r2,0.04364577685552218,0.0001947541796736782,8.500197467717631e-06,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.839,783,1.1195652029097818,3.914025562707488,8.76945934932022
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,REMX,direct_minerals,rv5,0.30894398309052346,0.0001947541796736782,6.0168131991913605e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.867,779,1.1934141697690064,3.0064317182517346,7.406574498685768
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,REMX,direct_minerals,rv22,1.1905019899752647,0.0001947541796736782,0.00023185523845751412,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.417,762,1.3635018880534282,3.3684914326245456,5.743310282265
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,REMX,direct_minerals,jump5_abs,1.0258485226756233,0.011597880072518134,0.006103856156189106,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.918,779,2.1418206959160457,4.074364157745642,6.886986853098598
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SMH,semiconductor,t1_r2,0.7125769787390867,0.00075597511991218,0.00053869046694894,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.401,783,1.2852819316718103,4.870125195031274,11.989756687130994
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SMH,semiconductor,rv5,0.2902176371474633,0.00075597511991218,0.00021939731304318312,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.878,779,1.2954246517766046,3.791546745010479,8.648348565675782
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SMH,semiconductor,rv22,0.7947114683206524,0.00075597511991218,0.0006007820975592899,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.624,762,1.2766718575688223,3.7342408643817637,4.370151733210753
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SMH,semiconductor,jump5_abs,1.1969766139968636,0.019390275497092744,0.012271441365949345,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.851,779,2.1819292966460564,4.451279642919661,7.380943620804974
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SOXX,semiconductor,t1_r2,0.6382552520514261,0.0005762019518813513,0.0003677639220305556,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.405,783,1.185284269325991,4.911953656353728,10.425409236843228
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SOXX,semiconductor,rv5,0.27235604917681866,0.0005762019518813513,0.00015693208714237622,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.902,779,1.2772822131768784,3.9742066395512574,11.404125648060576
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SOXX,semiconductor,rv22,0.9480896308274566,0.0005762019518813513,0.0005462910958412503,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.482,762,1.199602046805128,3.386688891734108,5.3988621068305545
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SOXX,semiconductor,jump5_abs,1.087328040144357,0.017636969884551847,0.010011959907154174,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.904,779,2.2981180043480682,4.933692473813744,7.641778242045412
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SPY,benchmark,t1_r2,0.14500475004920474,0.00011291200191621494,1.6372776615416075e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.645,783,1.09784812556515,4.950440856348931,8.671655126150512
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SPY,benchmark,rv5,0.2822737979555201,0.00011291200191621494,3.1872099615650956e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.829,779,1.3408168844119637,4.213801185432168,9.880640838789907
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SPY,benchmark,rv22,0.8350638040060534,0.00011291200191621494,9.428872583809325e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.57,762,1.4673566095988169,6.7094423745965,8.522485995024134
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,SPY,benchmark,jump5_abs,1.1250672423524601,0.008173526717307018,0.004848043943766525,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.873,779,2.199745309292641,4.94114776468898,6.580299636854457
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,TAN,clean_energy,t1_r2,0.26464235243505246,0.000504132470566352,0.00013341480294957423,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.584,783,1.0999656684592962,4.739619217894467,7.832971779994965
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,TAN,clean_energy,rv5,0.5552565043238955,0.000504132470566352,0.0002799228333228417,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.667,779,1.112269993207924,3.1257868398717927,5.627016643708555
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,TAN,clean_energy,rv22,0.8085216100921304,0.000504132470566352,0.00040760199680203046,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.643,762,1.1356663610945752,2.573336651063419,3.02739295426535
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,TAN,clean_energy,jump5_abs,1.5072390162810867,0.019055613943903628,0.013289376270439196,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.722,779,2.141193201892405,4.435728707303802,5.579764413144444
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,URA,uranium_nuclear,t1_r2,0.005616089905368305,0.0010413927847780459,5.848555506115371e-06,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.924,783,1.2551307105366905,5.212409895482716,13.117750325784701
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,URA,uranium_nuclear,rv5,0.2760562857186486,0.0010413927847780459,0.0002874830241400274,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.869,779,1.0998969894495028,3.398473925639388,7.195589336172803
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,URA,uranium_nuclear,rv22,0.5574266588273612,0.0010413927847780459,0.0005805001005457474,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.936,762,1.1839084451353803,2.5758065114232247,3.084921818747759
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,URA,uranium_nuclear,jump5_abs,1.19662345549407,0.0215259422741521,0.013426882165827093,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.836,779,2.1064446657908316,4.077635050890689,5.4681479091132354
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,XLI,industrials,t1_r2,0.004982944112947775,0.00010681999902083021,5.32278085265933e-07,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-05,25,1,0.937,783,1.3172869024721368,4.552879822722522,8.17591783987177
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,XLI,industrials,rv5,0.20483660641609433,0.00010681999902083021,2.1880646096797378e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.932,779,1.235940216571515,3.0253871886950257,9.188982856796317
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,XLI,industrials,rv22,0.865951231299268,0.00010681999902083021,9.250090967947451e-05,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-03-07,25,22,0.656,762,1.3052651364641958,2.7118575509189253,7.913471076976405
2025-02-04,china_tungsten_minor_metals_20250204,China,tungsten_tellurium_bismuth_molybdenum_indium,license_requirement,XLI,industrials,jump5_abs,1.114626947837517,0.007999457786855561,0.003499825076750406,2025-02-04,2024-12-18,2025-01-27,2025-02-05,2025-02-11,25,5,0.866,779,2.0463062883403835,3.526150345258428,6.3900072970726285
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,COPX,industrial_metals,t1_r2,0.005326410310681483,0.00030616309524408885,1.6307502672582718e-06,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-02-25,25,1,0.959,783,1.296663147237118,4.779217619885745,14.355223866240953
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,COPX,industrial_metals,rv5,0.44557048172556946,0.00030616309524408885,0.00013641723783450006,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.771,779,1.2566733797561072,3.7463116309194726,7.124016030115459
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,COPX,industrial_metals,rv22,1.7136662788466828,0.00030616309524408885,0.0005246613721471202,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-26,25,22,0.236,762,1.2940802473653585,3.2557536595014964,3.877475701224003
2025-02-22,drc_cobalt_suspension_20250222,DRC,cobalt,temporary_export_suspension,COPX,industrial_metals,jump5_abs,1.2321699442702094,0.014758322608567189,0.010186774900748638,2025-02-24,2025-01-08,2025-02-13,2025-02-25,2025-03-03,25,5,0.791,779,2.152874491064047,4.532177056066354,6.106657406536532
