date,total_call,total_put,total_total,total_pcr
2008-10-20,2240011,1827548,4067559,0.82
2008-10-21,2185551,1909029,4094580,0.87
2008-10-22,2374234,2861190,5235424,1.21
2008-10-23,2496969,3069614,5566583,1.23
2008-10-24,2037861,2526707,4564568,1.24
2008-10-27,1634275,1915973,3550248,1.17
2008-10-28,2402217,2417058,4819275,1.01
2008-10-29,2565295,2024750,4590045,0.79
2008-10-30,2158982,1729327,3888309,0.8
2008-10-31,2053251,1962401,4015652,0.96
2008-11-03,1672435,1614660,3287095,0.97
2008-11-04,2453319,2456702,4910021,1.0
2008-11-05,2340836,2194799,4535635,0.94
2008-11-06,2077251,2766781,4844032,1.33
2008-11-07,1645592,1551563,3197155,0.94
2008-11-10,1538203,1701313,3239516,1.11
2008-11-11,1788051,2090272,3878323,1.17
2008-11-12,2221944,2575286,4797230,1.16
2008-11-13,3269442,3235196,6504638,0.99
2008-11-14,2185459,2215699,4401158,1.01
2008-11-17,2026110,1922252,3948362,0.95
2008-11-18,2435487,2638209,5073696,1.08
2008-11-19,2613581,3687838,6301419,1.41
2008-11-20,3170866,4207071,7377937,1.33
2008-11-21,3416740,3827279,7244019,1.12
2008-11-24,2808855,2086119,4894974,0.74
2008-11-25,1954559,1540887,3495446,0.79
2008-11-26,2088822,1560361,3649183,0.75
2008-11-28,821156,722114,1543270,0.88
2008-12-01,1744149,1741802,3485951,1.0
2008-12-02,1749798,1641119,3390917,0.94
2008-12-03,1750628,1813424,3564052,1.04
2008-12-04,1823563,1710113,3533676,0.94
2008-12-05,2090858,1921369,4012227,0.92
2008-12-08,2561660,2205590,4767250,0.86
2008-12-09,2152184,1812736,3964920,0.84
2008-12-10,1917544,1808582,3726126,0.94
2008-12-11,2154813,2104443,4259256,0.98
2008-12-12,1796308,1867422,3663730,1.04
2008-12-15,1531844,1615439,3147283,1.05
2008-12-16,2600906,2359564,4960470,0.91
2008-12-17,2504374,2099560,4603934,0.84
2008-12-18,2372720,2135132,4507852,0.9
2008-12-19,2136833,1747635,3884468,0.82
2008-12-22,1559929,1163445,2723374,0.75
2008-12-23,1286756,910499,2197255,0.71
2008-12-24,459511,368526,828037,0.8
2008-12-26,616089,487505,1103594,0.79
2008-12-29,1141997,1070815,2212812,0.94
2008-12-30,1244376,1033302,2277678,0.83
2008-12-31,1410605,1142583,2553188,0.81
2009-01-02,1668784,1576585,3245369,0.94
2009-01-05,2028473,1693351,3721824,0.83
2009-01-06,2399854,1930082,4329936,0.8
2009-01-07,1826112,2067317,3893429,1.13
2009-01-08,903705,964690,1868395,1.07
2009-01-09,1824514,1882082,3706596,1.03
2009-01-12,1959494,2264135,4223629,1.16
2009-01-13,2279800,2090059,4369859,0.92
2009-01-14,2504701,2871760,5376461,1.15
2009-01-15,3068625,3610729,6679354,1.18
2009-01-16,2721973,2634566,5356539,0.97
2009-01-20,2470548,2367660,4838208,0.96
2009-01-21,2309854,2145102,4454956,0.93
2009-01-22,2201974,1914993,4116967,0.87
2009-01-23,2348871,1802799,4151670,0.77
2009-01-26,1962550,1523290,3485840,0.78
2009-01-27,1720318,1348977,3069295,0.78
2009-01-28,2560899,1925713,4486612,0.75
2009-01-29,1787495,1702047,3489542,0.95
2009-01-30,1786630,1833425,3620055,1.03
2009-02-02,1817648,1481186,3298834,0.81
2009-02-03,2018047,1635742,3653789,0.81
2009-02-04,1994103,1783014,3777117,0.89
2009-02-05,2454024,1831686,4285710,0.75
2009-02-06,2862993,2042495,4905488,0.71
2009-02-09,2125455,1405640,3531095,0.66
2009-02-10,2533351,2233808,4767159,0.88
2009-02-11,1789945,1650629,3440574,0.92
2009-02-12,2184854,1967017,4151871,0.9
2009-02-13,1704762,1515405,3220167,0.89
2009-02-17,2327780,2402273,4730053,1.03
2009-02-18,2273266,2683794,4957060,1.18
2009-02-19,2357336,2694873,5052209,1.14
2009-02-20,3266028,3479655,6745683,1.07
2009-02-23,2272600,2158643,4431243,0.95
2009-02-24,2412278,1898695,4310973,0.79
2009-02-25,2161738,1830474,3992212,0.85
2009-02-26,2068113,1428350,3496463,0.69
2009-02-27,2131403,2080101,4211504,0.98
2009-03-02,2509720,2682963,5192683,1.07
2009-03-03,2279108,2159832,4438940,0.95
2009-03-04,2515901,2400346,4916247,0.95
2009-03-05,2599736,2642986,5242722,1.02
2009-03-06,2728019,2391141,5119160,0.88
2009-03-09,2450255,1799334,4249589,0.73
2009-03-10,3084798,2237980,5322778,0.73
2009-03-11,2543301,1913988,4457289,0.75
2009-03-12,3183819,2244757,5428576,0.71
2009-03-13,2547092,1815463,4362555,0.71
2009-03-16,3162756,2502114,5664870,0.79
2009-03-17,3125644,2422986,5548630,0.78
2009-03-18,4542710,2930815,7473525,0.65
2009-03-19,3742368,2882530,6624898,0.77
2009-03-20,3062168,2763966,5826134,0.9
2009-03-23,3416239,2390529,5806768,0.7
2009-03-24,2503393,1903258,4406651,0.76
2009-03-25,2341359,2010152,4351511,0.86
2009-03-26,2229918,2039579,4269497,0.91
2009-03-27,1698678,1552179,3250857,0.91
2009-03-30,1894176,2151899,4046075,1.14
2009-03-31,1902548,1554798,3457346,0.82
2009-04-01,2083202,1896533,3979735,0.91
2009-04-02,3587011,2477658,6064669,0.69
2009-04-03,2341722,1933400,4275122,0.83
2009-04-06,1940464,1857147,3797611,0.96
2009-04-07,1937457,1863061,3800518,0.96
2009-04-08,1984902,1687894,3672796,0.85
2009-04-09,3384782,2733689,6118471,0.81
2009-04-13,3338169,2251176,5589345,0.67
2009-04-14,3525906,2699257,6225163,0.77
2009-04-15,2888461,2668629,5557090,0.92
2009-04-16,3815123,2879846,6694969,0.75
2009-04-17,4083606,2923310,7006916,0.72
2009-04-20,3049599,2803667,5853266,0.92
2009-04-21,2673809,2239573,4913382,0.84
2009-04-22,2856874,2227397,5084271,0.78
2009-04-23,2197067,1993753,4190820,0.91
2009-04-24,2598304,2189680,4787984,0.84
2009-04-27,2373504,1930261,4303765,0.81
2009-04-28,1871420,1607406,3478826,0.86
2009-04-29,2389341,1794368,4183709,0.75
2009-04-30,2541955,2400541,4942496,0.94
2009-05-01,1937768,1590586,3528354,0.82
2009-05-04,2805767,2065645,4871412,0.74
2009-05-05,2781652,1961162,4742814,0.71
2009-05-06,3808852,2948244,6757096,0.77
2009-05-07,3896629,3179303,7075932,0.82
2009-05-08,3394087,2962981,6357068,0.87
2009-05-11,2684679,2296183,4980862,0.86
2009-05-12,3044886,2615472,5660358,0.86
2009-05-13,3244626,2818431,6063057,0.87
2009-05-14,3178070,2758207,5936277,0.87
2009-05-15,2945059,2354979,5300038,0.8
2009-05-18,2418082,1873488,4291570,0.77
2009-05-19,2420155,1986960,4407115,0.82
2009-05-20,2898895,2498718,5397613,0.86
2009-05-21,2396685,2346034,4742719,0.98
2009-05-22,1762087,1422223,3184310,0.81
2009-05-26,2154751,1554652,3709403,0.72
2009-05-27,2210531,1893056,4103587,0.86
2009-05-28,2348273,1777117,4125390,0.76
2009-05-29,2103071,1621307,3724378,0.77
2009-06-01,3196528,2471870,5668398,0.77
2009-06-02,2306368,1901686,4208054,0.82
2009-06-03,2075248,2002472,4077720,0.96
2009-06-04,2055121,1809300,3864421,0.88
2009-06-05,2192173,1769162,3961335,0.81
2009-06-08,1781880,1660838,3442718,0.93
2009-06-09,2002996,1735983,3738979,0.87
2009-06-10,2294098,2002429,4296527,0.87
2009-06-11,2666316,2045102,4711418,0.77
2009-06-12,2181325,1880275,4061600,0.86
2009-06-15,2622871,2124700,4747571,0.81
2009-06-16,2495648,2521118,5016766,1.01
2009-06-17,2709244,3074874,5784118,1.13
2009-06-18,2547740,2387192,4934932,0.94
2009-06-19,3072947,2644116,5717063,0.86
2009-06-22,2207839,2064318,4272157,0.93
2009-06-23,1903327,1894810,3798137,1.0
2009-06-24,1875826,1594703,3470529,0.85
2009-06-25,1928320,1733053,3661373,0.9
2009-06-26,1581827,1289091,2870918,0.81
2009-06-29,1596388,1248250,2844638,0.78
2009-06-30,1706782,1841842,3548624,1.08
2009-07-01,1713055,1370178,3083233,0.8
2009-07-02,1688622,1786968,3475590,1.06
2009-07-06,1841030,1601401,3442431,0.87
2009-07-07,1935708,1964683,3900391,1.01
2009-07-08,2500951,2570843,5071794,1.03
2009-07-09,1679374,1794367,3473741,1.07
2009-07-10,1716943,1829114,3546057,1.07
2009-07-13,2442463,2035278,4477741,0.83
2009-07-14,2196988,1821063,4018051,0.83
2009-07-15,3712820,2901655,6614475,0.78
2009-07-16,3335148,2538264,5873412,0.76
2009-07-17,3421207,2528870,5950077,0.74
2009-07-20,2865391,2008664,4874055,0.7
2009-07-21,2094762,1671262,3766024,0.8
2009-07-22,2070802,2039485,4110287,0.98
2009-07-23,3008705,2630568,5639273,0.87
2009-07-24,1905395,1774286,3679681,0.93
2009-07-27,1857015,1466418,3323433,0.79
2009-07-28,2210821,1794706,4005527,0.81
2009-07-29,2129121,1966380,4095501,0.92
2009-07-30,3236282,2164078,5400360,0.67
2009-07-31,1877680,1578454,3456134,0.84
2009-08-03,2383429,1818409,4201838,0.76
2009-08-04,2304069,1860492,4164561,0.81
2009-08-05,2743568,2028598,4772166,0.74
2009-08-06,2341724,2126333,4468057,0.91
2009-08-07,3064913,2233919,5298832,0.73
2009-08-10,1968109,1487374,3455483,0.76
2009-08-11,2407053,1857952,4265005,0.77
2009-08-12,2252701,2097916,4350617,0.93
2009-08-13,2385440,1852313,4237753,0.78
2009-08-14,2110010,2006039,4116049,0.95
2009-08-17,2376347,2354694,4731041,0.99
2009-08-18,2200262,2042061,4242323,0.93
2009-08-19,2521133,2436330,4957463,0.97
2009-08-20,3016989,2153151,5170140,0.71
2009-08-21,3752903,2228502,5981405,0.59
2009-08-24,2685593,1954811,4640404,0.73
2009-08-25,2255185,1821032,4076217,0.81
2009-08-26,1742900,1819022,3561922,1.04
2009-08-27,2417333,1960185,4377518,0.81
2009-08-28,2476607,1886719,4363326,0.76
2009-08-31,1843940,1639192,3483132,0.89
2009-09-01,3024768,2813951,5838719,0.93
2009-09-02,2409683,2209621,4619304,0.92
2009-09-03,2174399,2007520,4181919,0.92
2009-09-04,1947920,1729961,3677881,0.89
2009-09-08,2288234,1826558,4114792,0.8
2009-09-09,2698697,2305041,5003738,0.85
2009-09-10,2485647,2250136,4735783,0.91
2009-09-11,2686579,2374975,5061554,0.88
2009-09-14,2456070,1968754,4424824,0.8
2009-09-15,3188689,2422023,5610712,0.76
2009-09-16,4363175,2900533,7263708,0.66
2009-09-17,4046300,3174229,7220529,0.78
2009-09-18,2909081,2486192,5395273,0.85
2009-09-21,2291124,1724465,4015589,0.75
2009-09-22,2231315,1694220,3925535,0.76
2009-09-23,2766176,2455522,5221698,0.89
2009-09-24,2308822,2274458,4583280,0.99
2009-09-25,1987671,1915464,3903135,0.96
2009-09-28,1301824,1305359,2607183,1.0
2009-09-29,1734383,1489925,3224308,0.86
2009-09-30,2057185,2300579,4357764,1.12
2009-10-01,2608190,2517287,5125477,0.97
2009-10-02,2372872,2642983,5015855,1.11
2009-10-05,1919900,1537042,3456942,0.8
2009-10-06,2558737,1980967,4539704,0.77
2009-10-07,1985991,1549024,3535015,0.78
2009-10-08,2781821,2018084,4799905,0.73
2009-10-09,2010051,1582962,3593013,0.79
2009-10-12,2117725,1741114,3858839,0.82
2009-10-13,2339764,1879166,4218930,0.8
2009-10-14,3600385,2487870,6088255,0.69
2009-10-15,3394993,2341914,5736907,0.69
2009-10-16,3458363,2632179,6090542,0.76
2009-10-19,2365893,2130163,4496056,0.9
2009-10-20,2128313,1936296,4064609,0.91
2009-10-21,2564744,2417890,4982634,0.94
2009-10-22,2379868,1932617,4312485,0.81
2009-10-23,2107199,1798548,3905747,0.85
2009-10-26,2309854,2029914,4339768,0.88
2009-10-27,2065053,2087601,4152654,1.01
2009-10-28,2662612,2933293,5595905,1.1
2009-10-29,2257823,1900671,4158494,0.84
2009-10-30,2568775,3119754,5688529,1.21
2009-11-02,2788782,2882449,5671231,1.03
2009-11-03,2125748,1975134,4100882,0.93
2009-11-04,2480290,2027552,4507842,0.82
2009-11-05,2086189,1826148,3912337,0.88
2009-11-06,2069192,2141611,4210803,1.03
2009-11-09,2468075,2151036,4619111,0.87
2009-11-10,1911154,1599380,3510534,0.84
2009-11-11,2266041,2047470,4313511,0.9
2009-11-12,2183563,1853741,4037304,0.85
2009-11-13,1770881,1785111,3555992,1.01
2009-11-16,2686118,2255596,4941714,0.84
2009-11-17,2190125,1930327,4120452,0.88
2009-11-18,2582110,2152169,4734279,0.83
2009-11-19,2609387,2594892,5204279,0.99
2009-11-20,2652695,2412609,5065304,0.91
2009-11-23,2610197,1743733,4353930,0.67
2009-11-24,1797843,1579029,3376872,0.88
2009-11-25,1689253,1426588,3115841,0.84
2009-11-27,1367987,1430200,2798187,1.05
2009-11-30,1779386,1846419,3625805,1.04
2009-12-01,2263061,1915669,4178730,0.85
2009-12-02,2071552,1795845,3867397,0.87
2009-12-03,2909220,1962587,4871807,0.67
2009-12-04,3028946,2558243,5587189,0.84
2009-12-07,1804264,1603441,3407705,0.89
2009-12-08,2476992,2216115,4693107,0.89
2009-12-09,2057015,1975974,4032989,0.96
2009-12-10,2216459,1959312,4175771,0.88
2009-12-11,2071292,1852518,3923810,0.89
2009-12-14,2321533,2025978,4347511,0.87
2009-12-15,2942427,2209707,5152134,0.75
2009-12-16,3128684,2714379,5843063,0.87
2009-12-17,3609654,3215384,6825038,0.89
2009-12-18,3005850,2864332,5870182,0.95
2009-12-21,2733202,1689014,4422216,0.62
2009-12-22,2782560,1673606,4456166,0.6
2009-12-23,1861104,1515242,3376346,0.81
2009-12-24,998268,738401,1736669,0.74
2009-12-28,1574745,1217494,2792239,0.77
2009-12-29,1532390,1393042,2925432,0.91
2009-12-30,1630979,1277988,2908967,0.78
2009-12-31,1451160,1313892,2765052,0.91
2010-01-04,2409116,1686299,4095415,0.7
2010-01-05,2676986,1936307,4613293,0.72
2010-01-06,2512893,1786247,4299140,0.71
2010-01-07,2813282,2014780,4828062,0.72
2010-01-08,2767312,1811081,4578393,0.65
2010-01-11,2856229,1955388,4811617,0.68
2010-01-12,2945058,2344426,5289484,0.8
2010-01-13,2962212,2392817,5355029,0.81
2010-01-14,2831438,2122924,4954362,0.75
2010-01-15,3345896,2757125,6103021,0.82
2010-01-19,2779050,2020359,4799409,0.73
2010-01-20,2414531,2267676,4682207,0.94
2010-01-21,2941799,2743988,5685787,0.93
2010-01-22,3146103,3362639,6508742,1.07
2010-01-25,2092331,2044384,4136715,0.98
2010-01-26,2376034,2004091,4380125,0.84
2010-01-27,2423935,2294848,4718783,0.95
2010-01-28,2369524,1894715,4264239,0.8
2010-01-29,2216027,2217160,4433187,1.0
2010-02-01,2269431,1689723,3959154,0.74
2010-02-02,2230842,1914961,4145803,0.86
2010-02-03,1942002,1616324,3558326,0.83
2010-02-04,2594723,2743619,5338342,1.06
2010-02-05,2749102,3325882,6074984,1.21
2010-02-08,1698192,1690359,3388551,1.0
2010-02-09,2142663,2089595,4232258,0.98
2010-02-10,1800452,1668387,3468839,0.93
2010-02-11,2270918,1943640,4214558,0.86
2010-02-12,1883902,1723288,3607190,0.91
2010-02-16,2419336,2121501,4540837,0.88
2010-02-17,2736540,2506257,5242797,0.92
2010-02-18,3018027,2362852,5380879,0.78
2010-02-19,2768529,2356602,5125131,0.85
2010-02-22,2245302,1878554,4123856,0.84
2010-02-23,2054603,2130473,4185076,1.04
2010-02-24,1894739,1582369,3477108,0.84
2010-02-25,1903738,1952583,3856321,1.03
2010-02-26,1717498,1503532,3221030,0.88
2010-03-01,2170108,2031045,4201153,0.94
2010-03-02,2356067,1852564,4208631,0.79
2010-03-03,2071723,1799545,3871268,0.87
2010-03-04,2011359,2006624,4017983,1.0
2010-03-05,2699714,2247141,4946855,0.83
2010-03-08,2004148,1847125,3851273,0.92
2010-03-09,3157911,2161369,5319280,0.68
2010-03-10,3181968,2594423,5776391,0.82
2010-03-11,2372275,2208463,4580738,0.93
2010-03-12,2460335,2088043,4548378,0.85
2010-03-15,2050685,1630937,3681622,0.8
2010-03-16,2856368,2175656,5032024,0.76
2010-03-17,3650245,3104786,6755031,0.85
2010-03-18,2874782,2218661,5093443,0.77
2010-03-19,2786377,2699631,5486008,0.97
2010-03-22,2217751,1990551,4208302,0.9
2010-03-23,2842682,1852352,4695034,0.65
2010-03-24,2124432,1947181,4071613,0.92
2010-03-25,2707152,2274366,4981518,0.84
2010-03-26,1810148,1670366,3480514,0.92
2010-03-29,1989635,1704685,3694320,0.86
2010-03-30,1596944,1371558,2968502,0.86
2010-03-31,1973539,1659493,3633032,0.84
2010-04-01,1879554,1697229,3576783,0.9
2010-04-05,1997187,1561903,3559090,0.78
2010-04-06,2633879,1927880,4561759,0.73
2010-04-07,2468096,2244293,4712389,0.91
2010-04-08,2217745,1742776,3960521,0.79
2010-04-09,2806214,1996063,4802277,0.71
2010-04-12,2839664,1905373,4745037,0.67
2010-04-13,3063537,2191257,5254794,0.72
2010-04-14,4489357,2479754,6969111,0.55
2010-04-15,4596086,3178724,7774810,0.69
2010-04-16,4508353,3854219,8362572,0.85
2010-04-19,3372612,2991782,6364394,0.89
2010-04-20,2399708,2193026,4592734,0.91
2010-04-21,2760530,2455962,5216492,0.89
2010-04-22,2793231,2118491,4911722,0.76
2010-04-23,2520047,1781959,4302006,0.71
2010-04-26,2741992,1826382,4568374,0.67
2010-04-27,3232511,2850182,6082693,0.88
2010-04-28,2675794,2198724,4874518,0.82
2010-04-29,2787131,2007057,4794188,0.72
2010-04-30,2451853,2590819,5042672,1.06
2010-05-03,2461341,1940577,4401918,0.79
2010-05-04,3505892,3457206,6963098,0.99
2010-05-05,3183050,3646901,6829951,1.15
2010-05-06,5236692,5334876,10571568,1.02
2010-05-07,4233291,5165583,9398874,1.22
2010-05-10,3115440,3186107,6301547,1.02
2010-05-11,2661256,2846182,5507438,1.07
2010-05-12,2704263,2347537,5051800,0.87
2010-05-13,2498125,2151938,4650063,0.86
2010-05-14,3182379,3528316,6710695,1.11
2010-05-17,2854257,2872301,5726558,1.01
2010-05-18,2901465,2927868,5829333,1.01
2010-05-19,3137015,4287500,7424515,1.37
2010-05-20,3828170,5858133,9686303,1.53
2010-05-21,3753565,4962286,8715851,1.32
2010-05-24,2207041,2067384,4274425,0.94
2010-05-25,2671429,3046345,5717774,1.14
2010-05-26,2639580,2711962,5351542,1.03
2010-05-27,2127813,2214145,4341958,1.04
2010-05-28,1748895,2099478,3848373,1.2
2010-06-01,1635316,1466966,3102282,0.9
2010-06-02,1847848,1651516,3499364,0.89
2010-06-03,1951397,2086668,4038065,1.07
2010-06-04,2177222,2104926,4282148,0.97
2010-06-07,2113082,2033725,4146807,0.96
2010-06-08,2407887,2750572,5158459,1.14
2010-06-09,2238734,2348285,4587019,1.05
2010-06-10,2325486,2334691,4660177,1.0
2010-06-11,1717996,1847049,3565045,1.08
2010-06-14,1894519,2079676,3974195,1.1
2010-06-15,2197857,1901922,4099779,0.87
2010-06-16,2226491,2115889,4342380,0.95
2010-06-17,2165593,1944980,4110573,0.9
2010-06-18,2278299,2001827,4280126,0.88
2010-06-21,2281108,2068837,4349945,0.91
2010-06-22,1707515,1770213,3477728,1.04
2010-06-23,1479274,1615293,3094567,1.09
2010-06-24,1852902,2399440,4252342,1.29
2010-06-25,1592952,1422798,3015750,0.89
2010-06-28,1304021,1024762,2328783,0.79
2010-06-29,2267245,2493126,4760371,1.1
2010-06-30,1837796,1983970,3821766,1.08
2010-07-01,2549874,3172426,5722300,1.24
2010-07-02,1505454,1340988,2846442,0.89
2010-07-06,1758761,2112420,3871181,1.2
2010-07-07,2013220,1744029,3757249,0.87
2010-07-08,1860427,1500177,3360604,0.81
2010-07-09,1822045,1552684,3374729,0.85
2010-07-12,1626447,1635360,3261807,1.01
2010-07-13,2719216,2257135,4976351,0.83
2010-07-14,2227524,2073297,4300821,0.93
2010-07-15,2170442,1904129,4074571,0.88
2010-07-16,2308676,2536237,4844913,1.1
2010-07-19,2014759,1452354,3467113,0.72
2010-07-20,2086238,1753597,3839835,0.84
2010-07-21,1695977,1712326,3408303,1.01
2010-07-22,2347332,1895601,4242933,0.81
2010-07-23,1795049,1493929,3288978,0.83
2010-07-26,1800110,1710519,3510629,0.95
2010-07-27,1979322,1607857,3587179,0.81
2010-07-28,1451574,1373627,2825201,0.95
2010-07-29,1745593,1668299,3413892,0.96
2010-07-30,1499824,1196280,2696104,0.8
2010-08-02,1782754,1659242,3441996,0.93
2010-08-03,1604692,1365272,2969964,0.85
2010-08-04,1644682,1351573,2996255,0.82
2010-08-05,1494374,1402809,2897183,0.94
2010-08-06,1752428,1566143,3318571,0.89
2010-08-09,1430781,1148529,2579310,0.8
2010-08-10,1569161,1588346,3157507,1.01
2010-08-11,2200143,2311385,4511528,1.05
2010-08-12,1859924,1851612,3711536,1.0
2010-08-13,1301388,1304103,2605491,1.0
2010-08-16,1522792,1394398,2917190,0.92
2010-08-17,1834412,1833953,3668365,1.0
2010-08-18,1912792,2301282,4214074,1.2
2010-08-19,2255755,2197683,4453438,0.97
2010-08-20,2239353,2335824,4575177,1.04
2010-08-23,2103484,1493482,3596966,0.71
2010-08-24,1926593,1841138,3767731,0.96
2010-08-25,1887021,1896176,3783197,1.0
2010-08-26,1642927,1530595,3173522,0.93
2010-08-27,1909321,1562782,3472103,0.82
2010-08-30,1229984,1171223,2401207,0.95
2010-08-31,1485801,1350734,2836535,0.91
2010-09-01,2288131,1866954,4155085,0.82
2010-09-02,1644652,1481698,3126350,0.9
2010-09-03,1932423,1819347,3751770,0.94
2010-09-07,1352888,1774949,3127837,1.31
2010-09-08,1775531,1649328,3424859,0.93
2010-09-09,1640961,1716077,3357038,1.05
2010-09-10,1493605,1911432,3405037,1.28
2010-09-13,2373690,1924363,4298053,0.81
2010-09-14,2158742,1945257,4103999,0.9
2010-09-15,2397305,2233666,4630971,0.93
2010-09-16,2437779,2006070,4443849,0.82
2010-09-17,2472494,2218335,4690829,0.9
2010-09-20,2192438,1749390,3941828,0.8
2010-09-21,2040594,1917015,3957609,0.94
2010-09-22,1831932,1744668,3576600,0.95
2010-09-23,1678950,1570067,3249017,0.94
2010-09-24,1974882,1659538,3634420,0.84
2010-09-27,1503853,1247366,2751219,0.83
2010-09-28,1672510,1669847,3342357,1.0
2010-09-29,1801208,1412842,3214050,0.78
2010-09-30,1977424,1659252,3636676,0.84
2010-10-01,1864762,1523188,3387950,0.82
2010-10-04,1691025,1377833,3068858,0.81
2010-10-05,2584594,2193016,4777610,0.85
2010-10-06,2047922,1724886,3772808,0.84
2010-10-07,1964663,2054364,4019027,1.05
2010-10-08,2124792,1816684,3941476,0.85
2010-10-11,1997388,1653567,3650955,0.83
2010-10-12,2171476,2395041,4566517,1.1
2010-10-13,3558177,2598755,6156932,0.73
2010-10-14,3330184,2698916,6029100,0.81
2010-10-15,3468632,2470401,5939033,0.71
2010-10-18,2384765,1984421,4369186,0.83
2010-10-19,2304450,2114989,4419439,0.92
2010-10-20,2110553,2163990,4274543,1.03
2010-10-21,1994771,1914617,3909388,0.96
2010-10-22,1731169,1530356,3261525,0.88
2010-10-25,1862293,1701699,3563992,0.91
2010-10-26,1989973,1761814,3751787,0.89
2010-10-27,2098074,1753868,3851942,0.84
2010-10-28,2089698,1778275,3867973,0.85
2010-10-29,1891065,1700443,3591508,0.9
2010-11-01,1848293,1608208,3456501,0.87
2010-11-02,1913598,1527005,3440603,0.8
2010-11-03,2262972,2044208,4307180,0.9
2010-11-04,3906182,2930272,6836454,0.75
2010-11-05,3490755,2352561,5843316,0.67
2010-11-08,2076340,1457906,3534246,0.7
2010-11-09,2524849,2122268,4647117,0.84
2010-11-10,2278298,1614747,3893045,0.71
2010-11-11,2331019,1737120,4068139,0.75
2010-11-12,2452730,2529668,4982398,1.03
2010-11-15,2065517,1637513,3703030,0.79
2010-11-16,2943559,2811749,5755308,0.96
2010-11-17,2336287,2130638,4466925,0.91
2010-11-18,2697546,2240532,4938078,0.83
2010-11-19,3227943,2141897,5369840,0.66
2010-11-22,2051901,1626692,3678593,0.79
2010-11-23,1830615,1730886,3561501,0.95
2010-11-24,1708333,1788396,3496729,1.05
2010-11-26,916040,762209,1678249,0.83
2010-11-29,1686008,1624693,3310701,0.96
2010-11-30,1933479,1660235,3593714,0.86
2010-12-01,2152195,1734434,3886629,0.81
2010-12-02,2534342,1784613,4318955,0.7
2010-12-03,2187635,1669874,3857509,0.76
2010-12-06,1991816,1439165,3430981,0.72
2010-12-07,2940758,2138889,5079647,0.73
2010-12-08,2277515,1609940,3887455,0.71
2010-12-09,2586022,1791441,4377463,0.69
2010-12-10,2574807,1891025,4465832,0.73
2010-12-13,3100217,1709740,4809957,0.55
2010-12-14,2612866,2139918,4752784,0.82
2010-12-15,2403920,1629178,4033098,0.68
2010-12-16,2741808,2377516,5119324,0.87
2010-12-17,2906263,2163323,5069586,0.74
2010-12-20,2189775,1645664,3835439,0.75
2010-12-21,1873646,1376377,3250023,0.73
2010-12-22,1916180,1594897,3511077,0.83
2010-12-23,1444159,1220402,2664561,0.85
2010-12-27,1167788,865931,2033719,0.74
2010-12-28,1328782,1014055,2342837,0.76
2010-12-29,1199001,938122,2137123,0.78
2010-12-30,1570262,1093640,2663902,0.7
2010-12-31,1152810,1117574,2270384,0.97
2011-01-03,2971674,1892324,4863998,0.64
2011-01-04,2782914,1750171,4533085,0.63
2011-01-05,2581102,1820416,4401518,0.71
2011-01-06,2717724,2027237,4744961,0.75
2011-01-07,2727605,2380489,5108094,0.87
2011-01-10,2037140,1598426,3635566,0.78
2011-01-11,2241622,1882900,4124522,0.84
2011-01-12,2722671,2238900,4961571,0.82
2011-01-13,2742631,1981255,4723886,0.72
2011-01-14,3585423,2059596,5645019,0.57
2011-01-18,3452294,2440940,5893234,0.71
2011-01-19,3488276,2912894,6401170,0.84
2011-01-20,3371776,3075061,6446837,0.91
2011-01-21,3222456,2559096,5781552,0.79
2011-01-24,2262072,1710994,3973066,0.76
2011-01-25,2381845,2189290,4571135,0.92
2011-01-26,2252359,2068449,4320808,0.92
2011-01-27,2141411,2202811,4344222,1.03
2011-01-28,2725689,2945154,5670843,1.08
2011-01-31,2112462,2102362,4214824,1.0
2011-02-01,2853631,2279094,5132725,0.8
2011-02-02,2134575,1591993,3726568,0.75
2011-02-03,2350966,2025414,4376380,0.86
2011-02-04,2227249,1931971,4159220,0.87
2011-02-07,2405125,1971106,4376231,0.82
2011-02-08,2041400,1712521,3753921,0.84
2011-02-09,2325821,2030903,4356724,0.87
2011-02-10,2525861,1953722,4479583,0.77
2011-02-11,2593987,2134789,4728776,0.82
2011-02-14,2358063,2007587,4365650,0.85
2011-02-15,2438286,2009888,4448174,0.82
2011-02-16,2855243,2600722,5455965,0.91
2011-02-17,3050176,2193038,5243214,0.72
2011-02-18,3104212,2805913,5910125,0.9
2011-02-22,2940603,2830499,5771102,0.96
2011-02-23,3146720,3020453,6167173,0.96
2011-02-24,2387638,2351848,4739486,0.99
2011-02-25,2112832,1747934,3860766,0.83
2011-02-28,1959816,1631427,3591243,0.83
2011-03-01,2080839,1933138,4013977,0.93
2011-03-02,2096999,1656323,3753322,0.79
2011-03-03,2153360,1862820,4016180,0.87
2011-03-04,2609972,2061385,4671357,0.79
2011-03-07,2163110,1937293,4100403,0.9
2011-03-08,2104976,1874717,3979693,0.89
2011-03-09,2016329,1725648,3741977,0.86
2011-03-10,2781678,2934192,5715870,1.05
2011-03-11,2185347,2307252,4492599,1.06
2011-03-14,2371206,2240454,4611660,0.94
2011-03-15,3656285,3899911,7556196,1.07
2011-03-16,3589906,4244627,7834533,1.18
2011-03-17,2877197,3005208,5882405,1.04
2011-03-18,2990978,2893320,5884298,0.97
