date,index_call,index_put,index_total,index_pcr
2009-02-11,611172,747420,1358592,1.22
2009-02-12,975021,907911,1882932,0.93
2009-02-13,711776,792996,1504772,1.11
2009-02-17,1086855,1244735,2331590,1.15
2009-02-18,1022010,1584832,2606842,1.55
2009-02-19,1057149,1497407,2554556,1.42
2009-02-20,1222828,1854378,3077206,1.52
2009-02-23,925337,1095037,2020374,1.18
2009-02-24,894144,912481,1806625,1.02
2009-02-25,868637,1008534,1877171,1.16
2009-02-26,777381,573279,1350660,0.74
2009-02-27,768384,1125463,1893847,1.46
2009-03-02,1165741,1535982,2701723,1.32
2009-03-03,1014833,1196429,2211262,1.18
2009-03-04,1027988,1151280,2179268,1.12
2009-03-05,1223806,1414202,2638008,1.16
2009-03-06,1288948,1212192,2501140,0.94
2009-03-09,1139924,1022308,2162232,0.9
2009-03-10,1300054,1222346,2522400,0.94
2009-03-11,1012021,903676,1915697,0.89
2009-03-12,1368624,1130148,2498772,0.83
2009-03-13,978984,863941,1842925,0.88
2009-03-16,1301883,1228967,2530850,0.94
2009-03-17,1513443,1361321,2874764,0.9
2009-03-18,1819624,1473317,3292941,0.81
2009-03-19,1381253,1563079,2944332,1.13
2009-03-20,1186367,1396933,2583300,1.18
2009-03-23,1204838,1229261,2434099,1.02
2009-03-24,899846,919882,1819728,1.02
2009-03-25,811427,1036773,1848200,1.28
2009-03-26,715112,1017273,1732385,1.42
2009-03-27,637637,772285,1409922,1.21
2009-03-30,660253,1167247,1827500,1.77
2009-03-31,655919,732957,1388876,1.12
2009-04-01,772910,971191,1744101,1.26
2009-04-02,1421907,1199207,2621114,0.84
2009-04-03,804926,901431,1706357,1.12
2009-04-06,612230,927943,1540173,1.52
2009-04-07,747573,940370,1687943,1.26
2009-04-08,540530,750652,1291182,1.39
2009-04-09,1069137,1413704,2482841,1.32
2009-04-13,931023,1012019,1943042,1.09
2009-04-14,977674,1228352,2206026,1.26
2009-04-15,899658,1444340,2343998,1.61
2009-04-16,1325622,1385429,2711051,1.05
2009-04-17,1076583,1241436,2318019,1.15
2009-04-20,932806,1127413,2060219,1.21
2009-04-21,836278,1023726,1860004,1.22
2009-04-22,905551,976822,1882373,1.08
2009-04-23,641385,850612,1491997,1.33
2009-04-24,822016,1017536,1839552,1.24
2009-04-27,635230,800613,1435843,1.26
2009-04-28,463663,644066,1107729,1.39
2009-04-29,836181,839159,1675340,1.0
2009-04-30,669559,1119647,1789206,1.67
2009-05-01,562027,782410,1344437,1.39
2009-05-04,779746,974431,1754177,1.25
2009-05-05,972355,786429,1758784,0.81
2009-05-06,1134340,1364784,2499124,1.2
2009-05-07,1172255,1352930,2525185,1.15
2009-05-08,991276,1452928,2444204,1.47
2009-05-11,843233,1296150,2139383,1.54
2009-05-12,952825,1221614,2174439,1.28
2009-05-13,1136004,1474682,2610686,1.3
2009-05-14,1336348,1646832,2983180,1.23
2009-05-15,1024719,1151500,2176219,1.12
2009-05-18,740195,952800,1692995,1.29
2009-05-19,874520,1020738,1895258,1.17
2009-05-20,1054232,1324524,2378756,1.26
2009-05-21,901963,1206001,2107964,1.34
2009-05-22,548227,671017,1219244,1.22
2009-05-26,661192,752114,1413306,1.14
2009-05-27,808156,899177,1707333,1.11
2009-05-28,719460,806542,1526002,1.12
2009-05-29,615904,729814,1345718,1.18
2009-06-01,1100142,1284522,2384664,1.17
2009-06-02,753275,929576,1682851,1.23
2009-06-03,730441,984842,1715283,1.35
2009-06-04,599154,903155,1502309,1.51
2009-06-05,751108,903343,1654451,1.2
2009-06-08,592784,773525,1366309,1.3
2009-06-09,640890,832478,1473368,1.3
2009-06-10,851931,954703,1806634,1.12
2009-06-11,916848,1087654,2004502,1.19
2009-06-12,724338,917447,1641785,1.27
2009-06-15,995572,1154327,2149899,1.16
2009-06-16,1094719,1418117,2512836,1.3
2009-06-17,980672,1560380,2541052,1.59
2009-06-18,1029940,1232984,2262924,1.2
2009-06-19,1038884,1312788,2351672,1.26
2009-06-22,783868,1038670,1822538,1.33
2009-06-23,648062,930418,1578480,1.44
2009-06-24,667345,846294,1513639,1.27
2009-06-25,822884,907543,1730427,1.1
2009-06-26,642478,638577,1281055,0.99
2009-06-29,720659,616752,1337411,0.86
2009-06-30,773641,1074506,1848147,1.39
2009-07-01,817906,710928,1528834,0.87
2009-07-02,686103,1075870,1761973,1.57
2009-07-06,698114,774469,1472583,1.11
2009-07-07,849121,1041712,1890833,1.23
2009-07-08,1075641,1340671,2416312,1.25
2009-07-09,643079,970308,1613387,1.51
2009-07-10,712380,1085057,1797437,1.52
2009-07-13,1086414,1103771,2190185,1.02
2009-07-14,970915,863241,1834156,0.89
2009-07-15,1548969,1588004,3136973,1.03
2009-07-16,1332150,1318950,2651100,0.99
2009-07-17,892227,1064820,1957047,1.19
2009-07-20,849900,809757,1659657,0.95
2009-07-21,539243,719180,1258423,1.33
2009-07-22,664635,1093224,1757859,1.64
2009-07-23,1064601,1355283,2419884,1.27
2009-07-24,608133,755103,1363236,1.24
2009-07-27,540135,760569,1300704,1.41
2009-07-28,696712,840241,1536953,1.21
2009-07-29,708426,1094580,1803006,1.55
2009-07-30,971756,1006000,1977756,1.04
2009-07-31,559900,731440,1291340,1.31
2009-08-03,760399,816302,1576701,1.07
2009-08-04,759241,984556,1743797,1.3
2009-08-05,661071,956148,1617219,1.45
2009-08-06,676392,1018950,1695342,1.51
2009-08-07,832479,1132060,1964539,1.36
2009-08-10,529552,677870,1207422,1.28
2009-08-11,734504,770225,1504729,1.05
2009-08-12,731915,1170295,1902210,1.6
2009-08-13,749226,1011137,1760363,1.35
2009-08-14,746667,1191599,1938266,1.6
2009-08-17,999640,1391837,2391477,1.39
2009-08-18,825426,1179297,2004723,1.43
2009-08-19,930335,1454681,2385016,1.56
2009-08-20,1163520,1228413,2391933,1.06
2009-08-21,1244524,1238177,2482701,0.99
2009-08-24,672221,877993,1550214,1.31
2009-08-25,780988,950585,1731573,1.22
2009-08-26,494105,1030503,1524608,2.09
2009-08-27,729257,964438,1693695,1.32
2009-08-28,678548,859977,1538525,1.27
2009-08-31,562172,834730,1396902,1.48
2009-09-01,1213437,1583317,2796754,1.3
2009-09-02,877673,1151479,2029152,1.31
2009-09-03,802687,1216944,2019631,1.52
2009-09-04,740478,1048962,1789440,1.42
2009-09-08,754263,928656,1682919,1.23
2009-09-09,1080397,1408969,2489366,1.3
2009-09-10,901584,1252875,2154459,1.39
2009-09-11,1092015,1394200,2486215,1.28
2009-09-14,774626,1043615,1818241,1.35
2009-09-15,983453,1185534,2168987,1.21
2009-09-16,1644207,1666469,3310676,1.01
2009-09-17,1346852,1746278,3093130,1.3
2009-09-18,827125,1320536,2147661,1.6
2009-09-21,814080,773912,1587992,0.95
2009-09-22,571290,784638,1355928,1.37
2009-09-23,652084,1178595,1830679,1.81
2009-09-24,825443,1211367,2036810,1.47
2009-09-25,688751,1158401,1847152,1.68
2009-09-28,350530,738393,1088923,2.11
2009-09-29,585740,789426,1375166,1.35
2009-09-30,664519,1289269,1953788,1.94
2009-10-01,1117670,1416949,2534619,1.27
2009-10-02,839815,1347560,2187375,1.6
2009-10-05,617994,811575,1429569,1.31
2009-10-06,713125,1088474,1801599,1.53
2009-10-07,600051,833775,1433826,1.39
2009-10-08,909034,1032380,1941414,1.14
2009-10-09,543845,782167,1326012,1.44
2009-10-12,697247,944441,1641688,1.35
2009-10-13,743239,988598,1731837,1.33
2009-10-14,1343580,1441153,2784733,1.07
2009-10-15,1149637,1298090,2447727,1.13
2009-10-16,966874,1273124,2239998,1.32
2009-10-19,615117,1071398,1686515,1.74
2009-10-20,620099,920400,1540499,1.48
2009-10-21,665964,1374357,2040321,2.06
2009-10-22,851984,994767,1846751,1.17
2009-10-23,713577,908648,1622225,1.27
2009-10-26,745407,1021570,1766977,1.37
2009-10-27,664116,1218545,1882661,1.83
2009-10-28,972067,1772284,2744351,1.82
2009-10-29,815042,1121727,1936769,1.38
2009-10-30,1082630,1924268,3006898,1.78
2009-11-02,1178655,1607008,2785663,1.36
2009-11-03,729462,1020511,1749973,1.4
2009-11-04,980255,1126210,2106465,1.15
2009-11-05,781898,981894,1763792,1.26
2009-11-06,841830,1354599,2196429,1.61
2009-11-09,919494,1333461,2252955,1.45
2009-11-10,722836,915184,1638020,1.27
2009-11-11,884480,1321789,2206269,1.49
2009-11-12,1015387,1160994,2176381,1.14
2009-11-13,639372,1078786,1718158,1.69
2009-11-16,1119716,1373632,2493348,1.23
2009-11-17,700743,951941,1652684,1.36
2009-11-18,1005857,1254395,2260252,1.25
2009-11-19,1225470,1595923,2821393,1.3
2009-11-20,943448,1288163,2231611,1.37
2009-11-23,949083,886744,1835827,0.93
2009-11-24,598387,805840,1404227,1.35
2009-11-25,645344,786262,1431606,1.22
2009-11-27,542454,903973,1446427,1.67
2009-11-30,732012,1008097,1740109,1.38
2009-12-01,785048,1071592,1856640,1.37
2009-12-02,611281,1016093,1627374,1.66
2009-12-03,1412115,1021800,2433915,0.72
2009-12-04,1076841,1346816,2423657,1.25
2009-12-07,533086,763766,1296852,1.43
2009-12-08,941917,1233227,2175144,1.31
2009-12-09,794922,1242098,2037020,1.56
2009-12-10,826143,1129124,1955267,1.37
2009-12-11,748816,1030847,1779663,1.38
2009-12-14,772426,1062195,1834621,1.38
2009-12-15,983168,1078073,2061241,1.1
2009-12-16,1218546,1475764,2694310,1.21
2009-12-17,1532167,1803209,3335376,1.18
2009-12-18,1040603,1531114,2571717,1.47
2009-12-21,1195435,889181,2084616,0.74
2009-12-22,1578886,892414,2471300,0.57
2009-12-23,614632,774050,1388682,1.26
2009-12-24,278862,337371,616233,1.21
2009-12-28,508673,660006,1168679,1.3
2009-12-29,547977,775973,1323950,1.42
2009-12-30,688644,679417,1368061,0.99
2009-12-31,544900,752905,1297805,1.38
2010-01-04,777820,832810,1610630,1.07
2010-01-05,818054,893042,1711096,1.09
2010-01-06,782597,882035,1664632,1.13
2010-01-07,744223,990366,1734589,1.33
2010-01-08,936314,919639,1855953,0.98
2010-01-11,991349,1050191,2041540,1.06
2010-01-12,1025020,1234383,2259403,1.2
2010-01-13,1214495,1394825,2609320,1.15
2010-01-14,941612,1127715,2069327,1.2
2010-01-15,1069365,1399131,2468496,1.31
2010-01-19,1061119,1076633,2137752,1.01
2010-01-20,917493,1205206,2122699,1.31
2010-01-21,1085829,1419460,2505289,1.31
2010-01-22,1410449,2057868,3468317,1.46
2010-01-25,805798,1238000,2043798,1.54
2010-01-26,867900,1030019,1897919,1.19
2010-01-27,1065253,1357996,2423249,1.27
2010-01-28,975090,979978,1955068,1.01
2010-01-29,786055,1168477,1954532,1.49
2010-02-01,1101447,1007624,2109071,0.91
2010-02-02,800322,1086923,1887245,1.36
2010-02-03,715715,828046,1543761,1.16
2010-02-04,1079179,1550231,2629410,1.44
2010-02-05,1334962,2203490,3538452,1.65
2010-02-08,733475,990819,1724294,1.35
2010-02-09,916785,1218722,2135507,1.33
2010-02-10,725982,975867,1701849,1.34
2010-02-11,1068320,1051493,2119813,0.98
2010-02-12,790904,1019307,1810211,1.29
2010-02-16,1037205,1257976,2295181,1.21
2010-02-17,1307780,1665784,2973564,1.27
2010-02-18,1527273,1400871,2928144,0.92
2010-02-19,1170739,1293761,2464500,1.11
2010-02-22,834083,986320,1820403,1.18
2010-02-23,811162,1190541,2001703,1.47
2010-02-24,640041,774809,1414850,1.21
2010-02-25,835952,1085146,1921098,1.3
2010-02-26,726659,829058,1555717,1.14
2010-03-01,876198,1274884,2151082,1.46
2010-03-02,973706,1066179,2039885,1.09
2010-03-03,846135,1018012,1864147,1.2
2010-03-04,766814,1190658,1957472,1.55
2010-03-05,1194517,1458566,2653083,1.22
2010-03-08,607409,1114019,1721428,1.83
2010-03-09,1065137,1202749,2267886,1.13
2010-03-10,1005370,1442556,2447926,1.43
2010-03-11,811734,1362661,2174395,1.68
2010-03-12,763350,1183894,1947244,1.55
2010-03-15,770648,900599,1671247,1.17
2010-03-16,1045182,1205711,2250893,1.15
2010-03-17,1539463,2021131,3560594,1.31
2010-03-18,1264829,1317657,2582486,1.04
2010-03-19,800951,1446588,2247539,1.81
2010-03-22,637907,1131644,1769551,1.77
2010-03-23,710152,849124,1559276,1.2
2010-03-24,565414,941183,1506597,1.66
2010-03-25,808385,1340122,2148507,1.66
2010-03-26,578905,926897,1505802,1.6
2010-03-29,440391,701110,1141501,1.59
2010-03-30,514182,815170,1329352,1.59
2010-03-31,536776,893723,1430499,1.66
2010-04-01,689876,1070199,1760075,1.55
2010-04-05,619414,962473,1581887,1.55
2010-04-06,891761,1149095,2040856,1.29
2010-04-07,849364,1404271,2253635,1.65
2010-04-08,658171,1010100,1668271,1.53
2010-04-09,1067074,1133177,2200251,1.06
2010-04-12,786173,1055860,1842033,1.34
2010-04-13,1106939,1243374,2350313,1.12
2010-04-14,1270625,1409682,2680307,1.11
2010-04-15,1448718,2013084,3461802,1.39
2010-04-16,1386458,2204707,3591165,1.59
2010-04-19,1096164,1823716,2919880,1.66
2010-04-20,646518,1287513,1934031,1.99
2010-04-21,717943,1369714,2087657,1.91
2010-04-22,979955,1187955,2167910,1.21
2010-04-23,752229,933332,1685561,1.24
2010-04-26,625844,917444,1543288,1.47
2010-04-27,1050353,1567048,2617401,1.49
2010-04-28,818036,1197781,2015817,1.46
2010-04-29,888782,1043396,1932178,1.17
2010-04-30,760093,1560964,2321057,2.05
2010-05-03,622329,906128,1528457,1.46
2010-05-04,1420475,1999353,3419828,1.41
2010-05-05,1340818,2355144,3695962,1.76
2010-05-06,2255990,3202069,5458059,1.42
2010-05-07,2012500,3393074,5405574,1.69
2010-05-10,1459291,2140912,3600203,1.47
2010-05-11,1094339,1765485,2859824,1.61
2010-05-12,1064753,1508262,2573015,1.42
2010-05-13,996801,1294861,2291662,1.3
2010-05-14,1513136,2353327,3866463,1.56
2010-05-17,1213497,1729202,2942699,1.42
2010-05-18,1373496,1933298,3306794,1.41
2010-05-19,1545958,2985075,4531033,1.93
2010-05-20,1985693,4097780,6083473,2.06
2010-05-21,1632849,3098259,4731108,1.9
2010-05-24,974644,1274779,2249423,1.31
2010-05-25,1248177,2062316,3310493,1.65
2010-05-26,950666,1775516,2726182,1.87
2010-05-27,859401,1554697,2414098,1.81
2010-05-28,760208,1485679,2245887,1.95
2010-06-01,665722,878748,1544470,1.32
2010-06-02,792489,1016749,1809238,1.28
2010-06-03,721989,1315838,2037827,1.82
2010-06-04,973991,1385573,2359564,1.42
2010-06-07,929058,1309719,2238777,1.41
2010-06-08,1147102,1846720,2993822,1.61
2010-06-09,822274,1309825,2132099,1.59
2010-06-10,967392,1382865,2350257,1.43
2010-06-11,761336,1145800,1907136,1.5
2010-06-14,710824,1378725,2089549,1.94
2010-06-15,954159,1210929,2165088,1.27
2010-06-16,1083811,1351537,2435348,1.25
2010-06-17,973598,1127479,2101077,1.16
2010-06-18,861385,1105974,1967359,1.28
2010-06-21,720339,1186206,1906545,1.65
2010-06-22,689781,1120952,1810733,1.63
2010-06-23,579874,986498,1566372,1.7
2010-06-24,789069,1296717,2085786,1.64
2010-06-25,600256,777142,1377398,1.29
2010-06-28,496350,472243,968593,0.95
2010-06-29,1088865,1565510,2654375,1.44
2010-06-30,748801,1254376,2003177,1.68
2010-07-01,1100970,2018157,3119127,1.83
2010-07-02,629683,812515,1442198,1.29
2010-07-06,712743,1274833,1987576,1.79
2010-07-07,811068,1088944,1900012,1.34
2010-07-08,693479,781524,1475003,1.13
2010-07-09,786807,923054,1709861,1.17
2010-07-12,609484,990399,1599883,1.62
2010-07-13,1028197,1369744,2397941,1.33
2010-07-14,957107,1332267,2289374,1.39
2010-07-15,903465,1137578,2041043,1.26
2010-07-16,792632,1375590,2168222,1.74
2010-07-19,637219,729567,1366786,1.14
2010-07-20,688991,1057821,1746812,1.54
2010-07-21,546674,970829,1517503,1.78
2010-07-22,785966,1042875,1828841,1.33
2010-07-23,564010,768272,1332282,1.36
2010-07-26,598426,1063694,1662120,1.78
2010-07-27,536477,821772,1358249,1.53
2010-07-28,440721,655008,1095729,1.49
2010-07-29,501357,850371,1351728,1.7
2010-07-30,559187,604757,1163944,1.08
2010-08-02,615004,995111,1610115,1.62
2010-08-03,481422,682019,1163441,1.42
2010-08-04,498141,703054,1201195,1.41
2010-08-05,415005,737682,1152687,1.78
2010-08-06,629314,932120,1561434,1.48
2010-08-09,518736,619902,1138638,1.2
2010-08-10,636576,1000749,1637325,1.57
2010-08-11,921675,1333359,2255034,1.45
2010-08-12,731023,1150127,1881150,1.57
2010-08-13,525772,785310,1311082,1.49
2010-08-16,707346,808090,1515436,1.14
2010-08-17,742241,1142544,1884785,1.54
2010-08-18,835154,1581193,2416347,1.89
2010-08-19,1076511,1313170,2389681,1.22
2010-08-20,907633,1367953,2275586,1.51
2010-08-23,571890,898210,1470100,1.57
2010-08-24,786580,978881,1765461,1.24
2010-08-25,734491,1176238,1910729,1.6
2010-08-26,729060,816577,1545637,1.12
2010-08-27,864799,925128,1789927,1.07
2010-08-30,442033,711453,1153486,1.61
2010-08-31,603668,693532,1297200,1.15
2010-09-01,944892,1170530,2115422,1.24
2010-09-02,618218,900708,1518926,1.46
2010-09-03,875869,1218922,2094791,1.39
2010-09-07,506451,1251796,1758247,2.47
2010-09-08,706446,1068138,1774584,1.51
2010-09-09,641920,1103304,1745224,1.72
2010-09-10,697386,1343069,2040455,1.93
2010-09-13,1009258,1236749,2246007,1.23
2010-09-14,868185,1157762,2025947,1.33
2010-09-15,1116585,1534614,2651199,1.37
2010-09-16,1261093,1324387,2585480,1.05
2010-09-17,782804,1178868,1961672,1.51
2010-09-20,717319,1045143,1762462,1.46
2010-09-21,693196,1119589,1812785,1.62
2010-09-22,684198,881985,1566183,1.29
2010-09-23,564711,858403,1423114,1.52
2010-09-24,659161,886018,1545179,1.34
2010-09-27,488494,662027,1150521,1.36
2010-09-28,524286,979967,1504253,1.87
2010-09-29,632314,755066,1387380,1.19
2010-09-30,816714,1021032,1837746,1.25
2010-10-01,812729,918572,1731301,1.13
2010-10-04,618643,688260,1306903,1.11
2010-10-05,1044303,1379692,2423995,1.32
2010-10-06,729671,951504,1681175,1.3
2010-10-07,724321,1223686,1948007,1.69
2010-10-08,799643,998747,1798390,1.25
2010-10-11,774819,925370,1700189,1.19
2010-10-12,803904,1669311,2473215,2.08
2010-10-13,1605061,1722609,3327670,1.07
2010-10-14,1200051,1457444,2657495,1.21
2010-10-15,1051719,1319412,2371131,1.25
2010-10-18,652705,999601,1652306,1.53
2010-10-19,816658,1076237,1892895,1.32
2010-10-20,811904,1266307,2078211,1.56
2010-10-21,837049,1077365,1914414,1.29
2010-10-22,683363,767017,1450380,1.12
2010-10-25,642201,929741,1571942,1.45
2010-10-26,523318,889677,1412995,1.7
2010-10-27,617406,804737,1422143,1.3
2010-10-28,621522,885247,1506769,1.42
2010-10-29,659513,1015129,1674642,1.54
2010-11-01,641017,846459,1487476,1.32
2010-11-02,770696,887427,1658123,1.15
2010-11-03,817507,1243955,2061462,1.52
2010-11-04,1640027,1867321,3507348,1.14
2010-11-05,1073660,1297455,2371115,1.21
2010-11-08,657534,693083,1350617,1.05
2010-11-09,896432,1200708,2097140,1.34
2010-11-10,836356,911613,1747969,1.09
2010-11-11,704271,818591,1522862,1.16
2010-11-12,1025029,1579925,2604954,1.54
2010-11-15,741157,890081,1631238,1.2
2010-11-16,1375336,1750343,3125679,1.27
2010-11-17,1006105,1351181,2357286,1.34
2010-11-18,1161754,1407731,2569485,1.21
2010-11-19,1346311,1041630,2387941,0.77
2010-11-22,712050,861241,1573291,1.21
2010-11-23,715753,921807,1637560,1.29
2010-11-24,633034,1203383,1836417,1.9
2010-11-26,426143,444939,871082,1.04
2010-11-29,622839,876006,1498845,1.41
2010-11-30,729307,980947,1710254,1.35
2010-12-01,784170,1113894,1898064,1.42
2010-12-02,972685,1069884,2042569,1.1
2010-12-03,845208,974644,1819852,1.15
2010-12-06,741230,820889,1562119,1.11
2010-12-07,1027438,1266334,2293772,1.23
2010-12-08,719272,873247,1592519,1.21
2010-12-09,810898,1023114,1834012,1.26
2010-12-10,870369,1181551,2051920,1.36
2010-12-13,952998,941389,1894387,0.99
2010-12-14,991859,1438288,2430147,1.45
2010-12-15,1075966,892739,1968705,0.83
2010-12-16,1160120,1600440,2760560,1.38
2010-12-17,1003935,1213591,2217526,1.21
2010-12-20,775131,837438,1612569,1.08
2010-12-21,622442,710895,1333337,1.14
2010-12-22,729557,1007221,1736778,1.38
2010-12-23,430814,678816,1109630,1.58
2010-12-27,304374,393457,697831,1.29
2010-12-28,354916,479767,834683,1.35
2010-12-29,369420,494244,863664,1.34
2010-12-30,637421,618593,1256014,0.97
2010-12-31,403820,568744,972564,1.41
2011-01-03,981037,1087569,2068606,1.11
2011-01-04,886527,921724,1808251,1.04
2011-01-05,906593,991802,1898395,1.09
2011-01-06,885140,1140528,2025668,1.29
2011-01-07,757063,1404669,2161732,1.86
2011-01-10,698502,865141,1563643,1.24
2011-01-11,757971,1084357,1842328,1.43
2011-01-12,1024945,1462466,2487411,1.43
2011-01-13,884217,1031002,1915219,1.17
2011-01-14,1068806,1128051,2196857,1.06
2011-01-18,1091763,1366779,2458542,1.25
2011-01-19,1388756,1898914,3287670,1.37
2011-01-20,1144636,1550232,2694868,1.35
2011-01-21,950693,1295545,2246238,1.36
2011-01-24,628988,845667,1474655,1.34
2011-01-25,666352,1096251,1762603,1.65
2011-01-26,778096,1210846,1988942,1.56
2011-01-27,685645,1381865,2067510,2.02
2011-01-28,1183388,1911160,3094548,1.61
2011-01-31,693862,1195595,1889457,1.72
2011-02-01,1177659,1441828,2619487,1.22
2011-02-02,531845,852391,1384236,1.6
2011-02-03,701369,1018871,1720240,1.45
2011-02-04,845401,1043750,1889151,1.23
2011-02-07,859929,1238159,2098088,1.44
2011-02-08,703321,989321,1692642,1.41
2011-02-09,863709,1240702,2104411,1.44
2011-02-10,871836,1035179,1907015,1.19
2011-02-11,949944,1241170,2191114,1.31
2011-02-14,676554,1132191,1808745,1.67
2011-02-15,926475,1175659,2102134,1.27
2011-02-16,1184909,1661202,2846111,1.4
2011-02-17,1169200,1229350,2398550,1.05
2011-02-18,1083173,1547184,2630357,1.43
2011-02-22,1098766,1548668,2647434,1.41
2011-02-23,1432488,1784770,3217258,1.25
2011-02-24,1062309,1411307,2473616,1.33
2011-02-25,825533,1099337,1924870,1.33
2011-02-28,686400,930167,1616567,1.36
2011-03-01,841656,1178069,2019725,1.4
2011-03-02,964538,1044348,2008886,1.08
2011-03-03,914017,1185943,2099960,1.3
2011-03-04,1162410,1221087,2383497,1.05
2011-03-07,963513,1178521,2142034,1.22
2011-03-08,871044,1190512,2061556,1.37
2011-03-09,817277,970126,1787403,1.19
2011-03-10,1444137,1942106,3386243,1.34
2011-03-11,1069523,1592218,2661741,1.49
2011-03-14,1240096,1458707,2698803,1.18
2011-03-15,2165790,2825988,4991778,1.3
2011-03-16,2049571,3021209,5070780,1.47
2011-03-17,1554162,2042714,3596876,1.31
2011-03-18,1212459,1730756,2943215,1.43
2011-03-21,940255,1133602,2073857,1.21
2011-03-22,958962,969949,1928911,1.01
2011-03-23,838420,991745,1830165,1.18
2011-03-24,809448,1157938,1967386,1.43
2011-03-25,1224249,1358885,2583134,1.11
2011-03-28,621293,754425,1375718,1.21
2011-03-29,620551,683325,1303876,1.1
2011-03-30,968814,993806,1962620,1.03
2011-03-31,687577,948975,1636552,1.38
2011-04-01,922696,1326642,2249338,1.44
2011-04-04,543027,1051936,1594963,1.94
2011-04-05,750036,906250,1656286,1.21
2011-04-06,751576,718667,1470243,0.96
2011-04-07,776201,1135496,1911697,1.46
2011-04-08,1068166,1268387,2336553,1.19
2011-04-11,734186,1066564,1800750,1.45
2011-04-12,1046547,1920472,2967019,1.84
2011-04-13,1121490,1149490,2270980,1.02
2011-04-14,1174092,1477963,2652055,1.26
2011-04-15,1142664,1531197,2673861,1.34
2011-04-18,1032427,1203343,2235770,1.17
2011-04-19,801529,1022928,1824457,1.28
2011-04-20,1086017,1754781,2840798,1.62
2011-04-21,912120,1239190,2151310,1.36
2011-04-25,535213,559655,1094868,1.05
2011-04-26,892194,1112716,2004910,1.25
2011-04-27,860541,1098046,1958587,1.28
2011-04-28,1128613,1288072,2416685,1.14
2011-04-29,961899,1308135,2270034,1.36
2011-05-02,794742,1098268,1893010,1.38
2011-05-03,928522,1211678,2140200,1.3
2011-05-04,910627,1299821,2210448,1.43
2011-05-05,1237308,1811820,3049128,1.46
2011-05-06,1144867,1480418,2625285,1.29
2011-05-09,706761,683799,1390560,0.97
2011-05-10,819159,856045,1675204,1.05
2011-05-11,884177,1158594,2042771,1.31
2011-05-12,1032624,1068223,2100847,1.03
2011-05-13,907926,1038747,1946673,1.14
2011-05-16,890254,1221246,2111500,1.37
2011-05-17,1130206,1733626,2863832,1.53
2011-05-18,1183628,1405288,2588916,1.19
2011-05-19,1183019,1416649,2599668,1.2
2011-05-20,1101856,1482604,2584460,1.35
2011-05-23,934736,1321116,2255852,1.41
2011-05-24,738959,792892,1531851,1.07
2011-05-25,689146,764553,1453699,1.11
2011-05-26,798364,991169,1789533,1.24
2011-05-27,942611,847378,1789989,0.9
2011-05-31,1016371,986490,2002861,0.97
2011-06-01,927842,1437607,2365449,1.55
2011-06-02,984238,1336248,2320486,1.36
2011-06-03,884662,1528800,2413462,1.73
2011-06-06,923172,1356438,2279610,1.47
2011-06-07,892960,1249826,2142786,1.4
2011-06-08,1104272,1498492,2602764,1.36
2011-06-09,832272,1104951,1937223,1.33
2011-06-10,1267460,1631023,2898483,1.29
2011-06-13,1026437,1401251,2427688,1.37
2011-06-14,1190075,1556566,2746641,1.31
2011-06-15,1656094,2453951,4110045,1.48
2011-06-16,1950959,2274437,4225396,1.17
2011-06-17,1295944,1644768,2940712,1.27
2011-06-20,749051,990948,1739999,1.32
2011-06-21,1026517,1367920,2394437,1.33
2011-06-22,880224,1028310,1908534,1.17
2011-06-23,1284821,1711674,2996495,1.33
2011-06-24,808531,1131060,1939591,1.4
2011-06-27,973886,1001129,1975015,1.03
2011-06-28,993038,1201381,2194419,1.21
2011-06-29,1048637,1469056,2517693,1.4
2011-06-30,1304693,1596153,2900846,1.22
2011-07-01,1430396,1558129,2988525,1.09
2011-07-05,752302,1261184,2013486,1.68
2011-07-06,680208,970857,1651065,1.43
2011-07-07,1356901,1493114,2850015,1.1
2011-07-08,851978,1271502,2123480,1.49
2011-07-11,1148137,1722568,2870705,1.5
2011-07-12,1057572,1538142,2595714,1.45
2011-07-13,984727,1321088,2305815,1.34
2011-07-14,1511544,1850465,3362009,1.22
2011-07-15,1237051,1892528,3129579,1.53
2011-07-18,1073690,1323720,2397410,1.23
2011-07-19,1203122,1034474,2237596,0.86
2011-07-20,1001482,996415,1997897,0.99
2011-07-21,1308690,1259687,2568377,0.96
2011-07-22,860398,947836,1808234,1.1
2011-07-25,653097,889846,1542943,1.36
2011-07-26,700942,780975,1481917,1.11
2011-07-27,1289244,1974260,3263504,1.53
2011-07-28,1180600,1310603,2491203,1.11
2011-07-29,1427650,2103001,3530651,1.47
2011-08-01,1256601,1759922,3016523,1.4
2011-08-02,1689340,2416532,4105872,1.43
2011-08-03,1633455,2736385,4369840,1.68
2011-08-04,2711320,4043009,6754329,1.49
2011-08-05,3002357,4155773,7158130,1.38
2011-08-08,2916119,4397929,7314048,1.51
2011-08-09,2210300,4063812,6274112,1.84
2011-08-10,1969120,2941523,4910643,1.49
2011-08-11,1914879,2579754,4494633,1.35
2011-08-12,1402451,1857837,3260288,1.32
2011-08-15,1305919,1906889,3212808,1.46
2011-08-16,1451342,1772956,3224298,1.22
2011-08-17,1321761,2295725,3617486,1.74
2011-08-18,2036666,3627733,5664399,1.78
