date,total_call,total_put,total_total,total_pcr,equity_call,equity_put,equity_total,equity_pcr,index_call,index_put,index_total,index_pcr
2012-11-30,1522760.0,1769360.0,3292120.0,1.16,745740.0,542291.0,1288031.0,0.73,412291,553248,965539,1.34
2012-12-03,1736492.0,1426252.0,3162744.0,0.82,674368.0,382053.0,1056421.0,0.57,732130,598339,1330469,0.82
2012-12-04,1455286.0,1516773.0,2972059.0,1.04,737881.0,595184.0,1333065.0,0.81,499000,538318,1037318,1.08
2012-12-05,1955364.0,1692751.0,3648115.0,0.87,1154784.0,692004.0,1846788.0,0.6,516096,507082,1023178,0.98
2012-12-06,1544080.0,1421986.0,2966066.0,0.92,875270.0,589825.0,1465095.0,0.67,387000,515720,902720,1.33
2012-12-07,2023914.0,1615377.0,3639291.0,0.8,963736.0,618237.0,1581973.0,0.64,743681,561579,1305260,0.76
2012-12-10,1357801.0,1224163.0,2581964.0,0.9,631082.0,393857.0,1024939.0,0.62,509493,504859,1014352,0.99
2012-12-11,1854053.0,1562827.0,3416880.0,0.84,804092.0,476050.0,1280142.0,0.59,736450,555640,1292090,0.75
2012-12-12,1853990.0,1643101.0,3497091.0,0.89,849253.0,519336.0,1368589.0,0.61,604844,747998,1352842,1.24
2012-12-13,1785566.0,1505678.0,3291244.0,0.84,824832.0,503724.0,1328556.0,0.61,631358,609911,1241269,0.97
2012-12-14,1848530.0,1644900.0,3493430.0,0.89,804531.0,562311.0,1366842.0,0.7,674914,685020,1359934,1.01
2012-12-17,1835534.0,1297902.0,3133436.0,0.71,813761.0,486331.0,1300092.0,0.6,589821,452242,1042063,0.77
2012-12-18,2776603.0,2355646.0,5132249.0,0.85,1140797.0,578498.0,1719295.0,0.51,1032675,1003471,2036146,0.97
2012-12-19,2290281.0,2215882.0,4506163.0,0.97,892004.0,568462.0,1460466.0,0.64,959661,995218,1954879,1.04
2012-12-20,2438870.0,2087038.0,4525908.0,0.86,879313.0,566642.0,1445955.0,0.64,868239,964914,1833153,1.11
2012-12-21,2372086.0,2487759.0,4859845.0,1.05,1025621.0,731804.0,1757425.0,0.71,672764,961136,1633900,1.43
2012-12-24,722992.0,701932.0,1424924.0,0.97,370957.0,239914.0,610871.0,0.65,183134,266142,449276,1.45
2012-12-26,1293072.0,1241836.0,2534908.0,0.96,590139.0,436280.0,1026419.0,0.74,309730,414672,724402,1.34
2012-12-27,1712244.0,1816172.0,3528416.0,1.06,704225.0,480578.0,1184803.0,0.68,624357,745939,1370296,1.19
2012-12-28,1642696.0,1780782.0,3423478.0,1.08,672136.0,429236.0,1101372.0,0.64,543254,708387,1251641,1.3
2012-12-31,2068097.0,2118784.0,4186881.0,1.02,777569.0,485969.0,1263538.0,0.62,772825,806000,1578825,1.04
2013-01-02,2537978.0,2467062.0,5005040.0,0.97,1031381.0,567180.0,1598561.0,0.55,1015907,1180352,2196259,1.16
2013-01-03,2328033.0,1952112.0,4280145.0,0.84,1023718.0,542126.0,1565844.0,0.53,910062,918920,1828982,1.01
2013-01-04,2089689.0,1716520.0,3806209.0,0.82,929392.0,596575.0,1525967.0,0.64,833377,642335,1475712,0.77
2013-01-07,1727607.0,1538180.0,3265787.0,0.89,690162.0,469158.0,1159320.0,0.68,815194,825598,1640792,1.01
2013-01-08,1686739.0,1608435.0,3295174.0,0.95,693048.0,543080.0,1236128.0,0.78,769695,674135,1443830,0.88
2013-01-09,1733456.0,1481129.0,3214585.0,0.85,847872.0,520752.0,1368624.0,0.61,713716,685732,1399448,0.96
2013-01-10,2090163.0,1635643.0,3725806.0,0.78,937748.0,621614.0,1559362.0,0.66,860236,601878,1462114,0.7
2013-01-11,2170630.0,1570976.0,3741606.0,0.72,863049.0,545871.0,1408920.0,0.63,1035053,566418,1601471,0.55
2013-01-14,1758601.0,1423372.0,3181973.0,0.81,939954.0,486423.0,1426377.0,0.52,596680,575960,1172640,0.97
2013-01-15,1788233.0,1849001.0,3637234.0,1.03,868787.0,582208.0,1450995.0,0.67,666767,823405,1490172,1.23
2013-01-16,2083405.0,1821163.0,3904568.0,0.87,890353.0,670859.0,1561212.0,0.75,988267,863790,1852057,0.87
2013-01-17,2469886.0,1945958.0,4415844.0,0.79,1007254.0,611928.0,1619182.0,0.61,1035049,874305,1909354,0.84
2013-01-18,2628407.0,1960682.0,4589089.0,0.75,1187424.0,637024.0,1824448.0,0.54,921303,713759,1635062,0.77
2013-01-22,1979643.0,1863698.0,3843341.0,0.94,929497.0,635146.0,1564643.0,0.68,826367,912165,1738532,1.1
2013-01-23,1922458.0,1714709.0,3637167.0,0.89,816558.0,566364.0,1382922.0,0.69,786043,691534,1477577,0.88
2013-01-24,2609965.0,2291262.0,4901227.0,0.88,1108726.0,720079.0,1828805.0,0.65,1097436,920503,2017939,0.84
2013-01-25,2004687.0,1756044.0,3760731.0,0.88,995873.0,637911.0,1633784.0,0.64,618073,585089,1203162,0.95
2013-01-28,1510960.0,1459376.0,2970336.0,0.97,852221.0,644295.0,1496516.0,0.76,420814,427125,847939,1.01
2013-01-29,1670772.0,1612826.0,3283598.0,0.97,856151.0,581147.0,1437298.0,0.68,555646,635871,1191517,1.14
2013-01-30,1619679.0,1533442.0,3153121.0,0.95,825206.0,555135.0,1380341.0,0.67,520787,596663,1117450,1.15
2013-01-31,1788124.0,1626289.0,3414413.0,0.91,785568.0,571152.0,1356720.0,0.73,739598,546931,1286529,0.74
2013-02-01,2238910.0,2004592.0,4243502.0,0.9,1020229.0,586459.0,1606688.0,0.57,667026,760484,1427510,1.14
2013-02-04,1488351.0,1642864.0,3131215.0,1.1,765396.0,531545.0,1296941.0,0.69,443055,628235,1071290,1.42
2013-02-05,1622827.0,1537017.0,3159844.0,0.95,943144.0,558877.0,1502021.0,0.59,480037,471053,951090,0.98
2013-02-06,1565824.0,1524992.0,3090816.0,0.97,888166.0,529401.0,1417567.0,0.6,453444,582237,1035681,1.28
2013-02-07,1537809.0,1582817.0,3120626.0,1.03,806486.0,534829.0,1341315.0,0.66,446056,560593,1006649,1.26
2013-02-08,1807221.0,1633040.0,3440261.0,0.9,924613.0,524905.0,1449518.0,0.57,563201,678849,1242050,1.21
2013-02-11,1456184.0,1563786.0,3019970.0,1.07,824905.0,465420.0,1290325.0,0.56,394625,548454,943079,1.39
2013-02-12,1915308.0,1763256.0,3678564.0,0.92,925067.0,561136.0,1486203.0,0.61,733014,766418,1499432,1.05
2013-02-13,2161239.0,1975881.0,4137120.0,0.91,1009034.0,657978.0,1667012.0,0.65,898321,717979,1616300,0.8
2013-02-14,2195807.0,1826073.0,4021880.0,0.83,1009032.0,624707.0,1633739.0,0.62,873039,656626,1529665,0.75
2013-02-15,2468727.0,2181714.0,4650441.0,0.88,1233749.0,732822.0,1966571.0,0.59,656648,771515,1428163,1.17
2013-02-19,1824390.0,1801827.0,3626217.0,0.99,944166.0,545231.0,1489397.0,0.58,631624,811283,1442907,1.28
2013-02-20,2040525.0,2331978.0,4372503.0,1.14,910664.0,659947.0,1570611.0,0.72,702721,826039,1528760,1.18
2013-02-21,2369158.0,2609267.0,4978425.0,1.1,1014832.0,726109.0,1740941.0,0.72,884177,1075590,1959767,1.22
2013-02-22,1826185.0,1648940.0,3475125.0,0.9,904478.0,533604.0,1438082.0,0.59,497913,631340,1129253,1.27
2013-02-25,2135793.0,2462076.0,4597869.0,1.15,817601.0,596281.0,1413882.0,0.73,760742,896484,1657226,1.18
2013-02-26,2555876.0,2804352.0,5360228.0,1.1,756562.0,564143.0,1320705.0,0.75,1356980,1177209,2534189,0.87
2013-02-27,2000981.0,1974201.0,3975182.0,0.99,873962.0,546772.0,1420734.0,0.63,760471,931455,1691926,1.22
2013-02-28,1646578.0,1617421.0,3263999.0,0.98,768185.0,514899.0,1283084.0,0.67,568766,610161,1178927,1.07
2013-03-01,1845987.0,2151416.0,3997403.0,1.17,804663.0,597953.0,1402616.0,0.74,629174,772651,1401825,1.23
2013-03-04,1387436.0,1553118.0,2940554.0,1.12,706139.0,471529.0,1177668.0,0.67,455772,672765,1128537,1.48
2013-03-05,2165050.0,2420896.0,4585946.0,1.12,903460.0,590068.0,1493528.0,0.65,850138,942705,1792843,1.11
2013-03-06,2325902.0,1654835.0,3980737.0,0.71,1052419.0,564012.0,1616431.0,0.54,893415,626237,1519652,0.7
2013-03-07,1943169.0,1611572.0,3554741.0,0.83,996967.0,585654.0,1582621.0,0.59,471347,543364,1014711,1.15
2013-03-08,2467133.0,2226949.0,4694082.0,0.9,943952.0,581943.0,1525895.0,0.62,967761,897580,1865341,0.93
2013-03-11,2001360.0,1864986.0,3866346.0,0.93,836681.0,541525.0,1378206.0,0.65,804800,863734,1668534,1.07
2013-03-12,2017991.0,2180330.0,4198321.0,1.08,846886.0,515018.0,1361904.0,0.61,798660,876110,1674770,1.1
2013-03-13,1897399.0,1489265.0,3386664.0,0.78,815238.0,509199.0,1324437.0,0.62,784620,572521,1357141,0.73
2013-03-14,2574603.0,1887648.0,4462251.0,0.73,920340.0,591614.0,1511954.0,0.64,1180232,866121,2046353,0.73
2013-03-15,2554013.0,2166707.0,4720720.0,0.85,1279243.0,712570.0,1991813.0,0.56,669239,755392,1424631,1.13
2013-03-18,2019138.0,1831699.0,3850837.0,0.91,788981.0,510436.0,1299417.0,0.65,857974,744793,1602767,0.87
2013-03-19,2579607.0,2497969.0,5077576.0,0.97,867219.0,627137.0,1494356.0,0.72,1260084,1025769,2285853,0.81
2013-03-20,2565311.0,1910530.0,4475841.0,0.74,789463.0,462852.0,1252315.0,0.59,1429846,888881,2318727,0.62
2013-03-21,2078191.0,1786356.0,3864547.0,0.86,796984.0,506105.0,1303089.0,0.64,945116,715008,1660124,0.76
2013-03-22,2030708.0,1859386.0,3890094.0,0.92,818738.0,567362.0,1386100.0,0.69,856185,711755,1567940,0.83
2013-03-25,2106517.0,1877337.0,3983854.0,0.89,796191.0,569704.0,1365895.0,0.72,885124,661993,1547117,0.75
2013-03-26,1532118.0,1216861.0,2748979.0,0.79,634974.0,396585.0,1031559.0,0.62,631584,486699,1118283,0.77
2013-03-27,1565764.0,1438526.0,3004290.0,0.92,688124.0,464786.0,1152910.0,0.68,601877,426465,1028342,0.71
2013-03-28,1696884.0,1519630.0,3216514.0,0.9,769891.0,481073.0,1250964.0,0.62,584444,570091,1154535,0.98
2013-04-01,1273839.0,1279193.0,2553032.0,1.0,614203.0,427001.0,1041204.0,0.7,391059,324680,715739,0.83
2013-04-02,1774296.0,1537059.0,3311355.0,0.87,748579.0,480087.0,1228666.0,0.64,764469,563283,1327752,0.74
2013-04-03,2069119.0,2193944.0,4263063.0,1.06,829672.0,627496.0,1457168.0,0.76,759450,752339,1511789,0.99
2013-04-04,1712663.0,1868237.0,3580900.0,1.09,658062.0,482021.0,1140083.0,0.73,588636,657518,1246154,1.12
2013-04-05,2059836.0,2062333.0,4122169.0,1.0,738672.0,520588.0,1259260.0,0.7,781353,665905,1447258,0.85
2013-04-08,1432458.0,1292373.0,2724831.0,0.9,625459.0,362971.0,988430.0,0.58,492675,400762,893437,0.81
2013-04-09,2271588.0,1528451.0,3800039.0,0.67,810861.0,482828.0,1293689.0,0.6,1068953,518584,1587537,0.49
2013-04-10,2734900.0,2333539.0,5068439.0,0.85,1040707.0,599418.0,1640125.0,0.58,1066150,861369,1927519,0.81
2013-04-11,2407483.0,2105816.0,4513299.0,0.87,967947.0,598847.0,1566794.0,0.62,956142,777675,1733817,0.81
2013-04-12,1940434.0,2235363.0,4175797.0,1.15,802611.0,564999.0,1367610.0,0.7,693534,789468,1483002,1.14
2013-04-15,3046385.0,3316202.0,6362587.0,1.09,1006601.0,701953.0,1708554.0,0.7,1349333,1226320,2575653,0.91
2013-04-16,2370577.0,2089273.0,4459850.0,0.88,825691.0,579344.0,1405035.0,0.7,1150153,765883,1916036,0.67
2013-04-17,2783689.0,3315498.0,6099187.0,1.19,1072115.0,843020.0,1915135.0,0.79,1100008,1266080,2366088,1.15
2013-04-18,2484261.0,2920818.0,5405079.0,1.18,934624.0,701609.0,1636233.0,0.75,993283,1216499,2209782,1.22
2013-04-19,2220637.0,2438573.0,4659210.0,1.1,1004504.0,852133.0,1856637.0,0.85,577978,658756,1236734,1.14
2013-04-22,1608513.0,1652457.0,3260970.0,1.03,872454.0,575047.0,1447501.0,0.66,405530,463210,868740,1.14
2013-04-23,2163891.0,1936817.0,4100708.0,0.9,969989.0,636801.0,1606790.0,0.66,777039,735392,1512431,0.95
2013-04-24,2119454.0,1674562.0,3794016.0,0.79,1163729.0,680569.0,1844298.0,0.58,643934,520453,1164387,0.81
2013-04-25,711172.0,688582.0,1399754.0,0.97,182169.0,111008.0,293177.0,0.61,437752,492982,930734,1.13
2013-04-26,1714012.0,1531757.0,3245769.0,0.89,749463.0,486427.0,1235890.0,0.65,496151,506721,1002872,1.02
2013-04-29,1547283.0,1398586.0,2945869.0,0.9,813769.0,475108.0,1288877.0,0.58,403672,426072,829744,1.06
2013-04-30,1734794.0,1535982.0,3270776.0,0.89,852248.0,529751.0,1381999.0,0.62,561664,450292,1011956,0.8
2013-05-01,1766318.0,1817496.0,3583814.0,1.03,843942.0,572496.0,1416438.0,0.68,513121,574069,1087190,1.12
2013-05-02,1878567.0,1710891.0,3589458.0,0.91,885070.0,484902.0,1369972.0,0.55,674114,676712,1350826,1.0
2013-05-03,2681357.0,2416250.0,5097607.0,0.9,1021707.0,627249.0,1648956.0,0.61,1044697,967541,2012238,0.93
2013-05-06,1922224.0,1492109.0,3414333.0,0.78,924082.0,493298.0,1417380.0,0.53,685890,591303,1277193,0.86
2013-05-07,1887304.0,1671308.0,3558612.0,0.89,904327.0,566733.0,1471060.0,0.63,637151,681222,1318373,1.07
2013-05-08,2119192.0,1855314.0,3974506.0,0.88,929032.0,613414.0,1542446.0,0.66,777186,681748,1458934,0.88
2013-05-09,2137305.0,2135691.0,4272996.0,1.0,994086.0,575327.0,1569413.0,0.58,779550,793645,1573195,1.02
2013-05-10,2558178.0,1907102.0,4465280.0,0.75,955830.0,559174.0,1515004.0,0.59,1006352,648424,1654776,0.64
2013-05-13,1619933.0,1403149.0,3023082.0,0.87,799499.0,478945.0,1278444.0,0.6,528305,505393,1033698,0.96
2013-05-14,2697128.0,2192600.0,4889728.0,0.81,1057497.0,548126.0,1605623.0,0.52,1057944,1011705,2069649,0.96
2013-05-15,2936519.0,2297032.0,5233551.0,0.78,1108012.0,579498.0,1687510.0,0.52,1250028,862474,2112502,0.69
2013-05-16,2336184.0,2302761.0,4638945.0,0.99,1113435.0,602002.0,1715437.0,0.54,711749,961918,1673667,1.35
2013-05-17,3001781.0,2436915.0,5438696.0,0.81,1226557.0,614159.0,1840716.0,0.5,1003016,958160,1961176,0.96
2013-05-20,2199429.0,1746498.0,3945927.0,0.79,1035030.0,540534.0,1575564.0,0.52,733769,674288,1408057,0.92
2013-05-21,2120907.0,1958907.0,4079814.0,0.92,906425.0,490053.0,1396478.0,0.54,924652,907806,1832458,0.98
2013-05-22,3025482.0,3120780.0,6146262.0,1.03,1095693.0,734791.0,1830484.0,0.67,1187240,1173041,2360281,0.99
2013-05-23,2143466.0,2161243.0,4304709.0,1.01,833646.0,562693.0,1396339.0,0.67,788505,768865,1557370,0.98
2013-05-24,1618308.0,2043122.0,3661430.0,1.26,706424.0,519174.0,1225598.0,0.73,456725,796980,1253705,1.74
2013-05-28,1900262.0,1856000.0,3756262.0,0.98,907475.0,530289.0,1437764.0,0.58,516023,575239,1091262,1.11
2013-05-29,2006957.0,1720935.0,3727892.0,0.86,857525.0,550590.0,1408115.0,0.64,808959,571726,1380685,0.71
2013-05-30,1880893.0,1621548.0,3502441.0,0.86,1030791.0,492508.0,1523299.0,0.48,470611,496218,966829,1.05
2013-05-31,1937034.0,2311649.0,4248683.0,1.19,880284.0,577641.0,1457925.0,0.66,594310,874699,1469009,1.47
2013-06-03,2335581.0,2145629.0,4481210.0,0.92,931143.0,582323.0,1513466.0,0.63,787500,732310,1519810,0.93
2013-06-04,1756232.0,2032114.0,3788346.0,1.16,894939.0,603049.0,1497988.0,0.67,474306,661608,1135914,1.39
2013-06-05,2367369.0,2790396.0,5157765.0,1.18,835660.0,609976.0,1445636.0,0.73,945626,1167477,2113103,1.23
2013-06-06,2442992.0,2970128.0,5413120.0,1.22,859324.0,539721.0,1399045.0,0.63,898605,1327650,2226255,1.48
2013-06-07,2312473.0,2605823.0,4918296.0,1.13,976741.0,655799.0,1632540.0,0.67,738881,900053,1638934,1.22
2013-06-10,1656041.0,1787290.0,3443331.0,1.08,845798.0,501983.0,1347781.0,0.59,474696,555382,1030078,1.17
2013-06-11,1967041.0,2036870.0,4003911.0,1.04,788150.0,635892.0,1424042.0,0.81,792559,659007,1451566,0.83
2013-06-12,2026655.0,2423156.0,4449811.0,1.2,725716.0,540785.0,1266501.0,0.75,726642,846055,1572697,1.16
2013-06-13,2110924.0,2073528.0,4184452.0,0.98,777567.0,486640.0,1264207.0,0.63,787881,909961,1697842,1.15
2013-06-14,1949279.0,2313874.0,4263153.0,1.19,758927.0,554549.0,1313476.0,0.73,735098,959690,1694788,1.31
2013-06-17,2023114.0,1935515.0,3958629.0,0.96,877602.0,571871.0,1449473.0,0.65,802226,835903,1638129,1.04
2013-06-18,2228570.0,1914630.0,4143200.0,0.86,940922.0,508724.0,1449646.0,0.54,842031,711141,1553172,0.84
2013-06-19,2368032.0,2617088.0,4985120.0,1.11,854718.0,559941.0,1414659.0,0.66,868996,996792,1865788,1.15
2013-06-20,3713903.0,5161994.0,8875897.0,1.39,1220384.0,964067.0,2184451.0,0.79,1388202,1946189,3334391,1.4
2013-06-21,3333386.0,3890037.0,7223423.0,1.17,1517087.0,1247238.0,2764325.0,0.82,856045,1123401,1979446,1.31
2013-06-24,2710571.0,2736719.0,5447290.0,1.01,1175933.0,769071.0,1945004.0,0.65,804990,1046299,1851289,1.3
2013-06-25,1713712.0,1842261.0,3555973.0,1.08,856425.0,503173.0,1359598.0,0.59,472835,731645,1204480,1.55
2013-06-26,2101097.0,1795810.0,3896907.0,0.85,882003.0,595294.0,1477297.0,0.67,739796,611130,1350926,0.83
2013-06-27,2179990.0,2220337.0,4400327.0,1.02,896389.0,640428.0,1536817.0,0.71,685241,820051,1505292,1.2
2013-06-28,1945804.0,1875203.0,3821007.0,0.96,833558.0,546963.0,1380521.0,0.66,533065,653463,1186528,1.23
2013-07-01,1746566.0,1588741.0,3335307.0,0.91,800235.0,479294.0,1279529.0,0.6,556002,590112,1146114,1.06
2013-07-02,1723361.0,1793249.0,3516610.0,1.04,816181.0,531877.0,1348058.0,0.65,511452,620551,1132003,1.21
2013-07-03,1040190.0,1183925.0,2224115.0,1.14,464302.0,353401.0,817703.0,0.76,309917,436264,746181,1.41
2013-07-05,1876417.0,1811930.0,3688347.0,0.97,701172.0,424061.0,1125233.0,0.6,522459,635269,1157728,1.22
2013-07-08,2244854.0,2339877.0,4584731.0,1.04,800223.0,554842.0,1355065.0,0.69,1109190,1140992,2250182,1.03
2013-07-09,2385378.0,2418225.0,4803603.0,1.01,1004361.0,546116.0,1550477.0,0.54,980927,937897,1918824,0.96
2013-07-10,2072335.0,2145013.0,4217348.0,1.04,909653.0,520132.0,1429785.0,0.57,699743,712538,1412281,1.02
2013-07-11,2574607.0,2609323.0,5183930.0,1.01,1088343.0,625051.0,1713394.0,0.57,855514,1111934,1967448,1.3
2013-07-12,2394181.0,2143876.0,4538057.0,0.9,992492.0,661075.0,1653567.0,0.67,942900,693175,1636075,0.74
2013-07-15,2279828.0,1888931.0,4168759.0,0.83,1041127.0,549537.0,1590664.0,0.53,907831,854791,1762622,0.94
2013-07-16,2147080.0,2088378.0,4235458.0,0.97,1056233.0,672482.0,1728715.0,0.64,710778,789159,1499937,1.11
2013-07-17,2362927.0,2177135.0,4540062.0,0.92,1180834.0,729781.0,1910615.0,0.62,797272,851113,1648385,1.07
2013-07-18,3042113.0,2253447.0,5295560.0,0.74,1431352.0,709351.0,2140703.0,0.5,1079288,947310,2026598,0.88
2013-07-19,2577120.0,2043031.0,4620151.0,0.79,1550856.0,843540.0,2394396.0,0.54,564537,551303,1115840,0.98
2013-07-22,1749163.0,1629702.0,3378865.0,0.93,1022900.0,682552.0,1705452.0,0.67,366473,487657,854130,1.33
2013-07-23,1854243.0,1723831.0,3578074.0,0.93,1058992.0,693978.0,1752970.0,0.66,455883,457140,913023,1.0
2013-07-24,1847299.0,1779996.0,3627295.0,0.96,1101178.0,717390.0,1818568.0,0.65,370402,460954,831356,1.24
2013-07-25,1891781.0,1814601.0,3706382.0,0.96,1155473.0,683664.0,1839137.0,0.59,436296,521488,957784,1.2
2013-07-26,1877648.0,1840072.0,3717720.0,0.98,966413.0,622756.0,1589169.0,0.64,499752,662562,1162314,1.33
2013-07-29,1437929.0,1205415.0,2643344.0,0.84,883035.0,527507.0,1410542.0,0.6,298623,367926,666549,1.23
2013-07-30,1883542.0,1461540.0,3345082.0,0.78,1140176.0,637829.0,1778005.0,0.56,457549,410814,868363,0.9
2013-07-31,2221730.0,1953193.0,4174923.0,0.88,1088383.0,649966.0,1738349.0,0.6,626998,636097,1263095,1.01
2013-08-01,2464895.0,2083016.0,4547911.0,0.85,1178959.0,650748.0,1829707.0,0.55,743269,776601,1519870,1.04
2013-08-02,2204705.0,1930569.0,4135274.0,0.88,1051078.0,607739.0,1658817.0,0.58,672820,775256,1448076,1.15
2013-08-05,1794760.0,1529654.0,3324414.0,0.85,931789.0,548187.0,1479976.0,0.59,610346,613241,1223587,1.0
2013-08-06,2598229.0,2331146.0,4929375.0,0.9,987293.0,622038.0,1609331.0,0.63,1301263,711619,2012882,0.55
2013-08-07,1844892.0,1769826.0,3614718.0,0.96,987502.0,625431.0,1612933.0,0.63,540574,576085,1116659,1.07
2013-08-08,2192124.0,1676155.0,3868279.0,0.76,1114452.0,641593.0,1756045.0,0.58,662443,561891,1224334,0.85
2013-08-09,1944895.0,1759950.0,3704845.0,0.9,1116893.0,650352.0,1767245.0,0.58,448963,555961,1004924,1.24
2013-08-12,1878757.0,1438132.0,3316889.0,0.77,1034464.0,571858.0,1606322.0,0.55,539488,422649,962137,0.78
2013-08-13,2396402.0,1843140.0,4239542.0,0.77,1360792.0,669341.0,2030133.0,0.49,678862,639533,1318395,0.94
2013-08-14,2310920.0,1836387.0,4147307.0,0.79,1326331.0,708597.0,2034928.0,0.53,646163,615581,1261744,0.95
2013-08-15,3453028.0,3320387.0,6773415.0,0.96,1293346.0,848218.0,2141564.0,0.66,1330138,1236987,2567125,0.93
2013-08-16,2823182.0,2638336.0,5461518.0,0.93,1338157.0,798234.0,2136391.0,0.6,787775,813322,1601097,1.03
2013-08-19,2071483.0,1918344.0,3989827.0,0.93,1102624.0,595360.0,1697984.0,0.54,606771,819051,1425822,1.35
2013-08-20,2165998.0,1943190.0,4109188.0,0.9,992955.0,603745.0,1596700.0,0.61,811270,609735,1421005,0.75
2013-08-21,2451137.0,2387428.0,4838565.0,0.97,938774.0,605156.0,1543930.0,0.64,1034328,998440,2032768,0.97
2013-08-22,1621648.0,1337089.0,2958737.0,0.82,791998.0,434075.0,1226073.0,0.55,485115,499604,984719,1.03
2013-08-23,1942379.0,1574042.0,3516421.0,0.81,1069709.0,641067.0,1710776.0,0.6,387638,476716,864354,1.23
2013-08-26,1653131.0,1484471.0,3137602.0,0.9,902411.0,547455.0,1449866.0,0.61,416106,453274,869380,1.09
2013-08-27,2353318.0,2410446.0,4763764.0,1.02,919663.0,625133.0,1544796.0,0.68,792023,989255,1781278,1.25
2013-08-28,1857442.0,1503046.0,3360488.0,0.81,819541.0,446751.0,1266292.0,0.55,598796,612611,1211407,1.02
2013-08-29,1663266.0,1592320.0,3255586.0,0.96,767414.0,461727.0,1229141.0,0.6,519300,543999,1063299,1.05
2013-08-30,1682956.0,1887358.0,3570314.0,1.12,696974.0,470454.0,1167428.0,0.67,516308,589384,1105692,1.14
2013-09-03,2031875.0,1525388.0,3557263.0,0.75,947368.0,513901.0,1461269.0,0.54,742302,613057,1355359,0.83
2013-09-04,2017922.0,1555693.0,3573615.0,0.77,988507.0,538592.0,1527099.0,0.54,747997,565331,1313328,0.76
2013-09-05,1780860.0,1460131.0,3240991.0,0.82,923418.0,481843.0,1405261.0,0.52,513086,537713,1050799,1.05
2013-09-06,2278086.0,1968947.0,4247033.0,0.86,1125139.0,563541.0,1688680.0,0.5,642419,715111,1357530,1.11
2013-09-09,2240516.0,1455798.0,3696314.0,0.65,1057353.0,479336.0,1536689.0,0.45,793526,482886,1276412,0.61
2013-09-10,2716017.0,2074538.0,4790555.0,0.76,1178951.0,566417.0,1745368.0,0.48,1075613,739701,1815314,0.69
2013-09-11,2199994.0,2024435.0,4224429.0,0.92,1066539.0,651879.0,1718418.0,0.61,812832,911561,1724393,1.12
2013-09-12,2150176.0,1846799.0,3996975.0,0.86,985262.0,624424.0,1609686.0,0.63,756482,622957,1379439,0.82
2013-09-13,2036239.0,1563242.0,3599481.0,0.77,907155.0,541493.0,1448648.0,0.6,666287,515109,1181396,0.77
2013-09-16,2141424.0,1950064.0,4091488.0,0.91,990144.0,567465.0,1557609.0,0.57,753491,770876,1524367,1.02
2013-09-17,2302282.0,1838553.0,4140835.0,0.8,1001072.0,574060.0,1575132.0,0.57,922644,808024,1730668,0.88
2013-09-18,3748712.0,3136276.0,6884988.0,0.84,1353970.0,720318.0,2074288.0,0.53,1275644,1160654,2436298,0.91
2013-09-19,3116272.0,2383603.0,5499875.0,0.76,1334625.0,764473.0,2099098.0,0.57,1043479,812770,1856249,0.78
2013-09-20,2564448.0,2692076.0,5256524.0,1.05,1410621.0,841277.0,2251898.0,0.6,680761,859261,1540022,1.26
2013-09-23,1957948.0,1947670.0,3905618.0,0.99,1103600.0,769159.0,1872759.0,0.7,518283,698758,1217041,1.35
2013-09-24,1973253.0,1722075.0,3695328.0,0.87,1213513.0,684217.0,1897730.0,0.56,502637,590197,1092834,1.17
2013-09-25,1800270.0,1734649.0,3534919.0,0.96,998811.0,615794.0,1614605.0,0.62,515545,615449,1130994,1.19
2013-09-26,2229382.0,1568173.0,3797555.0,0.7,1372332.0,668252.0,2040584.0,0.49,534293,492229,1026522,0.92
2013-09-27,2437157.0,2292596.0,4729753.0,0.94,1098107.0,768766.0,1866873.0,0.7,814334,797788,1612122,0.98
2013-09-30,2179817.0,2411641.0,4591458.0,1.11,892766.0,680664.0,1573430.0,0.76,846083,905117,1751200,1.07
2013-10-01,2080660.0,1778284.0,3858944.0,0.85,1058205.0,557455.0,1615660.0,0.53,699374,684301,1383675,0.98
2013-10-02,2343638.0,1807345.0,4150983.0,0.77,989049.0,598837.0,1587886.0,0.61,984718,776792,1761510,0.79
2013-10-03,2972445.0,2928202.0,5900647.0,0.99,1025559.0,712575.0,1738134.0,0.69,1255756,1173242,2428998,0.93
2013-10-04,2264951.0,1971270.0,4236221.0,0.87,1027808.0,605763.0,1633571.0,0.59,795527,857671,1653198,1.08
2013-10-07,1993121.0,1827117.0,3820238.0,0.92,900560.0,543556.0,1444116.0,0.6,654649,634258,1288907,0.97
2013-10-08,3335048.0,3241880.0,6576928.0,0.97,1096605.0,789272.0,1885877.0,0.72,1594314,1378778,2973092,0.86
2013-10-09,2968138.0,3860555.0,6828693.0,1.3,1141280.0,784876.0,1926156.0,0.69,1231103,1363255,2594358,1.11
2013-10-10,2964702.0,2757236.0,5721938.0,0.93,1071340.0,669637.0,1740977.0,0.63,1285310,1196580,2481890,0.93
2013-10-11,2391492.0,2282601.0,4674093.0,0.95,1134755.0,677311.0,1812066.0,0.6,756433,849042,1605475,1.12
2013-10-14,2249990.0,2026273.0,4276263.0,0.9,926472.0,551031.0,1477503.0,0.59,930700,939499,1870199,1.01
