open_time,open,high,low,close,volume
1654570800000,29402.09,29668.1,29340.0,29563.62,6120.68755
1654574400000,29563.61,29608.0,29455.4,29522.42,3289.71517
1654578000000,29522.42,29632.49,29401.0,29478.41,3878.02366
1654581600000,29478.4,29561.26,29441.92,29521.24,1489.61972
1654585200000,29521.23,29598.75,29493.92,29585.12,1628.00425
1654588800000,29585.12,29733.63,29560.54,29652.76,2128.62612
1654592400000,29652.76,29663.91,29550.0,29561.54,1388.65084
1654596000000,29561.53,29655.96,29532.5,29597.79,1142.84869
1654599600000,29597.79,29617.57,29345.0,29521.5,3012.27658
1654603200000,29521.51,29570.0,29401.44,29504.21,2637.31256
1654606800000,29504.21,29715.57,29430.01,29564.48,3272.75616
1654610400000,29564.47,30041.25,29506.33,29908.73,5812.94357
1654614000000,29908.72,30027.01,29775.8,29891.17,3357.91031
1654617600000,29891.17,29950.0,29747.62,29918.31,1742.51734
1654621200000,29918.32,29989.3,29863.2,29943.75,1230.33646
1654624800000,29943.76,30268.65,29925.19,30193.41,2532.70536
1654628400000,30193.42,31429.85,30189.78,31059.71,9207.19644
1654632000000,31059.71,31589.6,31048.99,31350.33,8526.58092
1654635600000,31350.33,31547.56,31271.1,31401.21,3571.36425
1654639200000,31401.21,31568.0,30300.0,31259.96,10302.91669
1654642800000,31259.96,31386.46,30914.26,31125.33,6396.55626
1654646400000,31125.32,31327.22,31050.83,31079.67,3357.85846
1654650000000,31079.67,31230.0,30738.51,31118.19,4038.99251
1654653600000,31118.19,31244.16,30948.83,30973.14,1803.16908
1654657200000,30973.13,31028.92,29843.88,30026.72,10457.20765
1654660800000,30026.71,30396.0,29872.55,30248.45,6228.52668
1654664400000,30248.45,30650.02,30213.34,30548.89,2681.82617
1654668000000,30548.89,30686.63,30352.58,30534.75,2395.55103
1654671600000,30534.74,30637.84,30314.45,30561.77,2004.93254
1654675200000,30561.77,30616.85,30431.48,30505.23,1813.73793
1654678800000,30505.24,30575.76,30373.17,30530.6,1709.95412
1654682400000,30530.6,30535.31,30336.81,30382.78,1204.7517
1654686000000,30382.79,30510.01,30340.72,30410.85,1599.65981
1654689600000,30410.85,30450.22,30111.01,30137.78,2626.91411
1654693200000,30137.79,30901.67,30051.16,30766.49,6583.01654
1654696800000,30766.5,30797.0,30338.75,30425.75,4147.98896
1654700400000,30425.76,30558.06,30375.39,30476.77,2186.63599
1654704000000,30476.77,30552.64,30213.92,30331.51,2307.3844
1654707600000,30331.51,30457.43,30287.62,30382.62,1419.4362
1654711200000,30382.61,30421.05,29916.45,30234.87,3684.77528
1654714800000,30234.86,30307.94,30075.17,30140.14,1975.02956
1654718400000,30140.14,30321.92,30102.86,30202.53,997.7306
1654722000000,30202.53,30499.0,30200.16,30424.25,1134.90422
1654725600000,30424.24,30457.23,30283.32,30310.55,1061.03909
1654729200000,30310.55,30370.17,30189.22,30204.77,1121.59013
1654732800000,30204.77,30274.24,30070.24,30223.76,1757.26206
1654736400000,30223.76,30323.51,30090.39,30090.5,1214.83639
1654740000000,30090.51,30213.18,30075.42,30203.15,895.42981
1654743600000,30203.14,30303.51,30189.54,30293.49,741.38966
1654747200000,30293.5,30302.05,30235.85,30267.46,692.12559
1654750800000,30267.46,30465.59,30250.35,30315.29,1806.68925
1654754400000,30315.29,30350.0,30283.57,30334.47,976.76919
1654758000000,30334.46,30487.54,30317.21,30487.54,1629.8285
1654761600000,30487.53,30569.0,30360.27,30510.57,2169.33239
1654765200000,30510.56,30700.0,30482.82,30549.46,2243.71821
1654768800000,30549.45,30600.04,30384.66,30433.81,1530.23911
1654772400000,30433.81,30453.4,30251.89,30299.47,1984.95739
1654776000000,30299.46,30366.68,30004.77,30112.88,6144.09476
1654779600000,30112.87,30258.99,29944.1,30167.3,3931.82547
1654783200000,30167.3,30287.07,30059.29,30116.57,3021.19869
1654786800000,30116.56,30389.05,30036.19,30302.24,2361.3136
1654790400000,30302.23,30375.34,30180.2,30351.93,2294.70656
1654794000000,30351.94,30450.0,30207.92,30323.53,2148.16414
1654797600000,30323.54,30347.0,30141.91,30148.23,1734.47661
1654801200000,30148.23,30173.22,29976.0,30017.12,1811.20259
1654804800000,30017.12,30197.77,29970.51,30185.93,1703.27776
1654808400000,30185.92,30250.0,30134.61,30139.31,785.53064
1654812000000,30139.3,30155.66,30017.0,30067.61,1243.30469
1654815600000,30067.61,30124.04,30000.0,30109.93,1469.51344
1654819200000,30109.93,30145.38,29578.96,29755.12,7314.09681
1654822800000,29755.11,30057.51,29739.9,29885.72,2057.48623
1654826400000,29885.73,30039.13,29874.06,30024.0,1053.64458
1654830000000,30024.0,30382.8,30024.0,30114.38,5084.61057
1654833600000,30114.38,30147.2,30042.13,30093.0,1034.93661
1654837200000,30093.0,30185.0,30087.94,30104.12,830.74518
1654840800000,30104.11,30226.79,30067.97,30095.48,1832.60554
1654844400000,30095.48,30135.68,30052.43,30052.43,1218.44265
1654848000000,30052.44,30114.25,30005.0,30020.81,2466.99599
1654851600000,30020.8,30078.84,29868.0,29897.09,4351.84185
1654855200000,29897.09,30012.88,29875.09,30000.65,1474.98796
1654858800000,30000.64,30089.51,29968.91,30020.56,972.21828
1654862400000,30020.56,30184.4,29501.0,29642.6,9211.55757
1654866000000,29642.6,29717.1,29258.0,29396.04,7957.4946
1654869600000,29396.04,29694.47,29222.67,29565.01,5099.2983
1654873200000,29565.01,29622.59,29353.81,29454.53,3005.30966
1654876800000,29454.52,29484.45,28850.0,29045.46,8018.10386
1654880400000,29045.47,29197.1,28922.72,29115.01,3115.7385
1654884000000,29115.01,29142.06,28976.67,29056.8,1861.85843
1654887600000,29056.79,29160.0,28945.63,28980.02,2454.90746
1654891200000,28980.03,29261.39,28970.0,29204.02,1866.36728
1654894800000,29204.01,29400.0,29154.81,29200.01,852.92226
1654898400000,29200.01,29304.21,29100.0,29178.15,1475.44774
1654902000000,29178.15,29212.8,29031.52,29091.88,1592.63189
1654905600000,29091.87,29248.42,29047.93,29233.79,1512.25566
1654909200000,29233.79,29266.75,29180.81,29209.05,998.29537
1654912800000,29209.05,29300.17,29185.69,29269.68,921.52076
1654916400000,29269.68,29315.21,29229.87,29272.43,904.16938
1654920000000,29272.43,29386.38,29251.17,29383.2,810.84406
1654923600000,29383.2,29440.41,29253.25,29283.45,1230.43828
1654927200000,29283.45,29314.78,29265.26,29314.5,796.86594
1654930800000,29314.5,29358.65,29279.99,29326.83,880.62621
1654934400000,29326.83,29345.11,28990.0,28994.03,2844.64066
1654938000000,28994.04,29184.1,28742.38,29073.02,6274.53111
1654941600000,29073.02,29122.39,28850.0,28922.01,1924.2081
1654945200000,28922.01,28961.46,28590.0,28734.01,5524.36901
1654948800000,28734.01,28870.0,28479.6,28479.61,4616.89908
1654952400000,28479.6,28869.63,28348.78,28780.11,6035.12404
1654956000000,28780.11,28781.98,28386.7,28429.65,3745.76199
1654959600000,28429.65,28605.15,28251.0,28405.54,6262.02068
1654963200000,28405.55,28505.61,28099.99,28470.8,6469.4851
1654966800000,28470.79,28582.06,28390.38,28499.25,2492.88157
1654970400000,28499.24,28794.46,28454.69,28611.35,2666.56328
1654974000000,28611.34,28759.29,28592.66,28595.28,1242.70446
1654977600000,28595.27,28623.63,28378.37,28408.17,1854.27393
1654981200000,28408.18,28620.27,28389.91,28561.05,1046.18359
1654984800000,28561.04,28683.54,28538.14,28635.76,1681.65202
1654988400000,28635.75,28645.0,28250.04,28424.7,3165.08467
1654992000000,28424.71,28544.96,28376.11,28506.53,1537.89985
1654995600000,28506.53,28516.94,28171.0,28244.71,2323.57501
1654999200000,28244.7,28346.72,27307.32,27427.48,13225.95243
1655002800000,27427.48,27764.64,27249.0,27553.23,4214.70095
1655006400000,27553.22,27656.05,27428.48,27436.64,2183.10906
1655010000000,27436.63,27473.14,27190.0,27270.79,4662.37988
1655013600000,27270.79,27553.12,27245.7,27485.79,3053.59487
1655017200000,27485.8,27677.18,27395.6,27645.89,1946.30787
1655020800000,27645.88,27726.15,27532.8,27568.21,2350.33425
1655024400000,27568.21,27611.13,27455.17,27469.84,1811.19261
1655028000000,27469.97,27580.0,27360.16,27444.46,2436.45547
1655031600000,27444.46,27526.59,27342.82,27457.39,2094.76174
1655035200000,27457.39,27583.1,27424.74,27436.71,1331.19369
1655038800000,27436.72,27475.06,27234.55,27313.36,2687.45763
1655042400000,27313.35,27965.76,26890.0,27815.0,10301.73719
1655046000000,27814.99,28347.89,27776.99,28094.42,8311.67826
1655049600000,28094.42,28177.64,27812.0,27932.6,3091.91952
1655053200000,27932.6,28238.58,27921.78,28124.01,2818.28778
1655056800000,28124.01,28141.34,27876.95,27908.06,2084.84016
1655060400000,27908.07,27939.18,27423.73,27424.71,3644.44153
1655064000000,27424.71,27557.05,27359.19,27377.0,2175.22878
1655067600000,27376.99,27532.07,27333.33,27369.34,1300.18637
1655071200000,27369.35,27454.38,26925.27,26995.44,6595.47181
1655074800000,26995.44,27190.0,26560.0,26574.53,6291.892099
1655078400000,26574.53,26895.84,26285.56,26307.16,11892.255709
1655082000000,26307.16,26470.53,25602.17,25771.59,14019.023406
1655085600000,25771.6,25862.98,25334.66,25341.4,10863.860561
1655089200000,25341.39,25672.59,24900.0,25520.05,16677.088807
1655092800000,25520.05,26257.31,25371.82,25389.99,10154.68654
1655096400000,25388.71,25849.99,25190.27,25234.44,6932.25581
1655100000000,25234.44,25607.0,25057.33,25358.14,8367.78234
1655103600000,25358.15,25472.58,24555.0,24811.59,12873.891003
1655107200000,24811.59,24941.17,24152.88,24182.6,15274.248184
1655110800000,24182.6,24651.17,23788.0,24052.83,18839.125408
1655114400000,24052.82,24324.19,23841.57,23990.63,10421.93522
1655118000000,23990.63,24104.7,23500.0,23729.43,10305.801345
1655121600000,23729.43,24376.09,23633.66,23683.31,9142.38054
1655125200000,23683.3,23979.67,23338.73,23651.94,15801.876775
1655128800000,23651.94,23740.0,22600.0,22804.62,19134.71625
1655132400000,22804.62,23507.48,22618.63,23271.54,13322.86186
1655136000000,23271.53,24204.55,23123.97,23733.48,11860.59394
1655139600000,23732.85,23761.4,23106.2,23538.33,5778.7285
1655143200000,23538.32,23810.87,23363.61,23375.01,3950.63054
1655146800000,23375.02,23410.83,23101.01,23218.22,4403.48687
1655150400000,23215.97,23787.3,23191.48,23245.83,3549.75188
1655154000000,23245.82,23390.54,22862.09,23061.45,3068.9887
1655157600000,23061.44,23131.51,22563.0,22587.9,4302.867919
1655161200000,22587.9,22650.0,21925.77,22487.41,13672.196859
1655164800000,22485.27,22796.71,21756.73,21759.51,11644.293473
1655168400000,21759.51,21887.84,20855.0,20855.0,22595.644697
1655172000000,20855.0,21790.0,20846.0,21548.74,18705.61297
1655175600000,21548.74,22300.0,21327.36,22127.91,11194.43061
1655179200000,22127.92,22466.88,21763.71,21977.83,10250.83244
1655182800000,21977.83,23362.88,21918.66,22747.24,15621.63646
1655186400000,22747.25,22909.5,22323.78,22633.82,8974.26356
1655190000000,22633.81,23041.27,22171.0,22877.52,9045.80315
1655193600000,22877.52,22979.96,22572.35,22609.91,5775.72228
1655197200000,22609.9,22700.0,22289.36,22298.92,4764.54332
1655200800000,22298.92,22648.13,22250.43,22381.28,4582.8363
1655204400000,22381.27,22422.1,21725.22,21994.56,7370.92217
1655208000000,21994.56,22455.91,21811.01,22150.85,6788.7361
1655211600000,22150.85,22591.78,21967.0,22411.33,8229.72466
1655215200000,22416.91,22555.0,22019.06,22513.72,7373.15864
1655218800000,22513.71,22800.0,22260.94,22680.38,6773.63786
1655222400000,22680.38,22777.07,22421.16,22484.69,3386.6256
1655226000000,22484.69,22740.0,22325.0,22361.56,3019.36466
1655229600000,22361.94,22590.72,22219.23,22297.16,2711.97933
1655233200000,22297.16,22331.77,22126.4,22196.28,2347.20373
1655236800000,22190.93,22244.44,21839.48,21989.87,3107.48157
1655240400000,21989.88,22099.57,21358.0,21484.73,4074.72978
1655244000000,21484.74,21659.0,21475.87,21598.93,3069.91582
1655247600000,21598.92,22344.0,21579.07,22136.41,5792.54753
1655251200000,22136.42,22153.2,21741.59,21808.32,3921.70541
1655254800000,21808.33,22297.37,21770.68,22163.99,4223.39193
1655258400000,22164.0,22174.98,21851.39,21985.86,2756.33431
1655262000000,21985.85,22044.44,21406.68,21455.8,4638.98575
1655265600000,21455.8,21490.67,20923.51,21148.79,11547.41245
1655269200000,21148.8,21350.0,20750.0,21226.31,8756.798933
1655272800000,21226.31,21412.29,20965.03,21336.0,6425.58338
1655276400000,21336.01,21445.71,20652.18,20722.92,10181.92016
1655280000000,20722.92,20755.8,20185.0,20265.06,18440.164889
1655283600000,20265.07,20425.01,20111.62,20238.04,10728.192175
1655287200000,20238.03,20819.37,20200.58,20573.58,13664.50954
1655290800000,20573.59,21290.0,20394.8,21177.03,10360.6993
1655294400000,21177.04,21580.0,21045.13,21197.61,8343.09996
1655298000000,21197.62,21798.95,21149.82,21561.5,7815.11646
1655301600000,21561.49,21773.34,21080.26,21215.09,6073.13627
1655305200000,21215.08,21500.0,21133.0,21419.1,3868.2601
1655308800000,21419.09,21545.6,20632.84,20723.0,6647.3656
1655312400000,20723.0,21507.04,20500.0,21117.26,8610.49357
1655316000000,21117.26,22496.52,20250.0,21540.07,26390.27323
1655319600000,21540.07,22280.0,21449.74,21632.04,8629.94579
1655323200000,21632.03,21927.43,21450.0,21681.79,3813.74363
1655326800000,21681.79,22445.53,21642.46,22214.02,3866.67365
1655330400000,22214.03,22800.0,22207.1,22474.41,8077.44415
1655334000000,22474.42,22686.81,22422.67,22583.72,2993.24283
1655337600000,22583.72,22806.59,22484.93,22680.0,4551.35597
1655341200000,22680.0,22995.73,22352.56,22368.42,4848.76679
1655344800000,22368.42,22543.93,22324.22,22454.07,3067.44076
1655348400000,22454.06,22530.0,22167.08,22211.62,2933.61256
1655352000000,22211.62,22361.98,22037.67,22093.97,2745.11311
1655355600000,22093.96,22198.99,21915.24,21941.97,2371.1606
1655359200000,21941.98,22006.32,21712.0,21797.51,2824.63942
1655362800000,21797.51,21939.66,21646.64,21764.17,3849.4982
1655366400000,21764.18,21888.0,21604.14,21786.97,3068.11349
1655370000000,21786.97,21793.58,21125.03,21273.85,6673.11058
1655373600000,21273.86,21361.26,20852.35,21243.04,6892.2802
1655377200000,21247.9,21295.8,20893.69,21044.55,4312.07086
1655380800000,21044.56,21510.2,20921.99,21144.79,5194.96209
1655384400000,21144.8,21364.0,20901.01,21022.04,5445.38015
1655388000000,21022.04,21140.93,20745.0,20924.33,5742.24321
1655391600000,20924.32,21278.77,20917.33,21074.77,3855.17142
1655395200000,21074.77,21250.01,20818.0,21186.1,4998.55978
1655398800000,21186.1,21500.0,21055.0,21068.65,3819.30218
1655402400000,21068.64,21123.48,20914.27,21029.37,2946.10659
1655406000000,21029.36,21130.84,20860.01,20875.48,3028.68186
1655409600000,20875.48,21048.38,20502.0,20712.58,4025.51668
1655413200000,20712.58,20932.0,20631.01,20685.5,2035.35819
1655416800000,20685.5,20707.78,20343.22,20364.99,4621.68329
1655420400000,20364.98,20492.52,20232.0,20401.31,5823.46631
1655424000000,20400.6,20630.0,20246.66,20363.63,4725.47209
1655427600000,20363.64,20949.2,20347.03,20880.8,6104.53991
1655431200000,20880.81,21059.68,20543.09,20580.3,3930.0286
1655434800000,20580.29,20680.5,20352.67,20383.38,2663.77548
1655438400000,20383.37,20633.65,20326.0,20536.92,2633.99746
1655442000000,20536.91,20974.71,20526.69,20807.76,3328.20044
1655445600000,20807.77,20994.28,20616.2,20898.02,4067.3857
1655449200000,20898.02,21286.01,20829.05,21100.64,5654.94925
1655452800000,21100.65,21365.43,21022.21,21069.39,3909.35129
1655456400000,21069.39,21137.93,20877.17,20972.66,3251.20975
1655460000000,20972.66,21150.0,20847.49,21119.5,3088.03145
1655463600000,21119.5,21218.0,20943.56,20972.04,2992.05756
1655467200000,20972.04,21047.41,20588.0,20654.49,4422.41977
1655470800000,20654.5,20920.65,20569.63,20801.35,5267.6047
1655474400000,20801.34,20810.76,20386.93,20550.71,6026.00197
1655478000000,20550.71,20749.24,20524.84,20663.7,3768.70917
1655481600000,20661.95,20791.96,20530.0,20571.21,3648.99953
1655485200000,20571.2,20714.23,20510.06,20592.6,3024.89403
1655488800000,20592.59,20653.13,20468.88,20517.62,2388.9294
1655492400000,20517.62,20547.06,20440.92,20515.59,2289.6773
1655496000000,20515.59,20723.0,20515.13,20652.65,2990.76131
1655499600000,20652.65,20680.0,20513.03,20554.16,1655.07405
1655503200000,20554.16,20605.58,20368.2,20451.19,3311.49068
1655506800000,20451.19,20544.43,20428.22,20468.81,1550.77574
1655510400000,20468.81,20792.06,20440.82,20569.14,3598.90375
1655514000000,20569.14,20599.29,20375.16,20390.01,2874.25323
1655517600000,20390.02,20523.25,20322.08,20475.28,3973.65498
1655521200000,20475.28,20498.75,20380.7,20459.65,2596.52691
1655524800000,20459.65,20499.67,20397.06,20493.37,1692.29487
1655528400000,20493.38,20537.34,20394.46,20424.05,1571.28239
1655532000000,20424.04,20446.52,19120.0,19439.26,16590.795609
1655535600000,19439.26,19600.0,19066.8,19258.58,16079.78318
1655539200000,19258.58,19393.0,18742.5,19008.88,17850.701399
1655542800000,19008.89,19218.18,18901.01,19173.92,6472.11707
1655546400000,19173.91,19540.0,19149.27,19395.33,7696.44156
1655550000000,19395.33,19464.15,19237.05,19243.98,4699.67246
1655553600000,19243.99,19291.99,19125.01,19155.45,4418.521
1655557200000,19155.46,19233.71,19090.92,19200.11,3893.64991
1655560800000,19200.12,19261.75,19069.68,19077.58,3039.66279
1655564400000,19077.58,19123.97,18942.75,18953.76,4758.23093
1655568000000,18953.76,19101.28,18811.0,18875.25,5520.84591
1655571600000,18875.25,18964.93,18511.0,18621.13,13060.296568
1655575200000,18621.12,18653.57,18128.0,18215.78,14773.236792
1655578800000,18215.77,18358.75,18031.13,18067.6,9216.460705
1655582400000,18067.61,18177.41,17622.0,17809.0,23329.136121
1655586000000,17808.99,18919.78,17763.38,18517.72,13789.82116
1655589600000,18517.71,19493.23,18425.56,19186.93,10325.10569
1655593200000,19186.92,19269.99,18908.96,18970.79,4620.26054
1655596800000,18970.79,19198.0,18859.29,18972.29,5217.72237
1655600400000,18972.28,19042.48,18410.79,18480.1,5423.07867
1655604000000,18480.1,18529.32,18224.98,18380.1,4696.99078
1655607600000,18380.1,18750.0,18262.56,18311.09,4218.74032
1655611200000,18311.1,18621.57,18264.66,18504.96,2603.49217
1655614800000,18504.96,18543.47,17960.41,18126.08,6123.12877
1655618400000,18126.08,18481.31,18053.13,18256.55,4309.78717
1655622000000,18256.54,18546.0,18245.0,18306.93,3634.55104
1655625600000,18307.39,18712.06,18264.67,18671.79,4289.56862
1655629200000,18671.78,19314.91,18577.25,19006.11,8160.00557
1655632800000,19006.11,20057.2,18898.74,19907.41,15953.30282
1655636400000,19907.41,20150.0,19573.3,19692.5,5625.2177
1655640000000,19692.49,19944.52,19284.5,19344.27,7514.61224
1655643600000,19344.26,19592.57,19130.84,19185.87,3738.37319
1655647200000,19185.86,19514.14,19156.22,19472.24,3052.85422
1655650800000,19472.24,19945.88,19327.44,19824.97,6738.79065
1655654400000,19824.96,19872.18,19350.08,19520.84,3797.28877
1655658000000,19521.68,19597.64,19388.82,19445.99,2006.1414
1655661600000,19445.6,20263.29,19413.44,20254.52,4671.57279
1655665200000,20254.52,20344.91,19840.93,20124.08,7907.43097
1655668800000,20124.07,20716.25,20050.47,20639.48,7750.16027
1655672400000,20639.48,20660.44,20287.0,20395.64,3042.38225
1655676000000,20395.63,20815.95,20313.0,20695.22,5281.10582
1655679600000,20695.22,20713.77,20412.47,20574.0,2564.57738
1655683200000,20574.0,20687.99,20056.01,20060.39,6676.88781
1655686800000,20060.4,20161.19,19637.03,19795.52,6402.80583
1655690400000,19795.53,20117.77,19670.74,19946.18,4536.73322
1655694000000,19946.17,20197.28,19854.68,19980.49,3460.46218
1655697600000,19980.49,20182.02,19813.3,19857.89,2617.58341
1655701200000,19857.9,20118.36,19776.58,20107.81,3089.50205
1655704800000,20107.81,20258.29,19925.0,20140.04,3200.58837
1655708400000,20140.05,20158.83,19876.01,20086.63,2916.22251
1655712000000,20086.62,20658.7,20023.14,20568.22,7842.3841
1655715600000,20568.23,21022.0,20475.61,20652.36,8080.57311
1655719200000,20652.36,20990.0,20468.1,20884.11,6728.5315
1655722800000,20884.1,20962.65,20677.57,20801.79,4211.13317
1655726400000,20801.79,20820.0,20364.33,20555.68,5277.1312
1655730000000,20555.67,20715.88,20385.15,20525.56,5481.97965
1655733600000,20525.55,20931.0,20509.99,20845.95,4241.64368
1655737200000,20845.94,21090.0,20571.86,20824.74,5540.16717
1655740800000,20824.74,20832.82,20206.11,20280.93,4318.62869
1655744400000,20280.93,20450.0,19967.01,19977.6,4743.31651
1655748000000,19977.59,20110.84,19832.95,20046.43,3985.97749
1655751600000,20046.44,20200.0,19886.27,20072.81,3505.19992
1655755200000,20072.8,20529.74,20001.53,20455.54,3338.66721
1655758800000,20455.55,20633.88,20320.13,20418.45,2677.15009
1655762400000,20418.44,20582.25,20251.59,20489.62,3061.36499
1655766000000,20489.62,20784.77,20378.22,20573.89,3094.30768
1655769600000,20573.9,20705.74,20396.77,20672.3,4235.77392
1655773200000,20672.3,20783.99,20504.89,20670.88,3892.91412
1655776800000,20670.87,20699.93,20348.4,20433.49,2876.88928
1655780400000,20433.49,20665.26,20365.0,20614.04,3306.77018
1655784000000,20614.04,20740.72,20474.41,20656.17,2925.33542
1655787600000,20656.17,21029.93,20621.14,20890.77,6516.65611
1655791200000,20890.77,21202.0,20890.77,21192.08,6114.51662
1655794800000,21192.08,21333.0,20952.46,21120.28,5433.40262
1655798400000,21120.28,21500.01,21051.25,21356.32,6241.36801
1655802000000,21356.32,21470.0,21166.94,21200.0,4961.57496
1655805600000,21200.01,21307.83,21061.54,21299.27,3982.47578
1655809200000,21299.02,21361.03,20911.13,20962.42,4685.42524
1655812800000,20962.42,21163.24,20853.36,21106.2,5596.26303
1655816400000,21106.19,21650.0,20995.64,21619.31,8667.5908
1655820000000,21619.31,21723.0,21427.82,21590.79,6295.02429
1655823600000,21590.79,21604.27,21339.07,21392.19,3809.54622
1655827200000,21392.18,21550.39,21355.77,21401.52,2422.14785
1655830800000,21401.52,21457.82,21195.7,21242.94,3755.82919
1655834400000,21242.93,21256.99,21076.48,21100.01,2820.40675
1655838000000,21100.0,21306.51,20870.01,20888.64,4015.33528
1655841600000,20888.63,20987.38,20666.0,20859.86,4442.87596
1655845200000,20859.86,21054.99,20808.0,20972.91,1813.56236
1655848800000,20972.91,21003.7,20741.03,20897.0,2945.6165
1655852400000,20897.0,20943.17,20551.0,20723.52,2613.77441
1655856000000,20723.51,20736.68,20421.38,20587.01,4195.854
1655859600000,20587.01,20719.21,20388.01,20411.24,3271.91589
1655863200000,20411.23,20526.67,20330.0,20466.47,3588.32401
1655866800000,20466.47,20567.6,20253.96,20317.88,2923.22522
1655870400000,20317.89,20469.5,20275.34,20435.08,2375.99842
1655874000000,20435.08,20595.42,20364.74,20368.76,2740.16317
1655877600000,20368.77,20450.99,19950.34,20112.97,5405.35939
1655881200000,20112.97,20249.71,19966.62,20099.62,3610.85035
1655884800000,20099.62,20257.0,20038.85,20235.07,2234.15756
1655888400000,20235.06,20499.9,20232.29,20428.56,4035.91694
1655892000000,20428.57,20550.0,20357.14,20419.23,2897.44157
1655895600000,20419.24,20676.7,20399.01,20506.3,3047.62939
1655899200000,20506.3,20573.37,20106.06,20365.5,4105.1175
1655902800000,20365.49,20772.61,20235.08,20723.95,6458.44579
1655906400000,20723.95,20900.0,20640.0,20693.98,5897.88574
1655910000000,20693.98,20702.79,20035.54,20080.1,7307.38353
1655913600000,20080.85,20345.76,19840.86,20322.73,7406.84975
1655917200000,20322.72,20380.0,20150.0,20267.42,3395.33844
1655920800000,20267.43,20378.47,20200.0,20218.15,2284.80699
1655924400000,20218.15,20266.32,19913.0,20117.34,3269.37855
1655928000000,20117.34,20239.87,19770.51,19879.97,4765.55052
1655931600000,19879.98,20064.67,19831.19,20005.3,2198.46208
1655935200000,20005.3,20169.09,19918.31,20103.32,2537.37762
1655938800000,20103.32,20139.53,19960.51,19987.99,2180.54696
1655942400000,19988.0,20510.0,19890.07,20419.14,6421.67625
1655946000000,20419.15,20612.22,20339.13,20375.49,3802.15465
1655949600000,20375.48,20492.01,20347.63,20363.0,2020.6266
1655953200000,20363.01,20376.72,20211.43,20213.79,2119.20217
1655956800000,20213.78,20394.99,20168.26,20357.17,2352.45447
1655960400000,20357.17,20474.36,20273.9,20349.16,2112.42225
1655964000000,20349.16,20657.14,20303.76,20548.51,3804.9336
1655967600000,20548.52,20623.87,20424.98,20461.83,2756.88456
1655971200000,20461.83,20659.46,20454.32,20576.66,2809.73259
1655974800000,20576.65,20785.52,20488.02,20746.4,4890.13334
1655978400000,20746.4,20812.12,20662.53,20699.54,4049.45026
1655982000000,20699.54,20719.69,20591.53,20638.79,2452.72447
1655985600000,20638.89,20829.21,20493.21,20563.48,4373.01444
1655989200000,20563.48,20653.8,20365.13,20459.94,3975.1643
1655992800000,20459.94,20615.94,20397.59,20609.71,3297.57809
1655996400000,20609.71,20615.93,20287.41,20351.91,3125.64992
1656000000000,20351.91,20366.98,20211.66,20284.28,2579.20894
1656003600000,20284.28,20395.08,20170.0,20319.32,2189.46222
1656007200000,20319.32,20456.0,20288.91,20431.92,2165.97677
1656010800000,20431.92,20945.55,20390.82,20910.06,6133.33473
1656014400000,20910.06,21123.0,20743.75,20815.25,5020.87077
1656018000000,20815.26,20852.44,20672.72,20687.76,1717.53633
1656021600000,20687.75,21233.0,20683.2,20991.75,6352.96759
1656025200000,20991.75,21203.7,20975.88,21110.13,2603.92785
1656028800000,21110.12,21199.88,20973.68,21007.18,3083.07263
1656032400000,21007.18,21183.78,20985.14,21047.6,2403.56962
1656036000000,21047.59,21369.85,21015.14,21173.46,3640.16248
1656039600000,21173.47,21277.5,21040.0,21073.73,2433.55824
1656043200000,21073.73,21154.62,20983.01,21050.15,2355.51277
1656046800000,21050.15,21168.13,20864.84,20910.89,2563.26841
1656050400000,20910.89,20962.17,20780.59,20842.16,2581.91419
1656054000000,20842.16,21000.59,20736.72,20913.72,3744.70567
1656057600000,20913.73,21094.0,20900.0,21053.33,2464.14621
1656061200000,21053.33,21077.12,20745.01,20824.99,2494.24302
1656064800000,20824.99,21000.3,20792.59,20995.36,2054.89951
1656068400000,20995.36,21326.52,20979.81,21169.53,6170.22788
1656072000000,21169.53,21457.0,21086.01,21215.25,5431.94046
1656075600000,21215.24,21376.0,21142.86,21199.99,4429.7762
1656079200000,21199.98,21374.99,21053.72,21120.78,3862.47179
1656082800000,21120.77,21129.86,20822.9,20884.17,4646.41722
1656086400000,20884.17,21100.0,20784.76,21044.61,4471.39466
1656090000000,21044.61,21228.92,20933.32,20972.4,3740.74106
1656093600000,20972.41,21132.07,20904.02,21126.61,2015.65132
1656097200000,21126.61,21267.36,21027.19,21253.61,2109.47734
1656100800000,21253.79,21341.97,21146.0,21200.42,2644.06654
1656104400000,21200.41,21365.0,21182.8,21317.48,1843.26043
1656108000000,21317.47,21558.41,21300.0,21310.99,3723.00706
1656111600000,21310.73,21394.35,21194.01,21237.69,2522.88151
1656115200000,21237.68,21302.81,21121.72,21194.12,2837.28222
1656118800000,21194.12,21342.86,21147.84,21331.33,1888.11197
1656122400000,21331.33,21379.65,21151.38,21177.36,2476.83305
1656126000000,21177.36,21345.89,21157.41,21300.62,1631.90125
1656129600000,21300.62,21306.55,21206.68,21234.48,1581.2349
1656133200000,21234.49,21323.48,21214.59,21216.88,1454.07888
1656136800000,21216.87,21308.08,21180.4,21303.62,1717.517
1656140400000,21303.61,21614.5,21297.93,21508.13,4221.95206
