converged,reason,fun,start_seed,start_theta_eav,start_theta0,market,theta0,theta_vix,theta_eav,loglik,nit,mean_sigma2
False,penalty-trap,440107327623.14325,127,6.425240452572842e-06,1.4743323418421124e-06,EU,,,,,,
False,penalty-trap,225459571966.78873,128,1.4797356777949904e-05,6.0131932419393226e-05,EU,,,,,,
False,penalty-trap,412994590011.7136,129,0.0002654728193297839,1.0895780858071537e-05,EU,,,,,,
False,penalty-trap,430693628339.0928,130,6.694635941304203e-06,1.672592684576469e-05,EU,,,,,,
True,,,131,2.7337181322157968e-05,5.556299879405689e-05,EU,0.00013045222238477062,4.6437029766622406e-07,0.0006008888227808871,83888.07222945018,16.0,0.00029109515608893545
True,,,132,0.00010261937871782984,2.425921241714646e-06,EU,0.00010132167663818541,5.492098125264803e-07,0.0003166520683008164,83843.29227937553,18.0,0.00029109515608893545
True,,,133,9.417179486886577e-06,0.00042845382322926484,EU,0.00010549307188052611,6.594667394822735e-07,0.0004865497172003128,84148.04957398145,36.0,0.00029109515608893545
True,,,134,2.942660508500495e-05,0.00041103441346938363,EU,0.00041103441346938363,1.675123341483605e-09,2.942660508500495e-05,83180.47494261722,0.0,0.00029109515608893545
False,penalty-trap,388422052803.8374,135,0.0002698392657275998,3.0176079867895775e-05,EU,,,,,,
False,penalty-trap,402181682459.39435,136,2.062426034771145e-06,2.207812519776474e-06,EU,,,,,,
False,penalty-trap,384295412326.60126,137,1.4201212357874146e-05,0.0002071131221023974,EU,,,,,,
True,,,138,3.256201408264598e-05,3.5223636167644786e-05,EU,0.00011489260447519627,5.571620606828895e-07,6.433314122587409e-05,83735.81200363902,8.0,0.00029109515608893545
True,,,139,2.41452079579852e-06,1.3329979819463694e-05,EU,0.000119383098994747,5.102068040907988e-07,4.503434179876936e-05,83702.11099635984,10.0,0.00029109515608893545
True,,,140,8.098365560894575e-05,6.337040592817813e-05,EU,0.0001024230221498925,4.5330573864524267e-07,5.691786584191595e-05,83794.45483963871,23.0,0.00029109515608893545
True,,,141,1.0115441815846046e-06,9.710513307050848e-05,EU,0.00012259916531672416,4.536185984241467e-07,0.0005868166785400871,83930.57746460468,26.0,0.00029109515608893545
False,penalty-trap,403841117599.45667,142,5.6037224817874656e-05,1.1485772729783015e-06,EU,,,,,,
False,penalty-trap,5369612874994.189,43,1.132554875961837e-06,5.76150766343344e-05,JP,,,,,,
False,penalty-trap,17162.04036574282,44,1.2449818583770718e-05,2.141907118426978e-06,JP,,,,,,
True,,,45,0.00011509834820107835,3.522592869595156e-05,JP,0.00022552484390435433,5.310602165092757e-07,0.00019037029161037347,74687.94609137738,10.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,46,5.4407352746566345e-06,0.00027809858465410546,JP,,,,,,
True,,,47,1.8009776333784686e-05,0.00010048502217734858,JP,0.00010048502217734858,1.4925699864747393e-07,1.8009776333784686e-05,73333.81341095912,0.0,0.0004358331853075466
True,,,48,2.436308381612445e-05,1.1127313550901642e-05,JP,0.00029075473523287973,5.536380222324028e-07,0.0011629627379153844,75220.68935448161,26.0,0.0004358331853075466
True,,,49,1.1425148807831397e-05,9.535260907994748e-06,JP,0.00019607942126528876,8.661528759760125e-07,8.59867523309526e-05,74741.28407442123,5.0,0.0004358331853075466
True,,,50,3.011464190246085e-05,0.00013342285396419502,JP,0.00023410078568229567,5.285291783850763e-07,0.0015503472247497389,75091.03048968627,29.0,0.0004358331853075466
False,penalty-trap,5126934081500.919,51,4.87512056084135e-06,0.00034963952341182495,JP,,,,,,
True,,,52,2.524832292533634e-05,4.591195063624828e-05,JP,0.00021224147826882383,5.45860800522389e-07,0.0012437680866196183,74964.66767102247,32.0,0.0004358331853075466
True,,,53,7.828929036770207e-06,1.071596840758407e-06,JP,0.0002651558249047833,6.988532105782726e-07,0.001001386377216062,75116.88384448102,26.0,0.0004358331853075466
True,,,54,1.6405281277794262e-06,3.9846487727265224e-06,JP,0.000304425351723637,4.0966026978166244e-07,7.414086908849035e-05,74718.3749968959,4.0,0.0004358331853075466
True,,,55,3.8846528562406475e-06,0.00017628837689328424,JP,0.0003083315867451761,3.1199856786494534e-07,5.7113793816227656e-05,74533.89357702236,6.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,56,0.00044376460756318545,9.115750463865973e-05,JP,,,,,,
True,,,57,0.0001864079546879464,7.023367761511215e-05,JP,0.00025638314659305313,5.626101884401826e-07,0.001345457100680923,75109.84967500613,56.0,0.0004358331853075466
True,,,58,4.529982639888567e-06,6.8236003171799026e-06,JP,0.00019687012108287797,4.4571388028486076e-07,0.001148026607886383,74835.6365991906,43.0,0.0004358331853075466
True,,,59,2.06836773785462e-06,3.857553441493934e-05,JP,3.857553441493934e-05,1.9185510532377806e-07,2.06836773785462e-06,70480.32228255639,0.0,0.0004358331853075466
True,,,60,1.4050443529891941e-06,7.502953992022563e-06,JP,7.502953992022563e-06,-2.7822383195054957e-07,1.4050443529891941e-06,8637.019219311795,2.0,0.0004358331853075466
True,,,61,6.477316299193317e-05,1.0242947809569076e-05,JP,0.00022354232611955014,4.834172780636263e-07,0.0011432412188268643,74953.51876358918,41.0,0.0004358331853075466
True,,,62,0.00012796135280570512,4.4109979240506425e-05,JP,4.4109979240506425e-05,1.457881190214891e-07,0.00012796135280570512,72498.05343469733,0.0,0.0004358331853075466
True,,,63,3.3951059286042443e-06,3.2481600817804704e-05,JP,0.0002339517364585259,5.248488382535266e-07,0.0014843773371952733,75113.75560825622,35.0,0.0004358331853075466
True,,,64,1.5043602486919662e-06,0.0003519334348616875,JP,0.00023564067860831552,5.823903686244938e-07,0.0011953111863485908,75122.71861355752,23.0,0.0004358331853075466
True,,,65,1.0273821559071131e-05,1.3424811540590984e-06,JP,1.3424811540590984e-06,1.0721804750237473e-08,1.0273821559071131e-05,61599.02318039706,0.0,0.0004358331853075466
True,,,66,1.5734348796721628e-06,0.0003112648129978985,JP,0.00020044363070924163,5.227468454191709e-07,0.0012665914528602413,75114.7772845318,15.0,0.0004358331853075466
False,penalty-trap,14660.376808911813,67,2.4391033030946004e-05,1.3130107750595525e-05,JP,,,,,,
True,,,68,6.57379882363098e-05,2.0290430497496525e-05,JP,0.00020192603852931212,5.167952097258804e-07,0.0009002129113495429,74889.51556401803,28.0,0.0004358331853075466
True,,,69,0.00021602577505474256,3.6847466446205684e-05,JP,0.00020206903226110804,4.835558141818731e-07,0.0010916157911446181,74933.97437906609,19.0,0.0004358331853075466
True,,,70,7.405925300661456e-06,1.0655943934962279e-05,JP,0.00027905674116068173,3.639108590643501e-07,0.00011482792672599276,74854.69417029528,9.0,0.0004358331853075466
True,,,71,0.00011320872409775919,4.830097684783433e-06,JP,0.00023261787753591458,6.120170706302881e-07,0.0013593817420403838,75110.04353606237,54.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,72,4.213780405952901e-06,0.00018251401328837167,JP,,,,,,
True,,,73,5.307089180631442e-06,2.1360445092233017e-05,JP,4.3654473251840655e-05,-9.754912352733685e-07,-0.0002771605880764642,15377.074760861824,9.0,0.0004358331853075466
True,,,74,6.692594053766445e-05,0.00025935828099507867,JP,0.00023870830328273063,5.317407464179715e-07,0.0012206851716103553,75132.40986970847,22.0,0.0004358331853075466
True,,,75,6.205718146120514e-05,3.764158052231611e-06,JP,3.5625775602397483e-06,-5.364745064395096e-08,-0.00040859267476386544,10632.56034010151,4.0,0.0004358331853075466
True,,,76,6.946666239296982e-05,0.0001500598668526578,JP,0.0002515505302442547,5.872113744282875e-07,0.0015304891804301059,75253.56300788597,28.0,0.0004358331853075466
True,,,77,4.552468274998163e-06,0.00013219277706195317,JP,0.00020932734194419863,4.716431592585822e-07,0.0010264419861323506,74961.12183380731,28.0,0.0004358331853075466
True,,,78,2.5025395338309193e-05,1.3505134382385342e-05,JP,0.0002253255118355736,5.528408392162199e-07,0.0013067873210211927,75036.57707153946,40.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,79,0.00031000513383016225,0.00030337462984444616,JP,,,,,,
False,penalty-trap,10000000000000.0,80,1.2556635361993149e-06,9.722277475356474e-05,JP,,,,,,
False,penalty-trap,10000000000000.0,81,0.0002894418779652185,1.4847685203374897e-05,JP,,,,,,
True,,,82,3.8683794022516e-06,0.0004927164566141472,JP,0.0004826718469698349,3.892184787593415e-07,0.00018143322106714663,74914.78705393578,5.0,0.0004358331853075466
False,penalty-trap,-206.93458482038824,83,4.987739433794366e-05,7.144844120814117e-06,JP,,,,,,
True,,,84,0.00010527091859087323,9.460436763375337e-05,JP,0.0002015798783240999,5.355432207549959e-07,0.0013498439001590223,74946.84308436542,48.0,0.0004358331853075466
False,penalty-trap,32852.94286650014,85,1.7756935987663593e-05,1.3171232734986884e-06,JP,,,,,,
False,penalty-trap,223047.21206775276,86,4.5861119129164616e-05,4.5826251670455585e-05,JP,,,,,,
True,,,87,2.919314056800821e-06,3.470998975402235e-05,JP,0.00021617156581215735,4.822475004824798e-07,0.000568530441788508,74913.92580516404,23.0,0.0004358331853075466
True,,,88,7.215500931150747e-05,3.6028808893673238e-06,JP,0.00024723900863146475,6.294964649295615e-07,0.0011232268933017665,75178.74280147243,21.0,0.0004358331853075466
True,,,89,9.403051701636171e-05,3.581007535752146e-05,JP,0.0002065865274099569,4.5215700741636946e-07,0.0011287750063986655,74825.4101387645,27.0,0.0004358331853075466
True,,,90,2.5089271924175136e-05,1.0113814978847465e-05,JP,0.00020089461882587974,6.330345002574526e-07,0.0008599848839662458,74924.46523135179,17.0,0.0004358331853075466
True,,,91,0.00016266959663909186,5.808081226529151e-06,JP,5.808081226529151e-06,2.4138886938524307e-07,0.00016266959663909186,71830.09100799946,0.0,0.0004358331853075466
False,penalty-trap,1630544.1074188976,92,8.820745077614727e-06,4.185185500842688e-05,JP,,,,,,
True,,,93,1.7369619378402427e-05,0.0004568871728161092,JP,0.00039041879897625274,2.779399092929691e-07,0.00028827095065121425,74952.65883687363,14.0,0.0004358331853075466
True,,,94,8.887438012222839e-05,4.4347040140980115e-06,JP,0.0002285708260667379,4.793753470190786e-07,0.00017766574501490543,74571.35285823344,8.0,0.0004358331853075466
True,,,95,4.077561620074374e-06,2.8931761219032152e-05,JP,0.0002447710695078093,5.533105816423479e-07,0.0014001052445984502,75270.6767231833,48.0,0.0004358331853075466
True,,,96,3.0188021034573273e-05,9.289777646360182e-05,JP,0.00046201846838187454,2.646682431583275e-07,0.00017795650062185243,74525.93177633418,3.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,97,2.5238659584134518e-05,6.60455706229298e-05,JP,,,,,,
True,,,98,1.5662615690206837e-06,0.0003522881213297286,JP,0.00034678243092020427,2.40272515785234e-07,0.00013776906163447524,74697.99663087493,2.0,0.0004358331853075466
True,,,99,2.4079408804083464e-05,2.3214621752418283e-05,JP,0.00023680454432207856,8.525756004663384e-07,0.000853260078431305,75234.51938813881,33.0,0.0004358331853075466
True,,,100,6.0205092041504755e-06,0.00017930416381399173,JP,0.0003032994357851889,4.1608302135347506e-07,5.6011592774044405e-05,74624.05601175292,6.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,101,0.0001312702360366506,0.0003520188588678058,JP,,,,,,
True,,,102,0.00016730570490443045,2.7027837635823884e-06,JP,0.0002113422751475595,6.766229886983742e-07,0.0014970151238102565,75202.03139298034,34.0,0.0004358331853075466
False,penalty-trap,28916.59760107379,103,3.0991228821275304e-06,6.981080821826704e-06,JP,,,,,,
True,,,104,3.8301630798332074e-06,0.00018334170900626996,JP,0.00024713309062859666,5.963857230722389e-07,0.0013821358601413892,75168.94148734528,45.0,0.0004358331853075466
True,,,105,1.8241892781329906e-06,5.278008220492633e-05,JP,0.00023865232548942865,5.48919038308317e-07,0.001037257857761173,75168.95261218394,48.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,106,2.144853296930741e-06,0.00044821804182458786,JP,,,,,,
False,penalty-trap,5394536303128.735,107,2.274432821435048e-05,5.628322744529351e-05,JP,,,,,,
True,,,108,2.080767527242927e-06,0.00020431565152115977,JP,0.00032484201686926157,4.0927373785818574e-07,5.075442019123708e-05,74786.0017955041,6.0,0.0004358331853075466
True,,,109,0.00010578712859517219,2.9345669354419315e-05,JP,0.00019693778028526788,7.136281223186573e-07,0.0011663208354919608,74966.00897028216,24.0,0.0004358331853075466
True,,,110,8.376818321707503e-05,0.0003246176934073519,JP,0.00027419326970809933,5.811696418609374e-07,0.0018443446649698226,75294.77162852885,28.0,0.0004358331853075466
False,penalty-trap,7954.818816391227,111,2.3205049976671943e-05,2.5985279383115295e-06,JP,,,,,,
True,,,112,0.00014308549672577864,2.0621458705792544e-06,JP,0.0002513517090974781,4.84931205626348e-07,0.00024120066650854698,74821.8624393966,9.0,0.0004358331853075466
False,penalty-trap,12183.892901806252,113,2.458727174918183e-06,1.5505586275353835e-06,JP,,,,,,
False,penalty-trap,10000000000000.0,114,1.4780564656567723e-05,9.216130578437284e-05,JP,,,,,,
True,,,115,2.9423611170741504e-05,7.86301782504814e-05,JP,0.00024357685525551613,4.5887190597760647e-07,0.0012529491359457889,74934.42375813554,27.0,0.0004358331853075466
True,,,116,0.0003831732133957885,2.9189108289341317e-06,JP,0.00020719727487799786,5.016264663344197e-07,0.000444424513479883,74976.11854701908,16.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,117,4.269164587611489e-05,0.00022994845390963728,JP,,,,,,
True,,,118,5.611907947569363e-06,0.00032501502193669655,JP,0.00024777487765666927,5.381057899484346e-07,0.0007011583975369228,75164.02027258187,13.0,0.0004358331853075466
True,,,119,0.0001623692163490094,0.00038094664653968226,JP,0.00025520230282821183,6.222065604257361e-07,0.001394748939490994,75222.97693527503,46.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,120,4.760577003013484e-06,0.0002014757865645817,JP,,,,,,
False,penalty-trap,10000000000000.0,121,0.00016774659778375335,5.104472709774598e-05,JP,,,,,,
False,penalty-trap,10000000000000.0,122,1.0449346076960052e-05,0.00016888918825203953,JP,,,,,,
False,penalty-trap,10000000000000.0,123,3.933187830603986e-06,6.944599605311164e-05,JP,,,,,,
True,,,124,0.00041273285479123835,0.00013163597684588354,JP,0.0002189144625803344,4.6946583986059037e-07,0.0012196820273292779,74927.90473949739,27.0,0.0004358331853075466
True,,,125,1.1298867881324664e-05,0.0001989968983879652,JP,0.00021881182534857363,5.832700441868778e-07,0.0012387613686234025,75239.63692306801,32.0,0.0004358331853075466
True,,,126,1.5082628639405216e-06,1.0391279915019745e-06,JP,0.0002464188767228603,6.3604294343086e-07,0.001366109157508936,75273.28215180663,51.0,0.0004358331853075466
False,penalty-trap,6003.496911608906,127,6.425240452572842e-06,1.4743323418421124e-06,JP,,,,,,
True,,,128,1.4797356777949904e-05,6.0131932419393226e-05,JP,0.00019811928949702696,5.052152293962169e-07,0.00035744779724854365,74789.20262393367,32.0,0.0004358331853075466
False,penalty-trap,66808.95444938977,129,0.0002654728193297839,1.0895780858071537e-05,JP,,,,,,
False,penalty-trap,77308.34732527987,130,6.694635941304203e-06,1.672592684576469e-05,JP,,,,,,
True,,,131,2.7337181322157968e-05,5.556299879405689e-05,JP,0.00029510710724668285,4.350992891597286e-07,0.00012315627811191284,74723.93298038308,10.0,0.0004358331853075466
True,,,132,0.00010261937871782984,2.425921241714646e-06,JP,0.0002539099123887894,6.705292974215644e-07,0.0013833319419480612,75257.20962269272,33.0,0.0004358331853075466
True,,,133,9.417179486886577e-06,0.00042845382322926484,JP,0.0002641124710820944,6.867465379127109e-07,0.00045899223701943134,75193.47295939854,25.0,0.0004358331853075466
True,,,134,2.942660508500495e-05,0.00041103441346938363,JP,0.0003915716395612282,3.0971928899711094e-07,0.0004407461266959917,74971.23861762608,3.0,0.0004358331853075466
False,penalty-trap,124000.44234126696,135,0.0002698392657275998,3.0176079867895775e-05,JP,,,,,,
True,,,136,2.062426034771145e-06,2.207812519776474e-06,JP,2.207812519776474e-06,-2.528770010982331e-07,2.062426034771145e-06,7513.775059662855,2.0,0.0004358331853075466
False,penalty-trap,10000000000000.0,137,1.4201212357874146e-05,0.0002071131221023974,JP,,,,,,
True,,,138,3.256201408264598e-05,3.5223636167644786e-05,JP,0.00027580622382643614,4.434797936869658e-07,0.0005052504774817184,75076.30199865722,16.0,0.0004358331853075466
True,,,139,2.41452079579852e-06,1.3329979819463694e-05,JP,0.00029359677199983415,4.0290669367648876e-07,0.00011464152921307041,74847.72127752523,11.0,0.0004358331853075466
True,,,140,8.098365560894575e-05,6.337040592817813e-05,JP,0.0002333726655030635,3.4928968716120546e-07,0.00014858451073820032,74604.16035235372,8.0,0.0004358331853075466
True,,,141,1.0115441815846046e-06,9.710513307050848e-05,JP,0.0002208814294749154,4.673209997763465e-07,0.001156735947438434,75042.44997044306,22.0,0.0004358331853075466
True,,,142,5.6037224817874656e-05,1.1485772729783015e-06,JP,1.1038628626168656e-06,-2.1988724318411473e-07,-0.0002863470458013603,9154.322278796377,4.0,0.0004358331853075466
True,,,43,1.132554875961837e-06,5.76150766343344e-05,TW,4.9107452116717405e-05,-7.076945235981011e-07,-3.2813367924545233e-05,83268.02743498229,2.0,0.0005565792909351378
True,,,44,1.2449818583770718e-05,2.141907118426978e-06,TW,2.141907118426978e-06,-1.74762987394513e-07,1.2449818583770718e-05,83261.35435269374,0.0,0.0005565792909351378
True,,,45,0.00011509834820107835,3.522592869595156e-05,TW,0.0005004869389248689,2.57677560387008e-07,3.397708032976466e-05,95342.5895159202,14.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,46,5.4407352746566345e-06,0.00027809858465410546,TW,,,,,,
True,,,47,1.8009776333784686e-05,0.00010048502217734858,TW,0.00031045473858503774,4.168465705353533e-07,0.00010216836328242589,95101.38066501182,7.0,0.0005565792909351378
True,,,48,2.436308381612445e-05,1.1127313550901642e-05,TW,0.0004354003901737739,9.503159702943934e-07,0.00044626004489755234,95498.05917456318,23.0,0.0005565792909351378
True,,,49,1.1425148807831397e-05,9.535260907994748e-06,TW,0.00046873892103000656,5.364150057283034e-07,0.0004282160407918838,95632.22395715483,121.0,0.0005565792909351378
True,,,50,3.011464190246085e-05,0.00013342285396419502,TW,0.00035181953488835574,3.5168825564424216e-07,0.00011765844946056754,95152.72984132863,8.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,51,4.87512056084135e-06,0.00034963952341182495,TW,,,,,,
True,,,52,2.524832292533634e-05,4.591195063624828e-05,TW,0.00041136889036858264,1.984280300867806e-07,0.00017134061927257714,94739.49787340937,3.0,0.0005565792909351378
True,,,53,7.828929036770207e-06,1.071596840758407e-06,TW,0.0005170825578175448,5.553579450073866e-07,0.0005120542309042954,95641.32192046175,79.0,0.0005565792909351378
True,,,54,1.6405281277794262e-06,3.9846487727265224e-06,TW,0.0003190545505251931,3.1710065893471764e-07,0.00014695599251006214,94684.39251417291,18.0,0.0005565792909351378
True,,,55,3.8846528562406475e-06,0.00017628837689328424,TW,0.00031459593558567955,2.3269062701767781e-07,5.954218531859372e-05,94667.09073209281,7.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,56,0.00044376460756318545,9.115750463865973e-05,TW,,,,,,
False,penalty-trap,115818271975.94925,57,0.0001864079546879464,7.023367761511215e-05,TW,,,,,,
True,,,58,4.529982639888567e-06,6.8236003171799026e-06,TW,0.000372521241403617,3.7911663131085996e-07,0.00015078855881407938,95184.49321355337,10.0,0.0005565792909351378
True,,,59,2.06836773785462e-06,3.857553441493934e-05,TW,3.857553441493934e-05,2.3558238044152048e-07,2.06836773785462e-06,91148.27600406932,0.0,0.0005565792909351378
True,,,60,1.4050443529891941e-06,7.502953992022563e-06,TW,7.502953992022563e-06,-3.4163611396140724e-07,1.4050443529891941e-06,89858.24835152825,3.0,0.0005565792909351378
True,,,61,6.477316299193317e-05,1.0242947809569076e-05,TW,0.0003464795071578935,3.8666753957623204e-07,0.00029672880381937424,95104.78943179379,27.0,0.0005565792909351378
True,,,62,0.00012796135280570512,4.4109979240506425e-05,TW,0.00031554689717202855,4.6667041349185133e-07,1.7974357605985437e-05,94836.25816329611,7.0,0.0005565792909351378
True,,,63,3.3951059286042443e-06,3.2481600817804704e-05,TW,0.0002921413942930183,2.762473375084411e-07,0.00010735861992367095,95003.64150654251,7.0,0.0005565792909351378
True,,,64,1.5043602486919662e-06,0.0003519334348616875,TW,0.00034781403412370836,3.238533442598903e-07,0.00031061223233732016,95151.05254279038,39.0,0.0005565792909351378
True,,,65,1.0273821559071131e-05,1.3424811540590984e-06,TW,1.3424811540590984e-06,1.3165499460790714e-08,1.0273821559071131e-05,79265.45170725718,0.0,0.0005565792909351378
True,,,66,1.5734348796721628e-06,0.0003112648129978985,TW,0.00044104184567785856,4.6980308171654127e-07,0.00041366668614897047,95621.43556141749,28.0,0.0005565792909351378
True,,,67,2.4391033030946004e-05,1.3130107750595525e-05,TW,1.285926770361791e-05,-1.753340614680101e-07,-0.00020621850188844157,84194.26905497427,3.0,0.0005565792909351378
True,,,68,6.57379882363098e-05,2.0290430497496525e-05,TW,0.0003468594861310097,3.982875460250267e-07,0.00019568938497112047,95266.78098394076,6.0,0.0005565792909351378
True,,,69,0.00021602577505474256,3.6847466446205684e-05,TW,0.00038993228084692884,5.154669055974571e-07,7.186429448160523e-05,95428.45336486737,10.0,0.0005565792909351378
True,,,70,7.405925300661456e-06,1.0655943934962279e-05,TW,0.00038750555346284756,3.733783316492254e-07,0.0001581308082572412,95047.65450460468,9.0,0.0005565792909351378
True,,,71,0.00011320872409775919,4.830097684783433e-06,TW,0.000365923917409188,3.982178665052105e-07,-3.267229699580998e-05,95140.69125454743,12.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,72,4.213780405952901e-06,0.00018251401328837167,TW,,,,,,
True,,,73,5.307089180631442e-06,2.1360445092233017e-05,TW,1.978107525028681e-05,-3.350059665856894e-07,-0.0008181440149426163,86630.05226764666,3.0,0.0005565792909351378
True,,,74,6.692594053766445e-05,0.00025935828099507867,TW,0.0004097201473304906,3.4455283008759543e-07,0.0001272767065128347,95283.428868494,6.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,75,6.205718146120514e-05,3.764158052231611e-06,TW,,,,,,
True,,,76,6.946666239296982e-05,0.0001500598668526578,TW,0.00031204174317244203,2.97505845426662e-07,0.00031153712131606,94988.8129440807,37.0,0.0005565792909351378
True,,,77,4.552468274998163e-06,0.00013219277706195317,TW,0.00040018610527091034,3.9891559412983615e-07,0.0004668144480915597,95236.77158915563,11.0,0.0005565792909351378
True,,,78,2.5025395338309193e-05,1.3505134382385342e-05,TW,0.0003975762715201389,4.4220382247596e-07,0.00017838696007466804,95324.02737745347,11.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,79,0.00031000513383016225,0.00030337462984444616,TW,,,,,,
True,,,80,1.2556635361993149e-06,9.722277475356474e-05,TW,8.706961130658508e-05,-1.052055829229607e-06,-0.00020585425299954354,86456.05901640962,10.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,81,0.0002894418779652185,1.4847685203374897e-05,TW,,,,,,
True,,,82,3.8683794022516e-06,0.0004927164566141472,TW,0.0005044822218621731,3.5466072594830533e-07,0.00033532390332103944,95408.53853039107,18.0,0.0005565792909351378
True,,,83,4.987739433794366e-05,7.144844120814117e-06,TW,6.9959326692135404e-06,-3.3921088120651155e-07,-0.00018322489499281828,87378.88914159503,2.0,0.0005565792909351378
True,,,84,0.00010527091859087323,9.460436763375337e-05,TW,0.0003238051042837022,4.504258740957375e-07,0.00019639384167999483,95350.67414397236,6.0,0.0005565792909351378
True,,,85,1.7756935987663593e-05,1.3171232734986884e-06,TW,1.3022647227773816e-06,-5.2769003443788604e-08,-0.0001080195983273701,86076.98385181856,1.0,0.0005565792909351378
True,,,86,4.5861119129164616e-05,4.5826251670455585e-05,TW,4.345190309709038e-05,-3.517332188003064e-07,-7.871384434227394e-05,60440.23326745581,4.0,0.0005565792909351378
True,,,87,2.919314056800821e-06,3.470998975402235e-05,TW,0.00036573379341183556,4.5027127752417506e-07,0.00018530076686585153,95147.36895288994,16.0,0.0005565792909351378
True,,,88,7.215500931150747e-05,3.6028808893673238e-06,TW,0.0003901223645535785,3.2333242091083413e-07,0.0003291468073850335,95157.30116297593,33.0,0.0005565792909351378
True,,,89,9.403051701636171e-05,3.581007535752146e-05,TW,0.00040527271319403663,4.165861607886097e-07,0.0004222641116510053,95428.94407612842,45.0,0.0005565792909351378
True,,,90,2.5089271924175136e-05,1.0113814978847465e-05,TW,0.0003709300872326444,5.314150900523271e-07,0.0005023011433555536,95409.78883842548,15.0,0.0005565792909351378
True,,,91,0.00016266959663909186,5.808081226529151e-06,TW,5.808081226529151e-06,2.964057920996845e-07,0.00016266959663909186,91011.47476046911,0.0,0.0005565792909351378
True,,,92,8.820745077614727e-06,4.185185500842688e-05,TW,4.132179024398088e-05,-3.3773584506372337e-07,-0.000132274165694937,61748.8867417561,3.0,0.0005565792909351378
True,,,93,1.7369619378402427e-05,0.0004568871728161092,TW,0.00043227567520220733,2.2121762393918648e-07,7.378900243402542e-06,94724.5073436809,5.0,0.0005565792909351378
True,,,94,8.887438012222839e-05,4.4347040140980115e-06,TW,0.000311576856394229,3.147897725732698e-07,0.0002868459982313496,95114.0327253162,25.0,0.0005565792909351378
True,,,95,4.077561620074374e-06,2.8931761219032152e-05,TW,0.0003623148590008878,4.1851177696641397e-07,0.0005580466437985815,95037.55447606913,48.0,0.0005565792909351378
True,,,96,3.0188021034573273e-05,9.289777646360182e-05,TW,0.00036497102852183367,4.1715745088875353e-07,0.00030167611016031155,94826.55122755897,15.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,97,2.5238659584134518e-05,6.60455706229298e-05,TW,,,,,,
True,,,98,1.5662615690206837e-06,0.0003522881213297286,TW,0.0004250060722208893,2.3010739667608366e-07,0.00020715934192485307,95135.82930894224,5.0,0.0005565792909351378
True,,,99,2.4079408804083464e-05,2.3214621752418283e-05,TW,0.0003882657929417919,4.038153975206606e-07,0.00016991088762033816,95014.21358481419,10.0,0.0005565792909351378
True,,,100,6.0205092041504755e-06,0.00017930416381399173,TW,0.000403143155984615,2.999318002552372e-07,9.608997639254771e-05,94844.87697678313,8.0,0.0005565792909351378
False,penalty-trap,2150252500540.6536,101,0.0001312702360366506,0.0003520188588678058,TW,,,,,,
True,,,102,0.00016730570490443045,2.7027837635823884e-06,TW,0.00032821167886993983,4.671100704331219e-07,3.5174628748192676e-05,95066.24039069866,13.0,0.0005565792909351378
True,,,103,3.0991228821275304e-06,6.981080821826704e-06,TW,6.981080821826704e-06,-1.9917972390959937e-07,3.0991228821275304e-06,82762.17263972445,2.0,0.0005565792909351378
True,,,104,3.8301630798332074e-06,0.00018334170900626996,TW,0.0003835772576757041,3.3365165584747636e-07,0.00033928468191575864,95512.92836243108,40.0,0.0005565792909351378
True,,,105,1.8241892781329906e-06,5.278008220492633e-05,TW,0.00031943448474380283,3.0753992437894915e-07,8.399004026305559e-05,95061.30528011912,13.0,0.0005565792909351378
False,penalty-trap,10000000000000.0,106,2.144853296930741e-06,0.00044821804182458786,TW,,,,,,
True,,,107,2.274432821435048e-05,5.628322744529351e-05,TW,0.00035123832051453253,3.906953277292116e-07,2.4176539250780795e-05,94587.18292359983,40.0,0.0005565792909351378
True,,,108,2.080767527242927e-06,0.00020431565152115977,TW,0.0003071894264362103,5.715234103492939e-07,9.233806473291188e-06,95305.26966950027,31.0,0.0005565792909351378
True,,,109,0.00010578712859517219,2.9345669354419315e-05,TW,0.00040341397939197847,4.3204663585720155e-07,0.0005852991808993805,95507.62808411517,45.0,0.0005565792909351378
True,,,110,8.376818321707503e-05,0.0003246176934073519,TW,0.00034770007964493734,3.2824711730973413e-07,0.0007557728512461485,94996.91722093042,25.0,0.0005565792909351378
