date,n_assets,mean_oc_var,is_friday,is_opex,is_triple_witch
2019-05-03,12,0.0002128700771303634,1,0,0
2019-05-06,12,0.00046628039269083765,0,0,0
2019-05-07,12,0.0002637663993170296,0,0,0
2019-05-08,12,2.2607690798019718e-05,0,0,0
2019-05-09,12,3.998943900087979e-05,0,0,0
2019-05-10,12,4.586578878010923e-05,1,0,0
2019-05-13,12,0.0001908327780155994,0,0,0
2019-05-14,12,9.617755389474345e-05,0,0,0
2019-05-15,12,0.0002803057314308729,0,0,0
2019-05-16,12,6.500518292236892e-05,0,0,0
2019-05-17,12,0.00029869420681595825,1,1,0
2019-05-20,12,7.48916838647961e-05,0,0,0
2019-05-21,12,0.00014392081129366687,0,0,0
2019-05-22,12,0.00011815807373396977,0,0,0
2019-05-23,12,7.849943791207416e-05,0,0,0
2019-05-24,12,0.0002376044133621061,1,0,0
2019-05-28,12,0.00018603095215084383,0,0,0
2019-05-29,12,4.7298500046138475e-05,0,0,0
2019-05-30,12,3.4854092288694355e-05,0,0,0
2019-05-31,12,5.138175344220777e-05,1,0,0
2019-06-03,12,0.0007826033329766431,0,0,0
2019-06-04,12,0.0008054784464814656,0,0,0
2019-06-05,12,0.00012404253676987596,0,0,0
2019-06-06,12,6.960327500247743e-05,0,0,0
2019-06-07,12,0.00017821149846041255,1,0,0
2019-06-10,12,5.9147425373770693e-05,0,0,0
2019-06-11,12,6.801336797476538e-05,0,0,0
2019-06-12,12,0.0004169204856927314,0,0,0
2019-06-13,12,4.232604091785982e-05,0,0,0
2019-06-14,12,3.810599838274958e-05,1,0,0
2019-06-17,12,0.00021651140124202557,0,0,0
2019-06-18,12,0.0002484079835711638,0,0,0
2019-06-19,12,4.814792302330142e-05,0,0,0
2019-06-20,12,8.534649709756354e-05,0,0,0
2019-06-21,12,0.00010972419172683937,1,1,1
2019-06-24,12,3.3370571441957414e-05,0,0,0
2019-06-25,12,0.000245822565574002,0,0,0
2019-06-26,12,7.731337515563419e-05,0,0,0
2019-06-27,12,5.654154380967843e-05,0,0,0
2019-06-28,12,5.805077281774619e-05,1,0,0
2019-07-01,12,0.00018576680220165536,0,0,0
2019-07-02,12,9.26296377950769e-05,0,0,0
2019-07-03,12,6.965740768077431e-05,0,0,0
2019-07-05,12,3.235903414844438e-05,1,0,0
2019-07-08,12,2.140198950931264e-05,0,0,0
2019-07-09,12,0.00011955467232860037,0,0,0
2019-07-10,12,7.837371388350188e-05,0,0,0
2019-07-11,12,0.00010264658277149976,0,0,0
2019-07-12,12,0.00013326323849417008,1,0,0
2019-07-15,12,7.619561759221177e-05,0,0,0
2019-07-16,12,6.225978801585864e-05,0,0,0
2019-07-17,12,6.69393173449471e-05,0,0,0
2019-07-18,12,5.4155793054267315e-05,0,0,0
2019-07-19,12,0.0002264140321167401,1,1,0
2019-07-22,12,9.605177372820876e-05,0,0,0
2019-07-23,12,5.376526288099971e-05,0,0,0
2019-07-24,12,0.0002406065258590403,0,0,0
2019-07-25,12,0.00020650290960667713,0,0,0
2019-07-26,12,4.079277828513589e-05,1,0,0
2019-07-29,12,0.00015901381515227782,0,0,0
2019-07-30,12,0.00019066552934761597,0,0,0
2019-07-31,12,0.00033547741149028877,0,0,0
2019-08-01,12,0.0003350392941288286,0,0,0
2019-08-02,12,6.815019121868866e-05,1,0,0
2019-08-05,12,0.00018642989869350506,0,0,0
2019-08-06,12,3.8592942886807286e-05,0,0,0
2019-08-07,12,0.00023669248330898275,0,0,0
2019-08-08,12,0.00023432746430121889,0,0,0
2019-08-09,12,8.79231720676945e-05,1,0,0
2019-08-12,12,7.949769887090443e-05,0,0,0
2019-08-13,12,0.0005512003889552359,0,0,0
2019-08-14,12,0.0005025083039579998,0,0,0
2019-08-15,12,8.693312895748552e-05,0,0,0
2019-08-16,12,8.742623114168141e-05,1,1,0
2019-08-19,12,0.00016591723490469605,0,0,0
2019-08-20,12,7.550493042215028e-05,0,0,0
2019-08-21,12,1.3643498835674901e-05,0,0,0
2019-08-22,12,0.00011268274274217312,0,0,0
2019-08-23,12,0.0006845904933627153,1,0,0
2019-08-26,12,1.4713739785087178e-05,0,0,0
2019-08-27,12,0.0003343275590450363,0,0,0
2019-08-28,12,0.00010952678449928486,0,0,0
2019-08-29,12,5.9044579632704944e-05,0,0,0
2019-08-30,12,6.395465115860629e-05,1,0,0
2019-09-03,12,3.569311110987854e-05,0,0,0
2019-09-04,12,0.00014295123667565652,0,0,0
2019-09-05,12,0.00025596434226447335,0,0,0
2019-09-06,12,3.359735215387906e-05,1,0,0
2019-09-09,12,6.415154494408416e-05,0,0,0
2019-09-10,12,0.00011741131252110099,0,0,0
2019-09-11,12,0.00024527752342547307,0,0,0
2019-09-12,12,9.811838642780025e-05,0,0,0
2019-09-13,12,2.1916578090447834e-05,1,0,0
2019-09-16,12,6.91743139367274e-05,0,0,0
2019-09-17,12,3.0933743900119405e-05,0,0,0
2019-09-18,12,3.2112659808582445e-05,0,0,0
2019-09-19,12,5.012817750571877e-05,0,0,0
2019-09-20,12,0.00017925746703500382,1,1,1
2019-09-23,12,4.7666639287955195e-05,0,0,0
2019-09-24,12,0.0008996521948172817,0,0,0
2019-09-25,12,0.00019820208131497602,0,0,0
2019-09-26,12,0.0003434655812606191,0,0,0
2019-09-27,12,0.00017457476588251934,1,0,0
2019-09-30,12,6.992282085341749e-05,0,0,0
2019-10-01,12,0.00027841898819442674,0,0,0
2019-10-02,12,0.00010703967207089797,0,0,0
2019-10-03,12,0.00027461468479210926,0,0,0
2019-10-04,12,0.00010359883864208546,1,0,0
2019-10-07,12,0.00011402517621776023,0,0,0
2019-10-08,12,0.00011718973540411549,0,0,0
2019-10-09,12,2.064949906219294e-05,0,0,0
2019-10-10,12,0.00010624722088385446,0,0,0
2019-10-11,12,5.27372986072991e-05,1,0,0
2019-10-14,12,0.0001247666464438903,0,0,0
2019-10-15,12,0.0002545585859932535,0,0,0
2019-10-16,12,3.305009702406021e-05,0,0,0
2019-10-17,12,5.9172358277874194e-05,0,0,0
2019-10-18,12,0.00015895201463336542,1,1,0
2019-10-21,12,0.00011799114525020294,0,0,0
2019-10-22,12,0.0002760378199786274,0,0,0
2019-10-23,12,7.998137813089677e-05,0,0,0
2019-10-24,12,4.7436568913815456e-05,0,0,0
2019-10-25,12,0.0010071602185870606,1,0,0
2019-10-28,12,5.8339295576965943e-05,0,0,0
2019-10-29,12,0.0001442824006908992,0,0,0
2019-10-30,12,4.6716251192483126e-05,0,0,0
2019-10-31,12,8.249848834705697e-05,0,0,0
2019-11-01,12,0.0001362433451811327,1,0,0
2019-11-04,12,9.939023454111875e-05,0,0,0
2019-11-05,12,4.4996087734072714e-05,0,0,0
2019-11-06,12,0.00010558773641267451,0,0,0
2019-11-07,12,0.00010468519533690059,0,0,0
2019-11-08,12,4.397998264547116e-05,1,0,0
2019-11-11,12,2.938458641028805e-05,0,0,0
2019-11-12,12,7.323091546019631e-05,0,0,0
2019-11-13,12,9.108854105357773e-05,0,0,0
2019-11-14,12,2.74938035104569e-05,0,0,0
2019-11-15,12,0.00030163130906677446,1,1,0
2019-11-18,12,0.00019103863694529572,0,0,0
2019-11-19,12,7.843544475775016e-05,0,0,0
2019-11-20,12,0.00010103285082827946,0,0,0
2019-11-21,12,6.143419389423211e-05,0,0,0
2019-11-22,12,4.50789443341913e-05,1,0,0
2019-11-25,12,0.00018217825029004007,0,0,0
2019-11-26,12,7.319987374850927e-05,0,0,0
2019-11-27,12,2.6539677509025093e-05,0,0,0
2019-11-29,12,1.690840440083643e-05,1,0,0
2019-12-02,12,0.00021094436347585683,0,0,0
2019-12-03,12,0.00010252839514502336,0,0,0
2019-12-04,12,5.816792609032074e-05,0,0,0
2019-12-05,12,4.1943314995855125e-05,0,0,0
2019-12-06,12,3.544880382929286e-05,1,0,0
2019-12-09,12,3.844718782699975e-05,0,0,0
2019-12-10,12,7.710128315755036e-05,0,0,0
2019-12-11,12,3.7113666984604905e-05,0,0,0
2019-12-12,12,0.0003272339851805757,0,0,0
2019-12-13,12,7.454214644831834e-05,1,0,0
2019-12-16,12,0.00026567544837697877,0,0,0
2019-12-17,12,2.0716105474134417e-05,0,0,0
2019-12-18,12,0.00010715457231119327,0,0,0
2019-12-19,12,0.00010230136218933664,0,0,0
2019-12-20,12,6.964221388513381e-05,1,1,1
2019-12-23,12,5.2992490190704695e-05,0,0,0
2019-12-24,12,2.883315086870802e-05,0,0,0
2019-12-26,12,0.000169583535554209,0,0,0
2019-12-27,12,3.801066285693281e-05,1,0,0
2019-12-30,12,0.00018994032419849855,0,0,0
2019-12-31,12,0.0001556519765355388,0,0,0
2020-01-02,12,0.00010031876662355556,0,0,0
2020-01-03,12,4.5017988419994655e-05,1,0,0
2020-01-06,12,0.00030329633567895473,0,0,0
2020-01-07,12,4.961097271031419e-05,0,0,0
2020-01-08,12,0.00021623153677372873,0,0,0
2020-01-09,12,0.00010507510663090995,0,0,0
2020-01-10,12,6.220132953408876e-05,1,0,0
2020-01-13,12,0.00047373254519911327,0,0,0
2020-01-14,12,7.756563665283735e-05,0,0,0
2020-01-15,12,0.0001134078298053036,0,0,0
2020-01-16,12,0.00016074814836871044,0,0,0
2020-01-17,12,2.792737495947838e-05,1,1,0
2020-01-21,12,0.00012748107118400434,0,0,0
2020-01-22,12,2.2242458605936312e-05,0,0,0
2020-01-23,12,2.78699202134182e-05,0,0,0
2020-01-24,12,0.00025180171828225454,1,0,0
2020-01-27,12,0.00013051604176971403,0,0,0
2020-01-28,12,0.0001047293478857552,0,0,0
2020-01-29,12,4.570995169719645e-05,0,0,0
2020-01-30,12,0.00016317749995505994,0,0,0
2020-01-31,12,0.0005087189064456942,1,0,0
2020-02-03,12,0.0019070689151866004,0,0,0
2020-02-04,12,0.00013631364735747792,0,0,0
2020-02-05,12,0.0013578172799001567,0,0,0
2020-02-06,12,0.00046414016799141254,0,0,0
2020-02-07,12,0.00011071470317926652,1,0,0
2020-02-10,12,0.00044891037469846134,0,0,0
2020-02-11,12,0.00014509862524112818,0,0,0
2020-02-12,12,0.0001371147538968005,0,0,0
2020-02-13,12,0.0005795122908540158,0,0,0
2020-02-14,12,6.601037545154378e-05,1,0,0
2020-02-18,12,0.0002393516805093228,0,0,0
2020-02-19,12,0.00017695205917232293,0,0,0
2020-02-20,12,7.57621263667543e-05,0,0,0
2020-02-21,12,0.00026843315221892783,1,1,0
2020-02-24,12,0.00017677622571747237,0,0,0
2020-02-25,12,0.001863766044301594,0,0,0
2020-02-26,12,0.00017953896606507334,0,0,0
2020-02-27,12,0.0009435579075927186,0,0,0
2020-02-28,12,0.002739728836170272,1,0,0
2020-03-02,12,0.001392390778642258,0,0,0
2020-03-03,12,0.002214362352480842,0,0,0
2020-03-04,12,0.0004458746275499647,0,0,0
2020-03-05,12,6.628964002264075e-05,0,0,0
2020-03-06,12,0.0003194383292322292,1,0,0
2020-03-09,12,0.0003246333531727148,0,0,0
2020-03-10,12,0.0005778687196885315,0,0,0
2020-03-11,12,0.00048761645785611214,0,0,0
2020-03-12,12,0.0014791558152291225,0,0,0
2020-03-13,12,0.002550225170718508,1,0,0
2020-03-16,12,0.001965415171291176,0,0,0
2020-03-17,12,0.0015927474186344874,0,0,0
2020-03-18,12,0.0015469464995043565,0,0,0
2020-03-19,12,0.0022392357386989766,0,0,0
2020-03-20,12,0.003143795643139024,1,1,1
2020-03-23,12,0.0007166639555970036,0,0,0
2020-03-24,12,0.0022523379114984424,0,0,0
2020-03-25,12,0.0007071255937270835,0,0,0
2020-03-26,12,0.0020547346558786304,0,0,0
2020-03-27,12,0.00016592785393636122,1,0,0
2020-03-30,12,0.0009636887316321734,0,0,0
2020-03-31,12,0.00031163834475193163,0,0,0
2020-04-01,12,0.0005449579310567793,0,0,0
2020-04-02,12,0.00102901097791258,0,0,0
2020-04-03,12,0.000940607925449951,1,0,0
2020-04-06,12,0.000981245122320116,0,0,0
2020-04-07,12,0.0013964931796063946,0,0,0
2020-04-08,12,0.0009080608790518644,0,0,0
2020-04-09,12,0.0006724645915200071,0,0,0
2020-04-13,12,0.0016343081189861223,0,0,0
2020-04-14,12,0.0006712807605097661,0,0,0
2020-04-15,12,0.00013836835469125435,0,0,0
2020-04-16,12,0.0006834663161852665,0,0,0
2020-04-17,12,0.000827259696409918,1,1,0
2020-04-20,12,7.136944952714543e-05,0,0,0
2020-04-21,12,0.0009230970541362703,0,0,0
2020-04-22,12,0.0003200348023609093,0,0,0
2020-04-23,12,0.00016937473225105997,0,0,0
2020-04-24,12,0.00029488157482598167,1,0,0
2020-04-27,12,0.0008153750915078345,0,0,0
2020-04-28,12,0.000763539657039623,0,0,0
2020-04-29,12,0.0002461042079229345,0,0,0
2020-04-30,12,0.0008558762374584108,0,0,0
2020-05-01,12,0.0008207457346067732,1,0,0
2020-05-04,12,0.0011629720086529325,0,0,0
2020-05-05,12,0.0002088416223568264,0,0,0
2020-05-06,12,0.00015720446339788106,0,0,0
2020-05-07,12,6.372339196074888e-05,0,0,0
2020-05-08,12,0.00018712432705064543,1,0,0
2020-05-11,12,0.0003033929758041947,0,0,0
2020-05-12,12,0.0007434227556188901,0,0,0
2020-05-13,12,0.0005563480620439587,0,0,0
2020-05-14,12,0.0008937695789865754,0,0,0
2020-05-15,12,0.0007568905931552556,1,1,0
2020-05-18,12,0.0001448927089223103,0,0,0
2020-05-19,12,0.0002032242413490783,0,0,0
2020-05-20,12,0.00014906714102361367,0,0,0
2020-05-21,12,0.00021130673794508546,0,0,0
2020-05-22,12,0.00010242982157375093,1,0,0
2020-05-26,12,0.0005562354672548833,0,0,0
2020-05-27,12,8.4872973722322e-05,0,0,0
2020-05-28,12,0.0002891349642765923,0,0,0
2020-05-29,12,0.00026164162671405875,1,0,0
2020-06-01,12,0.0003390043291819362,0,0,0
2020-06-02,12,5.8726795783372846e-05,0,0,0
2020-06-03,12,0.0001394132672241699,0,0,0
2020-06-04,12,0.00018347420271379463,0,0,0
2020-06-05,12,0.00040128150551030074,1,0,0
2020-06-08,12,0.00015046347518248682,0,0,0
2020-06-09,12,0.000339058753678487,0,0,0
2020-06-10,12,0.0007047012039626935,0,0,0
2020-06-11,12,0.0012951796850159114,0,0,0
2020-06-12,12,0.0004334057442742321,1,0,0
2020-06-15,12,0.001644183508494505,0,0,0
2020-06-16,12,0.0002869878637573856,0,0,0
2020-06-17,12,0.0002170001291767596,0,0,0
2020-06-18,12,5.2622701630621636e-05,0,0,0
2020-06-19,12,0.00039937396871276296,1,1,1
2020-06-22,12,0.00021721385151101348,0,0,0
2020-06-23,12,6.396559066322996e-05,0,0,0
2020-06-24,12,0.0005264765497005929,0,0,0
2020-06-25,12,0.00041881794704764336,0,0,0
2020-06-26,12,0.0011574517375218135,1,0,0
2020-06-29,12,0.00047649375436097314,0,0,0
2020-06-30,12,0.0008555474975122714,0,0,0
2020-07-01,12,0.0004563358343080864,0,0,0
2020-07-02,12,0.0001517642667667124,0,0,0
2020-07-06,12,0.00068550665586843,0,0,0
2020-07-07,12,0.00012993657407639627,0,0,0
2020-07-08,12,0.00023084347388915835,0,0,0
2020-07-09,12,0.00027749323679482325,0,0,0
2020-07-10,12,0.0011935886533987925,1,0,0
2020-07-13,12,0.0017331199747248605,0,0,0
2020-07-14,12,0.0004791357468410864,0,0,0
2020-07-15,12,0.0001310862955681612,0,0,0
2020-07-16,12,7.632742398353206e-05,0,0,0
2020-07-17,12,0.0001003865036225351,1,1,0
2020-07-20,12,0.0011430924732536512,0,0,0
2020-07-21,12,0.0005265481484661885,0,0,0
2020-07-22,12,5.782350538241184e-05,0,0,0
2020-07-23,12,0.001463252889932277,0,0,0
2020-07-24,12,0.00020982556944661862,1,0,0
2020-07-27,12,0.0005242386545858657,0,0,0
2020-07-28,12,0.00015098066291819781,0,0,0
2020-07-29,12,0.0001502003992174328,0,0,0
2020-07-30,12,0.0002531462448142827,0,0,0
2020-07-31,12,0.00046326441576423545,1,0,0
2020-08-03,12,0.00021390594519706224,0,0,0
2020-08-04,12,0.00012179436651656016,0,0,0
2020-08-05,12,0.00010232460609099595,0,0,0
2020-08-06,12,0.0004799440489153142,0,0,0
2020-08-07,12,0.00027989046552156827,1,0,0
2020-08-10,12,0.00013479864537212165,0,0,0
2020-08-11,12,0.0002639489769183492,0,0,0
2020-08-12,12,0.0006230617854158497,0,0,0
2020-08-13,12,2.9694711929755468e-05,0,0,0
2020-08-14,12,5.030576325087846e-05,1,0,0
2020-08-17,12,0.0008747954629203898,0,0,0
2020-08-18,12,0.00016956963226783827,0,0,0
2020-08-19,12,5.7399257606226664e-05,0,0,0
2020-08-20,12,0.000671485054346341,0,0,0
2020-08-21,12,0.00029452333751221066,1,1,0
2020-08-24,12,0.0004237225615952864,0,0,0
2020-08-25,12,0.00021890239892093346,0,0,0
2020-08-26,12,0.0006875461821573143,0,0,0
2020-08-27,12,0.0002810064496987982,0,0,0
2020-08-28,12,0.0002783228095663487,1,0,0
2020-08-31,12,0.001203152192544219,0,0,0
2020-09-01,12,0.0003607107514533513,0,0,0
2020-09-02,12,0.0007307231629796862,0,0,0
2020-09-03,12,0.0011726926315023716,0,0,0
2020-09-04,12,0.00023287830154736138,1,0,0
2020-09-08,12,0.0006381294459265923,0,0,0
2020-09-09,12,0.00020182357733297405,0,0,0
2020-09-10,12,0.001304205669141357,0,0,0
2020-09-11,12,0.00030818707259811564,1,0,0
2020-09-14,12,0.0009364570137315788,0,0,0
2020-09-15,12,0.00029477371151748384,0,0,0
2020-09-16,12,0.00048286741946039496,0,0,0
2020-09-17,12,0.00015319995954477875,0,0,0
2020-09-18,12,0.00036627258708089454,1,1,1
2020-09-21,12,0.0005587563997023437,0,0,0
2020-09-22,12,0.00019991681360850223,0,0,0
2020-09-23,12,0.001228245564399016,0,0,0
2020-09-24,12,0.0005273140976462417,0,0,0
2020-09-25,12,0.0006544331439663355,1,0,0
2020-09-28,12,5.6255817090143744e-05,0,0,0
2020-09-29,12,0.0001258351405405241,0,0,0
2020-09-30,12,0.0002043618406355535,0,0,0
2020-10-01,12,8.193406944499808e-05,0,0,0
2020-10-02,12,0.00020096648237421177,1,0,0
2020-10-05,12,0.0002447125247009571,0,0,0
2020-10-06,12,0.0002963945752619133,0,0,0
2020-10-07,12,0.00012939497142973766,0,0,0
2020-10-08,12,0.0002817135313742829,0,0,0
2020-10-09,12,0.00019103108463877283,1,0,0
2020-10-12,12,0.0002741054003554075,0,0,0
2020-10-13,12,0.0001783659762520498,0,0,0
2020-10-14,12,0.00019763240991028602,0,0,0
2020-10-15,12,0.00024405110351018267,0,0,0
2020-10-16,12,0.00024270489190327178,1,1,0
2020-10-19,12,0.0005968007122882337,0,0,0
2020-10-20,12,9.315677438671446e-05,0,0,0
2020-10-21,12,4.224303195604384e-05,0,0,0
2020-10-22,12,0.00048268959603786757,0,0,0
2020-10-23,12,0.00011081596593818205,1,0,0
2020-10-26,12,0.00019195514789006627,0,0,0
2020-10-27,12,0.00010189747061571933,0,0,0
2020-10-28,12,0.0006912247780582614,0,0,0
2020-10-29,12,0.00034768178548203865,0,0,0
2020-10-30,12,0.0005953774630307853,1,0,0
2020-11-02,12,0.00014405302485106475,0,0,0
2020-11-03,12,0.00029628028279196503,0,0,0
2020-11-04,12,0.0003304845974485175,0,0,0
2020-11-05,12,0.0001846444210507812,0,0,0
2020-11-06,12,0.00016452514974181002,1,0,0
2020-11-09,12,0.00142815947278392,0,0,0
2020-11-10,12,0.00046519826847015366,0,0,0
2020-11-11,12,0.0002649972890372343,0,0,0
2020-11-12,12,8.968511756197936e-05,0,0,0
2020-11-13,12,0.00010648472128010119,1,0,0
2020-11-16,12,0.00014016165971249075,0,0,0
2020-11-17,12,0.0002434508896918678,0,0,0
2020-11-18,12,0.000897958995106798,0,0,0
2020-11-19,12,0.0001244390901556892,0,0,0
2020-11-20,12,0.00013454533177614214,1,1,0
2020-11-23,12,0.00041069660822470644,0,0,0
2020-11-24,12,0.0003867217152986506,0,0,0
2020-11-25,12,0.00026056306074901254,0,0,0
2020-11-27,12,4.634380776672838e-05,1,0,0
2020-11-30,12,0.0005417425258514312,0,0,0
2020-12-01,12,0.0001577345061167877,0,0,0
2020-12-02,12,0.0002640142659774082,0,0,0
2020-12-03,12,4.880178707104585e-05,0,0,0
2020-12-04,12,0.00011277023184538846,1,0,0
2020-12-07,12,0.0003643589249353703,0,0,0
2020-12-08,12,0.00035600589878952496,0,0,0
2020-12-09,12,0.0008140702872694033,0,0,0
2020-12-10,12,0.0007867595422281866,0,0,0
2020-12-11,12,3.619642902471896e-05,1,0,0
2020-12-14,12,0.00040778442271840586,0,0,0
2020-12-15,12,0.00013929492337405873,0,0,0
2020-12-16,12,0.00010364438314969928,0,0,0
2020-12-17,12,0.0001992703125007177,0,0,0
2020-12-18,12,0.00020241812508668957,1,1,1
2020-12-21,12,0.00026317114616309056,0,0,0
2020-12-22,12,6.529157341971832e-05,0,0,0
2020-12-23,12,0.00012324387039998514,0,0,0
2020-12-24,12,0.0001001964389528982,0,0,0
2020-12-28,12,0.00023343943032181678,0,0,0
2020-12-29,12,0.0001377391897733643,0,0,0
2020-12-30,12,0.00021715989496068358,0,0,0
2020-12-31,12,7.212785234537666e-05,0,0,0
2021-01-04,12,0.0003391436546327337,0,0,0
2021-01-05,12,0.0003001060688730258,0,0,0
2021-01-06,12,0.0006089687430896202,0,0,0
2021-01-07,12,0.00039920853890043623,0,0,0
2021-01-08,12,8.860368855445345e-05,1,0,0
2021-01-11,12,0.0004218103844171166,0,0,0
2021-01-12,12,0.00014064853950341842,0,0,0
2021-01-13,12,6.827410672360693e-05,0,0,0
2021-01-14,12,0.0003528661025481528,0,0,0
2021-01-15,12,0.00023132811452771654,1,1,0
2021-01-19,12,7.637132809322856e-05,0,0,0
2021-01-20,12,0.00026203834225431324,0,0,0
2021-01-21,12,0.0002405378339666869,0,0,0
2021-01-22,12,0.00013508695320260626,1,0,0
2021-01-25,12,9.151250750766411e-05,0,0,0
2021-01-26,12,0.0001775400061299971,0,0,0
2021-01-27,12,0.00039636696935818594,0,0,0
2021-01-28,12,0.00025306090624499945,0,0,0
2021-01-29,12,0.0004612067749869513,1,0,0
2021-02-01,12,0.00026169433865120417,0,0,0
2021-02-02,12,0.00014172085804320267,0,0,0
2021-02-03,12,0.0003301925750263325,0,0,0
2021-02-04,12,9.809238125810943e-05,0,0,0
2021-02-05,12,0.00010020799344176598,1,0,0
2021-02-08,12,0.00032301288595753343,0,0,0
2021-02-09,12,5.2940882992689476e-05,0,0,0
2021-02-10,12,0.00026784126954651504,0,0,0
2021-02-11,12,8.26262047818864e-05,0,0,0
2021-02-12,12,0.0001253155361100903,1,0,0
2021-02-16,12,0.00016208070302552817,0,0,0
2021-02-17,12,0.00013482260292501495,0,0,0
2021-02-18,12,7.603879410307176e-05,0,0,0
2021-02-19,12,0.00022338225812142004,1,1,0
2021-02-22,12,0.0006227379506208349,0,0,0
2021-02-23,12,0.00039361268320077563,0,0,0
2021-02-24,12,0.0004176547223855046,0,0,0
2021-02-25,12,0.0010710036856029313,0,0,0
2021-02-26,12,0.0001723060299298595,1,0,0
2021-03-01,12,0.00028457116511044985,0,0,0
2021-03-02,12,0.0004975338459417533,0,0,0
2021-03-03,12,0.0006620977530966535,0,0,0
2021-03-04,12,0.0005266452201162557,0,0,0
2021-03-05,12,0.00036518727269565935,1,0,0
2021-03-08,12,0.0011705106428322558,0,0,0
2021-03-09,12,0.001051736060686572,0,0,0
2021-03-10,12,0.00044859678776871127,0,0,0
2021-03-11,12,7.346721955560828e-05,0,0,0
2021-03-12,12,0.00015156446765642097,1,0,0
2021-03-15,12,0.00019515095786698847,0,0,0
2021-03-16,12,0.00016669875570909733,0,0,0
2021-03-17,12,0.0005742971456193104,0,0,0
2021-03-18,12,0.0005802139793645155,0,0,0
2021-03-19,12,0.000139118905543954,1,1,1
2021-03-22,12,0.0002498428664561609,0,0,0
2021-03-23,12,0.0001386869285902591,0,0,0
2021-03-24,12,0.0007453639965653604,0,0,0
2021-03-25,12,0.0003481464714088919,0,0,0
2021-03-26,12,0.0002786356665004375,1,0,0
2021-03-29,12,8.913043500967036e-05,0,0,0
2021-03-30,12,0.0002939178454155551,0,0,0
2021-03-31,12,0.00020718348765500915,0,0,0
2021-04-01,12,0.0002595568846467041,0,0,0
2021-04-05,12,0.00024977728122631265,0,0,0
2021-04-06,12,3.454785887890403e-05,0,0,0
2021-04-07,12,0.00019644585398529446,0,0,0
2021-04-08,12,3.086405273092396e-05,0,0,0
2021-04-09,12,0.00016278531760847243,1,0,0
2021-04-12,12,0.0004306534057956568,0,0,0
2021-04-13,12,0.0004861163237107789,0,0,0
2021-04-14,12,0.00039973064173444016,0,0,0
2021-04-15,12,0.00015555066987159037,0,0,0
2021-04-16,12,5.313891019274471e-05,1,1,0
2021-04-19,12,4.762269492304747e-05,0,0,0
2021-04-20,12,0.00014713812278393658,0,0,0
2021-04-21,12,0.00045708031179441045,0,0,0
2021-04-22,12,0.0003106663838447945,0,0,0
2021-04-23,12,0.00017763517862584447,1,0,0
2021-04-26,12,7.328968899217891e-05,0,0,0
2021-04-27,12,5.8203552140288045e-05,0,0,0
2021-04-28,12,5.095037120091781e-05,0,0,0
2021-04-29,12,0.00018927140563826936,0,0,0
2021-04-30,12,0.0003836976432990857,1,0,0
2021-05-03,12,0.00022245751705882,0,0,0
2021-05-04,12,0.00017729890671339466,0,0,0
2021-05-05,12,0.00016025272004175663,0,0,0
2021-05-06,12,0.00016780868051088224,0,0,0
2021-05-07,12,0.00013641094676265778,1,0,0
2021-05-10,12,0.0006536897444479735,0,0,0
2021-05-11,12,0.0004402495034828927,0,0,0
2021-05-12,12,0.00019126833200736528,0,0,0
2021-05-13,12,0.00034010105721678734,0,0,0
2021-05-14,12,0.0001832327983736174,1,0,0
2021-05-17,12,8.220356389460947e-05,0,0,0
2021-05-18,12,0.00022856114028828753,0,0,0
2021-05-19,12,0.00030563475436352075,0,0,0
2021-05-20,12,0.00015134479678395905,0,0,0
2021-05-21,12,0.0001554491407737321,1,1,0
2021-05-24,12,0.0002770445216497232,0,0,0
2021-05-25,12,7.977880763303458e-05,0,0,0
2021-05-26,12,7.062788066817001e-05,0,0,0
2021-05-27,12,8.868542512406647e-05,0,0,0
2021-05-28,12,0.00020776167323638154,1,0,0
2021-06-01,12,8.927658538999135e-05,0,0,0
2021-06-02,12,0.00015201992026430514,0,0,0
2021-06-03,12,0.0002554503948456118,0,0,0
2021-06-04,12,0.00022189854807385542,1,0,0
2021-06-07,12,0.00014174008698434026,0,0,0
2021-06-08,12,0.00013074652012397007,0,0,0
2021-06-09,12,4.964419760218342e-05,0,0,0
2021-06-10,12,0.00014412626645130192,0,0,0
2021-06-11,12,7.103950688538406e-05,1,0,0
2021-06-14,12,0.00011141647497733701,0,0,0
2021-06-15,12,0.00015761715722168704,0,0,0
2021-06-16,12,6.735364471982334e-05,0,0,0
2021-06-17,12,0.0005727057580616399,0,0,0
2021-06-18,12,7.00124946381744e-05,1,1,1
2021-06-21,12,0.0001677180264990745,0,0,0
2021-06-22,12,0.00015390254799745758,0,0,0
2021-06-23,12,0.00013115936459952125,0,0,0
2021-06-24,12,4.367750912109712e-05,0,0,0
2021-06-25,12,0.00012220505611430256,1,0,0
2021-06-28,12,0.00034455103000862673,0,0,0
2021-06-29,12,6.309814918980433e-05,0,0,0
2021-06-30,12,3.625337334371155e-05,0,0,0
2021-07-01,12,8.509756523163659e-05,0,0,0
2021-07-02,12,9.563635857853772e-05,1,0,0
2021-07-06,12,0.0003351163891762776,0,0,0
2021-07-07,12,0.00017291382411578824,0,0,0
2021-07-08,12,0.00021217862178544425,0,0,0
2021-07-09,12,9.959197775342657e-05,1,0,0
2021-07-12,12,0.00021114460295863256,0,0,0
