date,oc_var,friday_lag1,monthly_opex_lag1,triple_witching_lag1,baseline_har,augmented_proxy,ticker
2020-06-04,3.042604377832153e-05,0.0,0.0,0.0,1.5998112064207667e-05,1.7116452272434117e-05,QQQ
2020-06-05,0.00021265958963911563,0.0,0.0,0.0,1.666578501758053e-05,1.727705166844731e-05,QQQ
2020-06-08,6.982464357560747e-05,1.0,0.0,0.0,2.5092721246544517e-05,2.3559886645610924e-05,QQQ
2020-06-09,0.00011903024067614735,0.0,0.0,0.0,1.9023249007079185e-05,1.7370962029633647e-05,QQQ
2020-06-10,2.268775384994885e-05,0.0,0.0,0.0,2.07589524199254e-05,1.9059505184642937e-05,QQQ
2020-06-11,0.0011690983202642877,0.0,0.0,0.0,2.4209535949798615e-05,2.6077533522893566e-05,QQQ
2020-06-12,0.0001827042319269245,0.0,0.0,0.0,0.00011449256674913207,7.100765984912438e-05,QQQ
2020-06-15,0.0007174277422451628,1.0,0.0,0.0,3.52746098168387e-05,4.434831026681955e-05,QQQ
2020-06-16,1.4609062212669073e-05,0.0,0.0,0.0,4.66007984403418e-05,4.0894163124506705e-05,QQQ
2020-06-17,1.0218175448455293e-05,0.0,0.0,0.0,5.229179034553388e-05,4.242015154411167e-05,QQQ
2020-06-18,1.649158723017332e-05,0.0,0.0,0.0,3.459253821944028e-05,2.909412557857286e-05,QQQ
2020-06-19,0.00010288517765355249,0.0,0.0,0.0,2.5520635330246284e-05,2.18742079343043e-05,QQQ
2020-06-22,0.00015573327332172563,1.0,1.0,1.0,2.310950303782396e-05,9.16273609620866e-06,QQQ
2020-06-23,3.276157150336943e-06,0.0,0.0,0.0,2.1912263037635784e-05,1.5969624163598325e-05,QQQ
2020-06-24,0.00031299345888111547,0.0,0.0,0.0,1.9942699810843172e-05,1.8691178453974157e-05,QQQ
2020-06-25,8.290548997350385e-05,0.0,0.0,0.0,3.565359876816285e-05,3.0207624693162393e-05,QQQ
2020-06-26,0.0005235697548731315,0.0,0.0,0.0,2.708433723455422e-05,2.4103135232481947e-05,QQQ
2020-06-29,0.00014134486289520115,1.0,0.0,0.0,4.8948332744874466e-05,4.036744649109331e-05,QQQ
2020-06-30,0.00038809215893914346,0.0,0.0,0.0,3.5313579660147e-05,2.8325651591388017e-05,QQQ
2020-07-01,0.00013094099740709424,0.0,0.0,0.0,5.024522353932579e-05,3.539066923062856e-05,QQQ
2020-07-02,1.0796301036424129e-05,0.0,0.0,0.0,3.962501271365425e-05,3.035284111098838e-05,QQQ
2020-07-06,0.0001309524181377592,0.0,0.0,0.0,3.4555713592961296e-05,2.7885925689966766e-05,QQQ
2020-07-07,3.488068722515461e-05,0.0,0.0,0.0,4.7286862133145535e-05,3.0078620118824294e-05,QQQ
2020-07-08,6.02335253938454e-05,0.0,0.0,0.0,2.87315016950309e-05,2.6303630322665877e-05,QQQ
2020-07-09,6.420252570843077e-07,0.0,0.0,0.0,2.648629121267225e-05,2.0898585806093415e-05,QQQ
2020-07-10,5.4412288797144504e-05,0.0,0.0,0.0,2.0340864603663924e-05,2.2395679097566123e-05,QQQ
2020-07-13,0.0010151285932821844,1.0,0.0,0.0,2.0051538442293873e-05,2.105680604614076e-05,QQQ
2020-07-14,0.0002958309391177869,0.0,0.0,0.0,5.1212938899320247e-05,5.419643618246859e-05,QQQ
2020-07-15,1.2660916538253762e-05,0.0,0.0,0.0,3.6683764739904e-05,4.4794985324012606e-05,QQQ
2020-07-16,1.8098194681139348e-05,0.0,0.0,0.0,3.18607684107599e-05,3.590946040516041e-05,QQQ
2020-07-17,4.290610340763073e-07,0.0,0.0,0.0,3.393966668072262e-05,3.2198327879252244e-05,QQQ
2020-07-20,0.0006469453177551309,1.0,1.0,0.0,2.8972663252662295e-05,3.9700292233411646e-05,QQQ
2020-07-21,0.0002732170712298804,0.0,0.0,0.0,5.339131435346358e-05,3.594892953461032e-05,QQQ
2020-07-22,2.5170387812146506e-06,0.0,0.0,0.0,3.4494426548440075e-05,3.0006457009376577e-05,QQQ
2020-07-23,0.0006190498782205698,0.0,0.0,0.0,2.9202219528337223e-05,2.4669361393863434e-05,QQQ
2020-07-24,3.558716250556151e-05,0.0,0.0,0.0,6.364805081968109e-05,4.715848824059523e-05,QQQ
2020-07-27,0.00012222982075002365,1.0,0.0,0.0,4.222037963390906e-05,4.415732100349044e-05,QQQ
2020-07-28,9.385241080628681e-05,0.0,0.0,0.0,4.4196599810137114e-05,3.074585977193895e-05,QQQ
2020-07-29,2.7961183623611554e-05,0.0,0.0,0.0,3.653777842091872e-05,2.606224928954914e-05,QQQ
2020-07-30,0.00017074908513669553,0.0,0.0,0.0,3.4616256235320426e-05,2.3887801662243665e-05,QQQ
2020-07-31,2.0372945054613559e-07,0.0,0.0,0.0,2.2673371484049696e-05,2.283787869690917e-05,QQQ
2020-08-03,2.6379110124603954e-05,1.0,0.0,0.0,3.139096419702865e-05,3.4370601700533275e-05,QQQ
2020-08-04,3.1783113902603234e-05,0.0,0.0,0.0,2.3941318377710616e-05,1.889826364879961e-05,QQQ
2020-08-05,3.935357268012615e-07,0.0,0.0,0.0,1.710473826114939e-05,1.4450669235615008e-05,QQQ
2020-08-06,0.00019309931202429308,0.0,0.0,0.0,1.6304857343507933e-05,1.3932796963364809e-05,QQQ
2020-08-07,9.155322711050003e-05,0.0,0.0,0.0,2.132825845390449e-05,1.6453656099422326e-05,QQQ
2020-08-10,2.9015895095916057e-05,1.0,0.0,0.0,2.326790892934429e-05,2.5249796236341585e-05,QQQ
2020-08-11,0.0002153146572795984,0.0,0.0,0.0,1.949268008829412e-05,1.9374543779502422e-05,QQQ
2020-08-12,0.0002711511427099201,0.0,0.0,0.0,3.3666289012689126e-05,2.7219397369346688e-05,QQQ
2020-08-13,4.360673457439921e-07,0.0,0.0,0.0,4.2416719380730416e-05,2.8240471933874433e-05,QQQ
2020-08-14,1.2398138625226058e-05,0.0,0.0,0.0,2.1831255939594105e-05,2.060911486840366e-05,QQQ
2020-08-17,2.561889941300839e-05,1.0,0.0,0.0,1.937929317443164e-05,2.056146674255951e-05,QQQ
2020-08-18,3.126712943163748e-05,0.0,0.0,0.0,2.522473255606411e-05,1.7647992712350083e-05,QQQ
2020-08-19,4.364076897372245e-05,0.0,0.0,0.0,2.0538106914522878e-05,1.5101393647426038e-05,QQQ
2020-08-20,0.00028058892189634026,0.0,0.0,0.0,1.1807172871502106e-05,1.1601294846444417e-05,QQQ
2020-08-21,3.834279407930224e-05,0.0,0.0,0.0,2.1904757233684525e-05,1.5985786044403714e-05,QQQ
2020-08-24,3.243757740925671e-05,1.0,1.0,0.0,1.922073732076667e-05,2.675950037527454e-05,QQQ
2020-08-25,0.00011355387980884106,0.0,0.0,0.0,1.7214653643380993e-05,1.6098662323432312e-05,QQQ
2020-08-26,0.00027596091158657056,0.0,0.0,0.0,1.9212129565083826e-05,1.643495240137806e-05,QQQ
2020-08-27,4.323308522522936e-05,0.0,0.0,0.0,3.175445038753263e-05,2.3674680938845255e-05,QQQ
2020-08-28,4.6780968776698064e-07,0.0,0.0,0.0,1.7500315056304703e-05,1.9609051418767432e-05,QQQ
2020-08-31,3.790861397692462e-05,1.0,0.0,0.0,1.8503538064495305e-05,1.8364333674347524e-05,QQQ
2020-09-01,5.926426327980779e-05,0.0,0.0,0.0,1.876260216358943e-05,1.6645077863742476e-05,QQQ
2020-09-02,2.944733175118262e-06,0.0,0.0,0.0,2.2889658584088056e-05,1.7654589123184786e-05,QQQ
2020-09-03,0.00133365493883467,0.0,0.0,0.0,1.3170545897550905e-05,1.5907061936352967e-05,QQQ
2020-09-04,4.841283338715346e-05,0.0,0.0,0.0,0.00010365525946039376,8.361761806009595e-05,QQQ
2020-09-08,7.011994872073569e-05,1.0,0.0,0.0,3.965478882856878e-05,7.074908148756036e-05,QQQ
2020-09-09,6.550739312414306e-05,0.0,0.0,0.0,9.966219939347587e-05,6.842967073218445e-05,QQQ
2020-09-10,0.0009665793850758828,0.0,0.0,0.0,5.860826486980647e-05,4.4439749463149045e-05,QQQ
2020-09-11,0.0001846363565252376,0.0,0.0,0.0,5.9857054260240255e-05,5.748157078795683e-05,QQQ
2020-09-14,8.478001123692403e-06,1.0,0.0,0.0,3.460816122982235e-05,4.287082691551824e-05,QQQ
2020-09-15,1.15573610835283e-08,0.0,0.0,0.0,4.517444563926735e-05,3.2568546435040144e-05,QQQ
2020-09-16,0.00036134593564430477,0.0,0.0,0.0,4.21363388308195e-05,3.627177932943359e-05,QQQ
2020-09-17,0.00010609103759526758,0.0,0.0,0.0,4.530324696035897e-05,3.340401751343628e-05,QQQ
2020-09-18,0.0003337238639148113,0.0,0.0,0.0,3.421130636500666e-05,3.9294588344315656e-05,QQQ
2020-09-21,0.00036176766124210966,1.0,1.0,1.0,3.465710411255288e-05,2.062655244234036e-05,QQQ
2020-09-22,8.427923242708865e-05,0.0,0.0,0.0,3.0886801453110646e-05,3.4848446603693076e-05,QQQ
2020-09-23,0.0008879427603831209,0.0,0.0,0.0,4.812911949327131e-05,3.5197936761094146e-05,QQQ
2020-09-24,0.00023064182400013068,0.0,0.0,0.0,7.917097715947964e-05,5.1480225680644035e-05,QQQ
2020-09-25,0.00044205823633488737,0.0,0.0,0.0,4.198923269974339e-05,4.8069834598661025e-05,QQQ
2020-09-28,5.014239959394959e-06,1.0,0.0,0.0,7.053137059054024e-05,5.664017459709836e-05,QQQ
2020-09-29,5.880486402207857e-06,0.0,0.0,0.0,6.282436243421513e-05,5.15637951153707e-05,QQQ
2020-09-30,3.722489781476894e-05,0.0,0.0,0.0,4.044335046522922e-05,2.914720672664818e-05,QQQ
2020-10-01,2.6603568264064757e-06,0.0,0.0,0.0,3.214810191017817e-05,3.2107015204656594e-05,QQQ
2020-10-02,3.861929240170562e-05,0.0,0.0,0.0,3.581490623404777e-05,3.229820966789005e-05,QQQ
2020-10-05,0.00018848278397278604,1.0,0.0,0.0,2.6592957133485142e-05,3.0375842135764324e-05,QQQ
2020-10-06,0.00023934161265007687,0.0,0.0,0.0,3.295675199122971e-05,2.1395733966257876e-05,QQQ
2020-10-07,5.297643680087539e-05,0.0,0.0,0.0,3.5102453594212535e-05,3.054563054049169e-05,QQQ
2020-10-08,1.2332671399574537e-05,0.0,0.0,0.0,3.5137976872297056e-05,2.2772198500214046e-05,QQQ
2020-10-09,8.357282732021324e-05,0.0,0.0,0.0,2.6046720297615987e-05,1.9805263475958096e-05,QQQ
2020-10-12,0.00018510214249758473,1.0,0.0,0.0,3.42897584898477e-05,2.682334286578422e-05,QQQ
2020-10-13,4.006040414676374e-05,0.0,0.0,0.0,4.74787557883825e-05,4.189237912651705e-05,QQQ
2020-10-14,0.0001254817159759039,0.0,0.0,0.0,1.8489946829997756e-05,2.3947253081658874e-05,QQQ
2020-10-15,0.00010093884306302704,0.0,0.0,0.0,2.4626957230484596e-05,2.1674609514559595e-05,QQQ
2020-10-16,0.00012856868056986164,0.0,0.0,0.0,2.5474429619123355e-05,2.356618087056263e-05,QQQ
2020-10-19,0.0005428618987292969,1.0,1.0,0.0,2.4851684820851746e-05,3.47969138926784e-05,QQQ
2020-10-20,2.779895355715441e-07,0.0,0.0,0.0,4.035961583733236e-05,3.0039693291110473e-05,QQQ
2020-10-21,2.8480770502307223e-06,0.0,0.0,0.0,2.790274444381204e-05,2.4859257567343383e-05,QQQ
2020-10-22,9.3436974330225e-06,0.0,0.0,0.0,2.4073175679060103e-05,2.0403501205688044e-05,QQQ
2020-10-23,1.1098504974856141e-08,0.0,0.0,0.0,2.223441816881579e-05,2.0271499700945386e-05,QQQ
2020-10-26,4.606238013036344e-05,1.0,0.0,0.0,1.9730781979225343e-05,1.9481271956319977e-05,QQQ
2020-10-27,1.691123595507816e-05,0.0,0.0,0.0,1.2237697218883988e-05,1.260654778093428e-05,QQQ
2020-10-28,0.00053728482644947,0.0,0.0,0.0,1.0233771998150189e-05,9.5634693001263e-06,QQQ
2020-10-29,0.00015230446717366629,0.0,0.0,0.0,5.20698190972219e-05,3.168593538213654e-05,QQQ
2020-10-30,0.0003328858417021821,0.0,0.0,0.0,3.173109999009786e-05,2.478258375137827e-05,QQQ
2020-11-02,4.764510221244192e-05,1.0,0.0,0.0,4.66849902702775e-05,4.0686785685006716e-05,QQQ
2020-11-03,9.687623001733448e-05,0.0,0.0,0.0,2.5252507560881384e-05,2.3424839103580904e-05,QQQ
2020-11-04,0.00013546795749812653,0.0,0.0,0.0,3.883430214820741e-05,2.89119121315222e-05,QQQ
2020-11-05,8.559276424033161e-06,0.0,0.0,0.0,6.814703206768357e-05,4.5913115428434754e-05,QQQ
2020-11-06,9.360792242738587e-06,0.0,0.0,0.0,3.827289514450187e-05,2.834330850343393e-05,QQQ
2020-11-09,0.0009555082252580165,1.0,0.0,0.0,1.5490176574877894e-05,1.8714965385149964e-05,QQQ
2020-11-10,3.789137416880012e-05,0.0,0.0,0.0,4.568069278722759e-05,4.778230039738257e-05,QQQ
2020-11-11,0.00016786653064538023,0.0,0.0,0.0,4.2339159781242066e-05,3.85709660345656e-05,QQQ
2020-11-12,6.641979350317251e-05,0.0,0.0,0.0,4.717372499462326e-05,2.9233912214406002e-05,QQQ
2020-11-13,6.841671120393146e-06,0.0,0.0,0.0,3.087096183299038e-05,2.3880803582650093e-05,QQQ
2020-11-16,7.811831427663931e-05,1.0,0.0,0.0,3.394934260146225e-05,2.5705073750279882e-05,QQQ
2020-11-17,1.4890722749315201e-05,0.0,0.0,0.0,2.1694526742625957e-05,1.657705672817911e-05,QQQ
2020-11-18,2.9875055003925152e-05,0.0,0.0,0.0,1.872289781661429e-05,1.328033239446831e-05,QQQ
2020-11-19,9.527432050651852e-05,0.0,0.0,0.0,1.636762674527384e-05,1.294168601561866e-05,QQQ
2020-11-20,4.343078196595384e-05,0.0,0.0,0.0,1.74970877571888e-05,1.212778413027021e-05,QQQ
2020-11-23,1.2294317032422197e-05,1.0,1.0,0.0,1.8142055692054572e-05,2.4442745843877853e-05,QQQ
2020-11-24,0.00010345876318137027,0.0,0.0,0.0,1.3892146562636405e-05,1.2394683892404831e-05,QQQ
2020-11-25,5.7562989270650296e-06,0.0,0.0,0.0,2.266249646199986e-05,1.4772909036432124e-05,QQQ
2020-11-27,5.4936057930550795e-06,0.0,0.0,0.0,1.8087473735551897e-05,1.3103554417990555e-05,QQQ
2020-11-30,8.74131363186168e-07,1.0,0.0,0.0,1.694046691095433e-05,1.3155676080504032e-05,QQQ
2020-12-01,2.4227060575116832e-05,0.0,0.0,0.0,1.1897405704475867e-05,1.1244195994119405e-05,QQQ
2020-12-02,2.787511777117474e-05,0.0,0.0,0.0,1.5610114206802728e-05,1.162790345449844e-05,QQQ
2020-12-03,1.3070129396093652e-07,0.0,0.0,0.0,8.529665080429629e-06,7.543694299775474e-06,QQQ
2020-12-04,1.5230381325981523e-05,0.0,0.0,0.0,8.30204868231511e-06,7.625290168153886e-06,QQQ
2020-12-07,2.5248979102976703e-05,1.0,0.0,0.0,9.014314313043971e-06,8.321679697883174e-06,QQQ
2020-12-08,2.4752728601901955e-05,0.0,0.0,0.0,1.0173915610239847e-05,7.453137470469992e-06,QQQ
2020-12-09,0.0004922819016983625,0.0,0.0,0.0,9.66903596050549e-06,6.943652206546875e-06,QQQ
2020-12-10,0.00012103773796611615,0.0,0.0,0.0,3.152019367270186e-05,2.4014753520597126e-05,QQQ
2020-12-11,1.1912143839870967e-05,0.0,0.0,0.0,1.749652101163737e-05,1.265194294020757e-05,QQQ
2020-12-14,1.0001703802495006e-05,1.0,0.0,0.0,1.6686582597245927e-05,1.4598718079887391e-05,QQQ
2020-12-15,8.990696500797977e-06,0.0,0.0,0.0,1.7972497329655163e-05,1.2651334862688752e-05,QQQ
2020-12-16,1.7232988154999768e-05,0.0,0.0,0.0,1.9084121800804637e-05,1.2068658650667305e-05,QQQ
2020-12-17,1.4170596817899757e-06,0.0,0.0,0.0,1.0773157226208327e-05,8.312990994299158e-06,QQQ
2020-12-18,2.6492046533527465e-05,0.0,0.0,0.0,7.246839862023165e-06,6.071644851558708e-06,QQQ
2020-12-21,6.392280569768878e-05,1.0,1.0,1.0,7.178602924718769e-06,2.6114307916137695e-06,QQQ
2020-12-22,8.438646876221701e-08,0.0,0.0,0.0,8.619118776433432e-06,8.923883633498994e-06,QQQ
2020-12-23,2.71465589420133e-05,0.0,0.0,0.0,8.49421375256996e-06,7.621504408111486e-06,QQQ
2020-12-24,1.2442047574333379e-05,0.0,0.0,0.0,8.98243711616404e-06,6.406622005479643e-06,QQQ
2020-12-28,1.8937363156808708e-06,0.0,0.0,0.0,9.135039346509488e-06,5.747989452760033e-06,QQQ
2020-12-29,1.2088211168005501e-05,0.0,0.0,0.0,9.575582434083216e-06,6.735763617656164e-06,QQQ
2020-12-30,1.4402622528923097e-05,0.0,0.0,0.0,5.9959465720592165e-06,5.486203536373376e-06,QQQ
2020-12-31,7.71080210354534e-06,0.0,0.0,0.0,6.364355486802655e-06,4.745168140873366e-06,QQQ
2021-01-04,0.00034513225200823655,0.0,0.0,0.0,6.110952971045464e-06,5.031068145990038e-06,QQQ
2021-01-05,0.00013255828840516272,0.0,0.0,0.0,1.790750928560197e-05,1.6066649447117197e-05,QQQ
2021-01-06,3.0885963556881e-06,0.0,0.0,0.0,1.7501689636790363e-05,1.2162378583576163e-05,QQQ
2021-01-07,0.00022602319874661495,0.0,0.0,0.0,2.0511988652396048e-05,1.8945147298076994e-05,QQQ
2021-01-08,2.8210923834991263e-05,0.0,0.0,0.0,3.097273754919387e-05,1.6820286882978587e-05,QQQ
2021-01-11,2.4494983942416018e-05,1.0,0.0,0.0,2.3621092817860795e-05,1.885424813382669e-05,QQQ
2021-01-12,2.9537087292260265e-06,0.0,0.0,0.0,2.056436806974478e-05,1.4207371138893638e-05,QQQ
2021-01-13,3.446756859223087e-05,0.0,0.0,0.0,1.1367815393055545e-05,9.580288701902757e-06,QQQ
2021-01-14,4.646068248626737e-05,0.0,0.0,0.0,1.2881002780550093e-05,8.380569654665625e-06,QQQ
2021-01-15,5.260029851793172e-05,0.0,0.0,0.0,9.582518890259454e-06,7.035971816986107e-06,QQQ
2021-01-19,4.692256932493903e-05,1.0,1.0,0.0,1.0994614100932095e-05,1.578125396667713e-05,QQQ
2021-01-20,0.0001271235359777862,0.0,0.0,0.0,1.3798005860680003e-05,8.773176681943446e-06,QQQ
2021-01-21,1.3796961494024865e-05,0.0,0.0,0.0,2.106580995291499e-05,1.3306388712953196e-05,QQQ
2021-01-22,1.596630201184542e-07,0.0,0.0,0.0,1.4102083423243304e-05,9.741978114810272e-06,QQQ
2021-01-25,5.930661127082285e-06,1.0,0.0,0.0,1.1753766886482549e-05,1.0307630510660492e-05,QQQ
2021-01-26,6.256437423927404e-07,0.0,0.0,0.0,1.2177473318715158e-05,1.1853745310378877e-05,QQQ
2021-01-27,0.0004475976990600982,0.0,0.0,0.0,9.40732152820108e-06,7.857643683545482e-06,QQQ
2021-01-28,4.100362855019884e-06,0.0,0.0,0.0,3.006318248934788e-05,2.2943857025015534e-05,QQQ
2021-01-29,0.00025067636828515023,0.0,0.0,0.0,1.7044666543631522e-05,1.6092208364620982e-05,QQQ
2021-02-01,0.00018111497085111094,1.0,0.0,0.0,3.0219896855060947e-05,2.6618789351781904e-05,QQQ
2021-02-02,4.53797650244419e-05,0.0,0.0,0.0,3.688020596522632e-05,2.1875469133848146e-05,QQQ
2021-02-03,0.0001099291782585934,0.0,0.0,0.0,3.0529705878925303e-05,1.938193790932114e-05,QQQ
2021-02-04,5.409504941419699e-05,0.0,0.0,0.0,1.954717457945777e-05,1.3163172663790635e-05,QQQ
2021-02-05,1.7854224326664972e-07,0.0,0.0,0.0,2.3305328979922227e-05,1.3243499991657326e-05,QQQ
2021-02-08,2.0733490806897714e-06,1.0,0.0,0.0,1.5940182277949024e-05,1.3698411889070082e-05,QQQ
2021-02-09,7.140634844601144e-06,0.0,0.0,0.0,1.3990425928031687e-05,9.199998907729491e-06,QQQ
2021-02-10,4.501328689441884e-05,0.0,0.0,0.0,1.047263277068692e-05,7.044279418820739e-06,QQQ
2021-02-11,5.587334944648978e-07,0.0,0.0,0.0,9.48738902301549e-06,8.440706821930874e-06,QQQ
2021-02-12,6.686756765486603e-05,0.0,0.0,0.0,8.345124692465189e-06,6.745980530379088e-06,QQQ
2021-02-16,2.6445965875707226e-05,1.0,0.0,0.0,1.0766133121958423e-05,8.922325139496414e-06,QQQ
2021-02-17,1.9199593782707425e-05,0.0,0.0,0.0,1.064710401231391e-05,8.855921484354808e-06,QQQ
2021-02-18,4.5700567382875146e-05,0.0,0.0,0.0,1.1479099102022253e-05,1.0099164377466389e-05,QQQ
2021-02-19,7.298175939869799e-05,0.0,0.0,0.0,1.1317504260456384e-05,1.0077203773650875e-05,QQQ
2021-02-22,0.0001565718838398232,1.0,1.0,0.0,1.284867768133183e-05,1.9882864278222558e-05,QQQ
2021-02-23,0.0001969417504935137,0.0,0.0,0.0,2.5157078780402408e-05,1.816532475275262e-05,QQQ
2021-02-24,0.0002811990980037845,0.0,0.0,0.0,1.658279299620921e-05,2.7238393500815e-05,QQQ
2021-02-25,0.0007287578540716837,0.0,0.0,0.0,2.3159778909538434e-05,2.3680589811847027e-05,QQQ
2021-02-26,2.9470171592438084e-05,0.0,0.0,0.0,6.436057085166792e-05,6.393662620175544e-05,QQQ
2021-03-01,0.00018063805331758394,1.0,0.0,0.0,2.9113853125371807e-05,4.292578612948596e-05,QQQ
2021-03-02,0.0003314725784135691,0.0,0.0,0.0,5.3360053679832624e-05,3.304396459282573e-05,QQQ
2021-03-03,0.0006705074009676018,0.0,0.0,0.0,4.126853906603896e-05,3.098497314136937e-05,QQQ
2021-03-04,0.0002332471335728126,0.0,0.0,0.0,6.582996188682656e-05,5.7799007724370175e-05,QQQ
2021-03-05,3.7320958109920816e-05,0.0,0.0,0.0,4.359140387152251e-05,6.765662188885757e-05,QQQ
2021-03-08,0.0007239779766022309,1.0,0.0,0.0,4.202336904018831e-05,6.132434020503603e-05,QQQ
2021-03-09,0.00019288142570711046,0.0,0.0,0.0,7.074488340681353e-05,6.554320894643954e-05,QQQ
2021-03-10,0.0002836335895311772,0.0,0.0,0.0,9.067279577442532e-05,6.577943828664958e-05,QQQ
2021-03-11,5.131031989988472e-05,0.0,0.0,0.0,3.46134947277156e-05,4.1836726826204736e-05,QQQ
2021-03-12,2.5856045633714748e-05,0.0,0.0,0.0,5.560065873747623e-05,4.1996136504927895e-05,QQQ
2021-03-15,9.178675609822699e-05,1.0,0.0,0.0,3.819602829926256e-05,4.569631294514206e-05,QQQ
2021-03-16,2.5269329067255426e-06,0.0,0.0,0.0,3.256918704768183e-05,2.7528366318719473e-05,QQQ
2021-03-17,0.00019378185913649442,0.0,0.0,0.0,2.5466585981083975e-05,2.8712867146687347e-05,QQQ
2021-03-18,0.0002359347491476683,0.0,0.0,0.0,2.300107872315547e-05,3.3584705496957155e-05,QQQ
2021-03-19,1.651612043274323e-05,0.0,0.0,0.0,5.34497547270448e-05,5.1307665309636134e-05,QQQ
2021-03-22,0.00011510461888818162,1.0,1.0,1.0,2.6551318577082853e-05,2.4304438035824643e-05,QQQ
2021-03-23,6.211616133029384e-05,0.0,0.0,0.0,3.948469059968418e-05,3.569884473621276e-05,QQQ
2021-03-24,0.0004598516408193,0.0,0.0,0.0,2.864737786417676e-05,3.0311464552086305e-05,QQQ
2021-03-25,1.9165808727655245e-05,0.0,0.0,0.0,4.5374980722350684e-05,4.549055937288436e-05,QQQ
2021-03-26,0.0002432262726875705,0.0,0.0,0.0,2.800196721513129e-05,4.056944419628631e-05,QQQ
2021-03-29,2.1232714707718746e-06,1.0,0.0,0.0,4.260782204331419e-05,4.664985298003473e-05,QQQ
2021-03-30,1.8740126676959626e-06,0.0,0.0,0.0,2.6791087306831752e-05,3.1058029808764235e-05,QQQ
2021-03-31,8.74249766167143e-05,0.0,0.0,0.0,2.9016950484301828e-05,2.7269484737354917e-05,QQQ
2021-04-01,2.1457381100942838e-05,0.0,0.0,0.0,2.9091681129621326e-05,2.8619919622310985e-05,QQQ
2021-04-05,0.0001418891724722685,0.0,0.0,0.0,2.9537347280430672e-05,2.7632505932208612e-05,QQQ
2021-04-06,7.402600296519739e-08,0.0,0.0,0.0,2.6769853520952104e-05,2.1365288854242835e-05,QQQ
2021-04-07,1.5191334128887812e-05,0.0,0.0,0.0,1.633680837852739e-05,1.5433052819347823e-05,QQQ
2021-04-08,2.4119358178753962e-06,0.0,0.0,0.0,1.7045205510092763e-05,1.4427074980466529e-05,QQQ
2021-04-09,0.0001045877490545364,0.0,0.0,0.0,1.6411138535017573e-05,1.2293191635884698e-05,QQQ
2021-04-12,3.5082641094437543e-06,1.0,0.0,0.0,1.634110537026035e-05,1.6365967593787293e-05,QQQ
2021-04-13,4.83457711916557e-05,0.0,0.0,0.0,1.0844276881335003e-05,8.807596589243041e-06,QQQ
2021-04-14,0.00016421449522698606,0.0,0.0,0.0,1.5479790704734576e-05,1.1440310680759172e-05,QQQ
2021-04-15,3.9490053106651844e-05,0.0,0.0,0.0,1.977043090525861e-05,1.7497273127325202e-05,QQQ
2021-04-16,1.674565929096942e-07,0.0,0.0,0.0,2.1951137265292205e-05,1.7130866697664436e-05,QQQ
2021-04-19,1.9766785083013255e-05,1.0,1.0,0.0,1.4102499129580613e-05,2.5729189556493983e-05,QQQ
2021-04-20,2.8162205839149052e-05,0.0,0.0,0.0,1.6668883665778917e-05,1.3809120136521453e-05,QQQ
2021-04-21,0.0001551539928988631,0.0,0.0,0.0,1.4785082988133474e-05,1.360370209790678e-05,QQQ
2021-04-22,0.00011986328354961093,0.0,0.0,0.0,1.5481399680684656e-05,1.360103246623527e-05,QQQ
2021-04-23,0.00011180246042451722,0.0,0.0,0.0,1.8684004340738875e-05,1.78124020871461e-05,QQQ
2021-04-26,3.310502668422933e-05,1.0,0.0,0.0,2.108942952695797e-05,1.8302959542167763e-05,QQQ
2021-04-27,2.724148375997801e-05,0.0,0.0,0.0,1.659714377246601e-05,1.2284906668940461e-05,QQQ
2021-04-28,5.695493536189082e-06,0.0,0.0,0.0,1.5790132775593705e-05,1.2692007879719034e-05,QQQ
2021-04-29,3.968418626245595e-05,0.0,0.0,0.0,1.2537596486677065e-05,1.0804441798563296e-05,QQQ
2021-04-30,7.367077535640228e-07,0.0,0.0,0.0,1.1461311428621023e-05,1.1412836863783458e-05,QQQ
2021-05-03,8.103406308881547e-05,1.0,0.0,0.0,9.789715532591938e-06,1.1289116084350213e-05,QQQ
2021-05-04,0.00010621158737841922,0.0,0.0,0.0,1.0594921008122297e-05,8.746933700146685e-06,QQQ
2021-05-05,9.484362718238376e-05,0.0,0.0,0.0,1.7147009107354194e-05,2.0585654946141368e-05,QQQ
2021-05-06,6.938845945608045e-05,0.0,0.0,0.0,1.3098944171543765e-05,1.3979302432276264e-05,QQQ
2021-05-07,2.585691756191978e-07,0.0,0.0,0.0,1.530912435279582e-05,1.556966912495409e-05,QQQ
2021-05-10,0.0004545706886299183,1.0,0.0,0.0,1.5599727578907513e-05,1.947224005741445e-05,QQQ
2021-05-11,0.0003026024498597278,0.0,0.0,0.0,3.3742083873185296e-05,3.0390863483932287e-05,QQQ
2021-05-12,0.00010993030120492705,0.0,0.0,0.0,2.1010270378201477e-05,2.921177782713049e-05,QQQ
2021-05-13,3.2929621239547654e-06,0.0,0.0,0.0,4.028978590069235e-05,4.557630394864726e-05,QQQ
2021-05-14,0.0001364187940577398,0.0,0.0,0.0,2.4878881716922762e-05,3.0824344373524876e-05,QQQ
2021-05-17,4.595865055129637e-07,1.0,0.0,0.0,3.633365949631217e-05,2.8959331013122777e-05,QQQ
