earnings_datetime,EPS Estimate,Reported EPS,surprise_pct,yf_symbol,earnings_date
2022-11-04 11:00:00,1.08,1.18,9.63,D,2022-11-04 11:00:00
2022-08-08 11:00:00,0.75,0.77,2.03,D,2022-08-08 11:00:00
2022-05-05 11:00:00,1.17,1.18,0.93,D,2022-05-05 11:00:00
2022-02-11 12:00:00,0.91,0.9,-0.97,D,2022-02-11 12:00:00
2021-11-05 11:00:00,1.06,1.11,4.59,D,2021-11-05 11:00:00
2021-08-06 11:00:00,0.77,0.76,-1.42,D,2021-08-06 11:00:00
2021-05-04 11:00:00,1.08,1.09,1.38,D,2021-05-04 11:00:00
2021-02-12 12:00:00,0.81,0.81,-0.47,D,2021-02-12 12:00:00
2020-11-05 12:00:00,0.99,1.08,9.14,D,2020-11-05 12:00:00
2020-07-31 10:00:00,0.77,0.82,6.69,D,2020-07-31 10:00:00
2026-07-10 12:00:00,1.48,,,DAL,2026-07-10 12:00:00
2026-04-08 10:00:00,0.57,0.64,11.35,DAL,2026-04-08 10:00:00
2026-01-13 11:00:00,1.55,1.55,0.27,DAL,2026-01-13 11:00:00
2025-10-09 10:00:00,1.53,1.71,11.87,DAL,2025-10-09 10:00:00
2025-07-10 10:00:00,2.06,2.1,1.89,DAL,2025-07-10 10:00:00
2025-04-09 10:00:00,0.39,0.46,19.14,DAL,2025-04-09 10:00:00
2025-01-10 11:00:00,1.74,1.85,6.18,DAL,2025-01-10 11:00:00
2024-10-10 10:00:00,1.52,1.5,-1.16,DAL,2024-10-10 10:00:00
2024-07-11 10:00:00,2.38,2.36,-0.78,DAL,2024-07-11 10:00:00
2024-04-10 10:00:00,0.36,0.45,24.16,DAL,2024-04-10 10:00:00
2024-01-12 11:00:00,1.16,1.28,9.88,DAL,2024-01-12 11:00:00
2023-10-12 10:00:00,1.95,2.03,4.32,DAL,2023-10-12 10:00:00
2023-07-13 10:00:00,2.4,2.68,11.61,DAL,2023-07-13 10:00:00
2023-04-13 10:00:00,0.29,0.25,-13.21,DAL,2023-04-13 10:00:00
2023-01-13 11:00:00,1.32,1.48,11.93,DAL,2023-01-13 11:00:00
2022-10-13 10:00:00,1.53,1.51,-1.46,DAL,2022-10-13 10:00:00
2022-07-13 10:00:00,1.72,1.44,-16.31,DAL,2022-07-13 10:00:00
2022-04-13 10:00:00,-1.27,-1.23,3.1,DAL,2022-04-13 10:00:00
2022-01-13 11:00:00,0.15,0.22,50.15,DAL,2022-01-13 11:00:00
2021-10-13 11:00:00,0.15,0.3,96.53,DAL,2021-10-13 11:00:00
2021-07-14 12:00:00,-1.39,-1.07,22.76,DAL,2021-07-14 12:00:00
2021-04-15 12:00:00,-3.17,-3.55,-11.85,DAL,2021-04-15 12:00:00
2021-01-14 12:00:00,-2.45,-2.53,-3.14,DAL,2021-01-14 12:00:00
2020-10-13 12:00:00,-2.96,-3.3,-11.62,DAL,2020-10-13 12:00:00
2020-07-14 11:00:00,-4.16,-4.43,-6.38,DAL,2020-07-14 11:00:00
