Date,option_income,defined_outcome,single_stock_leveraged,single_stock_AAPL,single_stock_AMD,single_stock_COIN,single_stock_GOOGL,single_stock_MSFT,single_stock_NVDA,single_stock_TSLA
2023-05-11,-0.5530703139736838,0.7956565146514359,-0.3396462710584827,-0.3824837982011874,,-0.20021973534433446,1.685310334771673,-0.41553495411841335,-1.1750480906332974,-1.4801881149682616
2023-05-12,-0.676656173666408,-0.6210722662041073,-0.48043205415083334,-1.114773742786526,,0.8831552849069818,-0.1151150233910248,-0.6759515390091505,-1.1994049981619133,0.021291363065539998
2023-05-15,-0.36129182039210195,-0.07665523894857329,-0.8578108568954157,-1.844732285264711,,0.17836154669634197,0.42702633518998623,-1.1003722904573838,-1.1264392233207772,-1.1626230224200713
2023-05-16,-0.19296721819269766,0.4749671224339758,-0.2377389880517531,-1.701089766601254,,-0.6379044312098813,1.427865978989804,0.3746428384866741,0.19377157231040773,-1.283802841865333
2023-05-17,0.35541335219957554,0.3810514370249864,-0.008338463011251095,-0.26424223392756635,,-0.8678213544688637,0.44130956364454405,0.10431085595472572,0.5426095956623304,-0.43593865066148296
2023-05-18,0.4821503629185551,-0.29424500435335627,0.49422220296844904,0.5978713921922494,,-1.068774710284854,1.2580350551794555,0.7639637475688181,1.6057708632943923,-0.9730315867660186
2023-05-19,0.7134834768788741,-0.23519946749160386,-0.006535901385628215,-0.6822582014373574,,0.6884704295390156,0.7526043079772127,-0.25296363307813,0.30743647277816327,-0.5050016186303514
2023-05-22,0.0813524513290538,-0.04047663830264271,-0.19222281689772816,-0.9181437045751836,,-0.19757610939162504,0.5097529940089747,-0.11930231185921925,-0.28739754261387696,-0.14334687320238734
2023-05-23,0.43917993704809366,-0.12888758989725765,0.11433335177687724,-0.25070583103027094,,0.5695609111420145,0.3790750048893342,0.2870807146715759,-0.1893369095830184,0.11794000025419688
2023-05-24,0.128417213234549,0.042440981051813896,0.38904458523982366,-0.45149623399746264,,-0.42075958939810093,0.5290815868322449,0.0939777184928611,2.4822164211491287,-0.3036544789586911
2023-05-25,0.6060848678378115,-0.4056681454705153,1.0438715243411238,0.09163338493044015,,0.8565570647902547,1.234913900491085,1.2667467764885,3.6351115993950294,-0.9153908098240002
2023-05-26,0.8256359077674855,-0.8707074331411768,0.5215823728266777,0.032354309053751,,0.4071163851739442,-0.08395349485564896,0.6841243639305035,1.634773443847446,0.39784623598370383
2023-05-30,1.0745501635675943,-0.01793833184840034,0.8288107842822946,-0.33966139821058766,,0.7893672618412784,0.7345996315802368,0.19686551048691459,2.741952045414631,0.8300198933607859
2023-05-31,0.8149663781150706,-0.3403703304189768,0.5679921179096673,1.0750930453973284,,-1.2311575238730637,0.010296289502308348,0.20390194788104973,2.079407882281834,0.3708362453771817
2023-06-01,-0.05366333326666739,0.24939473204865845,0.19287682998004455,-0.6322831841456282,,-1.4975284991783402,-0.4332106805480971,0.4384953484002985,1.7627120719583549,0.6738732588144871
2023-06-02,0.1805661623147375,-0.38924697640037886,0.3024937999647841,0.023017514839149378,,-0.6557645483140225,-0.7792597346349723,0.20107207049585304,1.4566965112675496,1.0900718119957442
2023-06-05,0.09538806936608415,-0.7241644125269369,0.9006801958140886,2.9450347387980447,,1.0251256803383806,0.13602964646674687,-0.31242323778659686,0.9429377615298322,0.7295993278002701
2023-06-06,-0.22600083573713062,-0.004404451895859918,0.5316891374964771,0.5491128442488542,,2.0816612359400484,-0.22365860999877113,0.1356156906955178,0.7190512835289906,0.7033384297860081
2023-06-07,-0.2647635165042765,-0.0012863819947804358,0.7136845725329615,0.22117707327005431,,-0.4611639633876256,0.32506053553844394,1.1943034710892166,1.0311003381000363,1.3842057126273493
2023-06-08,-0.1851922097395093,-0.24043604591169634,0.29350296352595906,-0.5480310572944385,,-0.6712974184500756,-0.41493993581168515,0.22772313529303473,0.906088060010885,1.7790748064200164
2023-06-09,0.10342468134562598,-0.20445654835637964,0.37163059622378136,-0.4108619593080362,,-0.767644935881187,0.4149939057701452,-0.5701497490476204,0.6849601342425851,2.3088484155143174
2023-06-12,-0.07343902754052678,-0.22025998961832838,-0.3936353588207586,-0.9046903845303792,,-0.22855975043602242,-0.8439938410180786,-1.101118755539694,-0.03807853888065116,0.8371669216726418
2023-06-13,0.23269224936768854,0.5788942357816608,0.32389862380108453,0.3287560568831756,,-0.5406971615425625,-1.1237340363948207,-0.3885297361150333,1.374395261314958,1.8609034659889672
2023-06-14,1.0230048865063757,-0.1379115929305492,0.37706517726894506,-0.20461947084007967,,-0.9017633048109426,-0.47900712860747796,-0.5042494991396589,1.6287277145249686,2.083888511446917
2023-06-15,0.36950318917178937,-0.1454195924986175,0.5671728944488967,-0.34312788224256,,0.19663259952571294,0.4401195065217858,0.8247369333475496,0.9861383531723499,1.11326770890695
2023-06-16,0.5543698153367274,-0.5720980818976201,-0.13705188905775262,-0.9213115341862882,,-1.0263606955631421,-0.8540269874322306,0.15668323633769443,0.729112085102696,0.6489381581420598
2023-06-20,0.1709890090138352,0.2855327416837093,0.13183313231244875,-1.2629907388423562,,0.23921548777988474,-0.8620561530522703,0.291593812171978,0.9141247406394695,1.524802822911705
2023-06-21,0.4236653376705526,-0.3528176231573234,0.668686746584545,-0.023642817315154184,,0.7663803168309143,-0.028417379172569007,-0.234409577910003,1.290226024708648,2.2908306974886186
2023-06-22,0.07886495727776059,-0.18552027263425158,0.08394363233712432,-0.5654110586333482,,-0.45684533180423975,-0.6623896991303934,-0.6589103973578582,0.5568918370387798,2.0199319618391236
2023-06-23,0.299856387603659,-0.30476150177836014,0.22332242724961035,-0.2540453970433294,,1.1581602633913193,-0.5247075654871238,-0.5802526038675435,0.6776595437325826,1.330539240842611
2023-06-26,0.24698752802187945,-0.2164602924566508,0.6428475313746161,-0.13979711833128078,,1.4982019831678954,0.23130348408531487,-0.2099261719480558,1.2970510348485906,1.6079292023218712
2023-06-27,0.355158603195079,0.15731307783150544,0.41029154688441916,-0.13766340150002918,,1.4569822489663076,0.35029789547161,-0.39355173360344387,0.6474876815649788,1.0615419414480356
2023-06-28,0.6281895772407274,-0.0020551070792238424,0.5276658452596616,0.541006222278837,,2.2979671968398443,-0.13702727690369265,-0.37768772509475135,0.7915895332646912,0.9352977969631322
2023-06-29,-0.232496151279796,-0.17047342750942945,-0.009755175763294181,0.8875249891211865,,0.7451152406923536,-0.5606272645304432,-0.879086011475001,0.1700871779512918,-0.04410997811132922
2023-06-30,0.5910443480847117,1.8252020806470226,0.5669841622018398,2.1578714043361797,,2.20215057264576,-0.7365629605816846,-0.3081281996595488,0.43219380254134526,0.47196355915094695
2023-07-03,-1.2704324032516625,0.42165627564915426,-0.11037294489391289,-0.1786727540332127,,1.1356615354417596,-0.6960819989519764,-1.0890123169993746,-0.3021165594980723,1.0910016648452354
2023-07-05,-0.4680436922556043,1.8444876883147419,0.14366241849021483,0.25145356333516433,,1.1075756651432622,0.25253629136223493,-0.5948987540701521,-0.0411381858928313,0.36840255439013464
2023-07-06,-0.027283015301840154,0.9035276120227343,0.3121196514085724,-0.20077708898068736,,0.6989220889584384,0.07800162965427548,0.7837281267897455,0.48253883938358255,0.2237055314210128
2023-07-07,-0.3146966257224536,0.6609363094831888,-0.20902890906939584,-0.2501447728264448,,1.0036838977712925,-1.2653872756881899,-0.1447119893424973,0.2711394368463216,-0.2623963477565129
2023-07-10,0.607476326782609,0.7416842697537225,0.5824810723545801,0.8158101477387509,,1.3099160987224285,0.8851273362851371,0.6131822010416164,-0.10752031945030982,0.34208848297378175
2023-07-11,-0.5987833261078023,1.7141037576849623,0.05082482939559177,-0.3347880711579947,,2.3352201235739924,0.30132638784407656,0.2294898818957245,-0.2270287082605814,-0.8570729904324665
2023-07-12,0.38597726302762314,0.29753550089639463,0.4051976384639105,0.19301709062172306,,1.9257122709537144,-0.1312820064114572,0.685804593660059,0.6380370359181193,-0.11984583771379353
2023-07-13,0.09310477051711831,0.9699971435571777,0.5652764311458522,-0.3465803196673285,,3.366635816431679,1.1244158510686437,0.03391022669142765,0.7975967914691381,-0.18364008647553312
2023-07-14,-0.35379188067684936,0.6647950479994705,0.6112717915034245,-0.9172387368490836,,2.9008081381018447,-0.021867541637634713,1.2223200110581591,1.3914051975832824,0.23697185406318852
2023-07-17,0.13279546215468319,1.0165576226064705,0.30793369766420614,0.21799863907892636,,1.6244627841199617,-0.6186627275182941,0.06041303539917797,0.4576277537221964,0.7640272444111462
2023-07-18,0.3251741718080326,0.38768941410779156,0.5996382649328411,-0.5856936383281932,,1.376289965085545,-0.9814511001596997,2.9794169144449674,0.7939417647072382,0.4036515339235412
2023-07-19,-0.06970185550007862,0.9434421090348927,1.105931876428793,1.14071727325968,,1.5361969351921116,0.6372632335885505,1.8740627093801177,0.525047130395121,1.1374365061388372
2023-07-20,0.09970627269035849,0.8023220525172129,1.0050811055690716,0.7843956549844725,,1.6993178130408544,0.6611697294281256,0.5660704686852697,0.9691955905505263,1.6974557304610727
2023-07-21,0.2065324912521613,0.6561524252033909,0.35816752606615593,-0.3663929588244399,,0.9429732025013263,-1.112279528775521,0.6736461248679066,0.7138586794413335,1.589602475403915
2023-07-24,1.2304814322733166,0.03514410615945022,0.20329859293161076,-0.39648445940083615,,0.6965682780098911,-0.15274912765963444,0.40495103408372407,0.16560870131955072,0.7485319737761094
2023-07-25,0.0014041356620189602,0.2611082369650182,0.6948901984171958,-0.804542394636498,,0.9402888982704827,2.1921128528874547,1.9919326871195635,0.47384400119953146,-0.5015955044107158
2023-07-26,0.0032402278029647186,0.6292465144560656,0.6523765506545431,-0.6883582448604496,,0.8956884547790565,1.5295557192539218,2.1012071337966614,0.4774121372312157,-0.2795899442108899
2023-07-27,0.5612950490645089,-0.05924644252053146,0.6216976874287435,0.11777903802257716,,1.4327059255402175,1.184389865528289,1.1675589367456543,0.6587894854299235,-0.42553300763846325
2023-07-28,-0.20501983627013334,0.12400364750082209,0.16939167105202177,-0.47842966980822077,,0.5875026809768668,0.4443298360365877,0.9162508077563729,0.19655789192241452,-0.44080601560946797
2023-07-31,-0.13988700523897638,0.5405150541039249,-0.36445510504499834,-0.5064377046546489,,1.0451368177157643,-0.7358353632020357,0.4338238967829725,-0.16535456808961213,-1.553267747442049
2023-08-01,-0.8131982434328792,1.0208726218917998,-0.4650764859407823,-0.40648402890514246,,0.014083876408733065,-0.2547549942296065,-0.3308609286753057,-0.2793223025461743,-1.2935403565224401
2023-08-02,0.5023345800565644,0.43974906200159697,0.5331686089944898,0.6796898922791121,,0.0640371383221419,-0.09572079314421887,1.1236640297696292,1.0324532721593174,0.16032237924478276
2023-08-03,-0.25157382536684025,0.18175484323817942,0.19908147709249738,1.8706530822258087,,0.2542087341213107,-0.6622354071358181,0.2737624022964762,0.06984193866958133,-0.5841782591079681
2023-08-04,-0.5242760795174001,-0.05812550834337655,0.6508144653668441,2.3898335075901485,,0.955601978337403,0.22270405019844475,0.5843532044773917,0.39513881033959114,-0.4903510022566354
2023-08-07,-0.39578355174712865,-0.6878992322003086,0.3185424880868481,1.7880819016231946,,-0.03736311923307879,-0.4408526868125514,-0.1500728822810733,0.16747980561999873,0.40602910594463504
2023-08-08,-0.13273231654745338,-0.08140674320522497,0.02303566143708291,0.9261448550385842,,0.009640725986406902,-0.8271943965276192,0.20647918022921435,0.11728618098341978,-0.3008400448128466
2023-08-09,-0.7318567385385778,0.5880976088176416,-0.1370720935997108,0.6305052201115662,,-0.712101924618111,-0.9998200326312874,-0.20387468916509666,0.44948445693815786,-0.27414050774269394
2023-08-10,-0.5238983885669206,-0.10271873100293648,0.6560474535430999,0.24330552349222506,,0.3198507780373885,1.6255231387976887,0.9098671461039798,0.4944881302856321,0.1751516667888302
2023-08-11,-0.5061935172021653,-0.35816332900795894,0.07780305235665173,-0.10396182855803426,,-0.41840191426440604,0.1673451924707603,0.2330699956419357,0.6082561439005634,-0.2675917583614376
2023-08-14,-0.3462204467085683,-0.5658555893025469,0.07514768790744611,-0.28905639596459165,,-0.946942502659538,-0.1645073571886661,-0.031743117482392724,1.8113813265840282,-0.439290921127655
2023-08-15,-0.45282222587214743,-0.41295782027668776,0.03217644666016934,-0.6538759176763028,,-1.209074551099398,-0.04582114469835427,0.313707575873009,1.6312335690049193,-0.4637363503226409
2023-08-16,0.4473424734225423,-0.6660169348468291,0.5301069862598632,0.5419652459736239,,-0.1262873831531719,0.7221264065978905,0.2747836625944703,1.5249467166090196,-0.08508991576917097
2023-08-17,0.13599450472486993,-0.07879271728344209,0.4864455347552978,0.9219940023490878,,-0.89992281408337,1.155385811996828,0.5732071720521527,0.5058071876134733,-0.03098232581571897
2023-08-18,-0.3313297148596773,-0.6304078160172396,0.9026299245096229,0.5662289346254773,,-0.6958089746099941,1.6364301824484628,0.784903897224242,1.8445631100556112,0.4802429477541289
2023-08-21,-0.7083146862168338,-0.43892452327590326,0.36059694091517863,-0.5671287853797766,,-0.12430606892598701,0.4539515540559823,-0.7421696472296779,2.0715297087433235,0.8292533793066248
2023-08-22,-0.6930696823718555,-0.6813786330491143,0.4253464377788622,-0.3467619154654098,,-0.6116060518976111,0.6765126611619685,-0.0259726438106323,1.8473313191631755,0.49409901268344575
2023-08-23,-1.2142130262107969,-0.019378658800194355,0.6219206217411855,0.9626359020022479,,-0.9345872359518235,0.7718769065695126,0.26663953969639775,1.9861702228832079,-0.09946553359893409
2023-08-24,-1.0390182431776054,-0.02666571695978884,0.6930290432392588,0.5402467707853226,,-0.560711439903907,0.5255962610964758,0.7458138586173684,2.216848408886824,0.06351015838188578
2023-08-25,-0.5612860518249636,-0.404993350140393,0.3820701195063137,-0.533506537854985,,-0.7415365834217043,0.42528585526390295,0.2851766493741934,2.1644994856861426,0.13069849652632348
2023-08-28,-0.15479617371258245,-0.12527250336897233,-0.4564880242144289,-1.3652554958438528,,-1.862903153222821,-0.45395063149124587,-0.4111083816999604,1.0111497360981603,-0.3600677836310496
2023-08-29,0.3265507441014869,-0.7765717864006259,0.8010151990108099,0.18457954133850685,,1.4466710491597725,1.7002714176094966,-0.02947464482814884,1.2112676590325815,0.6156040968271319
2023-08-30,-0.14439144415662372,-0.38253442459158166,0.19516423588800313,0.13505997519293272,,-0.23490148861361704,0.18095104885672722,-0.7567615878542597,1.1270130396378473,0.5045915658575784
2023-08-31,-0.9449477538883124,-0.04825293227302448,0.2805744299293276,0.4082241982822712,,-0.46344874340583553,0.9376436526597118,0.255812661695622,0.5632392688911003,-0.39003604521448576
2023-09-01,-0.8728444281649373,0.06935357210091922,-0.30754714254147375,-0.13853452451900533,,-1.1581291885492593,-0.47978342607628977,-1.5804099148813657,0.7234573100787762,0.3628258656944086
2023-09-05,-1.1193393698789156,-0.46889827896900044,-0.48668502880619685,-0.46564105205362344,,-1.6200527629141561,-0.8485005806891073,-0.6877933284084738,0.11061417537517408,0.02457950879902579
2023-09-06,-1.0331314988707871,-0.46065226113574803,0.3917995360606616,1.6931351036716709,,-0.2747522960134317,0.04295865295891983,-0.45624155146874024,0.8050857159760311,0.20733567520247304
2023-09-07,-0.36516211305724944,-0.5228442422955728,0.32514688917403384,2.399624408226736,,-0.6658428853311824,-0.5065739628715746,-0.4101084210146901,0.4987718001243623,0.1395155086579435
2023-09-08,-0.604517538592568,0.41780061828651743,-0.110456353397751,1.1942004372511277,,0.21740885425706138,-1.0378856622658112,-0.7641032231358256,0.2685681930612933,-0.3769941157269454
2023-09-11,-0.5729880737416335,-0.6712937743853129,0.3381877208387393,0.5545798754977831,,-0.39934222104605555,-0.5974306692734086,-0.21442440722712977,0.49333568505918785,1.8236430910796613
2023-09-12,-1.2684478162634982,-0.5184421980853368,0.23498303655316802,1.307192116634987,,0.6445429188696854,-0.3288787141752791,-0.13316027115651308,-0.07104596149126283,0.19602807179564974
2023-09-13,-1.0783229286355642,-1.1386566247819567,-0.050286209909645364,1.060697652708823,,-0.23337930965719156,-0.09260581874857671,-0.7868467595778792,0.020365553363711514,-0.3614951274205324
2023-09-14,-0.06911873964903358,-0.6045500400121764,-0.05852878421269097,0.42864351126030625,,-0.3313165834288254,-0.06041445476513896,-0.0024205205829415655,-0.1799971197870156,-0.3420614375805977
2023-09-15,0.4805369937643618,-0.3291552778244359,-0.13942760362623074,0.21017043819922576,,-1.3740394436778753,-0.24324329801489958,-0.4319066019523702,0.5702937894162314,-0.18514642575351886
2023-09-18,-0.5759749331572002,-0.6110710424676473,-0.4450120399316875,0.6817492770979464,,-1.0081201903439874,-1.1247815906206622,-1.4228194230538318,0.07554722481307996,-0.15320161268882004
2023-09-19,-0.09042138185222955,0.45011552458221643,-0.22336213027337062,0.6041348989801041,,-1.2305447745637614,-0.5241416117642772,0.27504678042069264,-0.2853372307591059,-0.6829221660990715
2023-09-20,-0.4363954724098916,0.08899942345978676,-0.36082090695968255,-0.4564958627593088,,-1.819544688631389,0.651417247976028,-1.0473111668025812,0.16542683757916338,-0.3877796999558606
2023-09-21,0.331164848049048,-0.08408481880339437,0.21286796146493178,0.22762475461027748,,-1.0131277733177684,0.6953992160486973,0.6935755010234529,0.33587638742252407,-0.2751381843889428
2023-09-22,0.05686598868144186,-0.1457101849728872,-0.26382620405681495,0.05524057780621233,,-1.755625798388069,-0.4447219262792268,-0.06590856870382197,-0.15271788534900133,0.034876579407389724
2023-09-25,-0.2590581741167901,0.06779023652407153,-0.7011119184450877,-0.8306670165943109,,-1.4223326238396776,-1.7224917462317535,-0.3670002916726284,-0.39959115558230307,0.1748009705528523
2023-09-26,0.9128725499067051,-0.437563781025439,-0.23668562606357402,0.17101318699669232,,-1.47905021297942,0.01359985253309548,0.27289602727348167,-0.5821251724503973,-0.43762973121281934
2023-09-27,1.125540037294166,-0.015695226150799706,0.4539525367889361,1.227071285907516,,-1.5805672490394178,0.3281678590205136,0.5479750522862052,-0.21257049643337445,1.3963788760779974
2023-09-28,0.26714759499905416,-0.05756856258679225,-0.06796917408926859,-0.0113602113776482,,-1.0462064289771777,-0.10746474121960753,-0.2256953476508884,-0.1711660900038155,0.6649591472495712
2023-09-29,-0.1879287678558592,0.531212398702616,-0.31184392347689677,-0.12131589489802608,,-1.2956422706718247,-0.11973761467802245,-0.5669465634846629,-0.8818042245717103,0.6224838538454017
2023-10-02,0.36516185070905083,0.49890928594824135,-0.4864724654617922,-1.3679028778884181,,-0.649099382072742,-0.461245414039282,-1.0822803980013445,-0.3865487495753037,0.9469285705008621
2023-10-03,0.5576410479400125,0.7881301365346403,-0.23192656978731127,-0.17163307416222984,1.5218543375897984,-1.4303531583983413,-0.5397776665729986,-0.05454302027458974,-0.42172239168341874,-0.24963385562635898
2023-10-04,0.5094011897249747,-0.15437554580572974,-0.08487880722788672,-0.7246575178999635,1.340030433491969,-1.81842288150287,0.6103332878429709,-0.04297483609451255,-0.7837208165657767,0.670943263355412
2023-10-05,-0.5156516834569658,0.01642459444357512,-0.4793202683501962,-0.6687601311639487,0.7776218441528497,-0.8889508630824388,-0.3372776041422386,-0.9159591565907443,-0.5899371873815621,-0.30832302135788897
2023-10-06,0.3480772826718145,-0.31335583483273316,0.2662513764618849,-0.188289604198765,0.4612308771288905,-0.5267923758624907,0.7213926037865808,0.669223798410021,-0.2443857835764225,0.6723479937166952
2023-10-09,-0.8312642965114897,0.216712296477267,-0.4866556415823186,-0.7199370799022552,1.1835848528515989,-1.3928636786817297,-0.28140677442388307,-0.20590604320680572,-0.8178290017102201,-0.7902155373356818
2023-10-10,-0.2390911159275511,-0.3801554067682344,-0.6106582400859893,-0.022959474525433954,-1.5434043214477697,-1.4891338560957657,-1.0129879389122645,-0.25678233271296746,-1.07890010679059,0.2239495011970879
2023-10-11,-0.9539987635490511,0.888937906477518,-0.6183513135982138,-0.8236170995673906,-0.8246911502325461,-1.8114840468401108,0.34851477090653477,-0.8132143560655446,-0.39669336272934963,-0.7070102355972049
2023-10-12,-0.15779741050570725,0.5453413779402996,-0.18462254815583223,0.904316940278486,-0.5688987249334176,-1.8628963877620222,-0.19749332156102056,0.29149070557454687,-0.524283573802246,-0.3658684830770398
2023-10-13,-0.21728543133993455,-0.21805099021820687,-0.4075691936249253,-0.33341983527461705,0.24734364819391527,-0.7577651026937594,0.06330011246002004,-1.1248836558522894,-0.9061415227051913,0.11094046687244831
2023-10-16,-0.44451036123937415,-0.4813404505484223,-0.49732207032559045,-0.5230732129676818,-0.2566467509610042,0.31610812131684474,-1.112176941591522,-0.5448040800116721,-0.7039849342625115,-0.1296239382980754
2023-10-17,-0.38599455951502065,-0.22471703384864258,-0.388616975210709,-0.7603166287401765,0.566876131860086,-1.1945324997705262,-1.0383270497032502,-0.9467299627510791,0.8191437526196761,-0.09164377873420393
2023-10-18,-0.16977611543972343,0.27944186455850234,-0.09333372234243732,-0.12212184479871548,-1.2299343583836884,-1.6409675341392702,-0.05066638470758443,0.06488774841049394,0.10817239308240356,0.8751767002202577
2023-10-19,0.15834511071069704,-0.4909479370897918,0.48737730482895475,0.6177329437253185,0.14608119588375515,-1.2503920990355368,-0.06644038085802456,0.01977329864068479,0.5730228237651225,2.3323305952765176
2023-10-20,-0.04598124176356254,-0.46473918381625623,-0.017539731495620815,-0.5453378023177957,0.6036079765203283,-0.9952627817231934,0.024115627678152396,-0.2305400182236182,-0.47952809339941127,1.3218792998903803
2023-10-23,0.4660848070722223,-0.19228678307579145,0.3784076516278312,-0.4857210827262722,0.02334944426050977,0.5249172496251702,0.5879072052853211,0.318395084214518,-0.11710192928989102,1.692833285340471
2023-10-24,-0.41170161603702005,0.15111786635401311,0.6953093229835572,-1.0698561379799432,0.20454320031308654,1.6143391634898054,1.9929266733404634,2.2498667243753623,-0.818239892025316,0.9077173882893311
2023-10-25,0.6477497110019501,-0.260351124220427,1.0585262517690706,-0.2539418875821189,0.5131366325947891,0.9831914539907092,2.9510203275168476,2.450313318846509,-0.38493842593296834,0.8405401344734055
2023-10-26,0.7310498103423716,0.11021300767297085,1.1111034667513355,0.7955420921219227,0.18010987676437581,-0.1493146492940267,2.0803017848704624,1.998279968812458,0.5070415360143444,1.27005780495365
2023-10-27,0.6338210440949228,-0.24773856074245668,0.026242512960640785,-0.763392137527436,-1.0426024386045187,-0.026459024472814195,0.7793366480103794,0.9366723555411074,-0.7139419890978672,0.4533109323763276
2023-10-30,0.2981933810526832,-0.15201223508433387,-0.026669202892306954,-0.38521709531324777,-0.9627033626491359,-0.7416831553956409,0.27359718665284183,0.052630600946177136,-0.6414625716404347,1.3926299210232103
2023-10-31,0.31289970885556223,0.33324996675897395,-0.17113772479124031,-1.0194370753154711,1.3756297279343215,-1.2779797954656564,-0.45751589114225916,-0.9772600651005426,0.5933345865386215,0.7852271300378768
2023-11-01,0.6886440104380841,-0.37032953264288543,0.3727137878786772,0.38586578168673447,1.4151998886549662,-0.8535526804187962,1.001830451328737,0.9632036692966759,-0.5461568261634584,0.1507160470052889
2023-11-02,0.307879388260512,0.094279786519712,0.8889309280419434,2.4001531479551934,0.6145208247735676,0.7833878658200634,1.5199940293389884,0.9098405573509931,-0.5540865998762518,0.35873008818592195
2023-11-03,0.48426934378264563,0.07235975644462593,0.29164632409568886,1.8504698716833592,0.8560173743323561,0.7713659728562493,-0.6110455664448405,0.2020809601276264,-0.47244226593162697,-0.03287672845468767
2023-11-06,-0.32705711206208793,-0.5030550618365593,0.4190352021811245,1.1945084346752421,1.05745783901327,0.7327680022919718,0.14359438236141714,-0.020480405877141394,-0.3599561293722378,0.6614320106468459
2023-11-07,-0.31900304586173384,0.40883418611471173,0.19901346479451154,0.8089654371575776,0.9012980146214543,0.3987343151891537,0.10853646086096139,0.6479911927504176,-0.8347332420672398,-0.1866952248399517
2023-11-08,-0.41098199888489567,0.48539471910866616,-0.24945034596010437,-0.4334610489324501,-0.7070910080211895,0.5979462372909077,0.528696893237227,-0.09328935826615978,-0.9536403139833185,-0.49043586245078397
2023-11-09,0.09299158358892982,0.39277935238004835,0.6374026696992999,0.20075194600522123,0.8729823129122122,2.765772975740341,0.3235874012871846,0.12602147642185718,0.6335064704013065,0.7211710797539537
2023-11-10,-0.7589826599346539,0.41636473700761634,0.26145097858022565,-0.05931417833818517,1.440890137895376,0.4256844546798544,-0.08922639223996914,1.0439309313375351,-0.10805305195016442,-0.15191873361547759
2023-11-13,-0.6754117632282036,1.2697722954854171,-0.31892921357003173,-0.9353969483089284,1.2722073742466655,0.3622182773654702,-1.5528934473826475,-0.5372383809081211,-0.42826223581932316,0.7230029051927616
2023-11-14,1.160166772059244,0.6983151531877035,0.3522038843990205,-0.3342455574183403,0.8577315799945834,1.4432035120912252,-0.563471808873804,1.2035121741992403,-0.29762477117382546,0.9545857236179484
2023-11-15,0.229573644822987,0.6398747989150765,0.49830265283198233,-0.4897940979219754,1.159963150765298,1.7798011419462216,0.3433554704000751,0.5740688536178081,0.17099337110082932,0.9213101734393965
2023-11-16,-0.11811689228018962,-0.17756687115140288,0.28025259482222875,-0.1747964964502123,1.1926527804863363,1.0698562748044107,-0.7828726061253389,1.7397547577119634,-0.6013959359415662,0.36957132209315313
2023-11-17,0.1417194468166443,0.21795314143575448,-0.03827415877930817,-0.8886719754024339,-0.5286237746166896,0.7481824349548833,-0.8170091585841708,1.9085663972526499,-1.100209526074791,0.5578999799638001
2023-11-20,0.24113898726990118,0.17391474048063363,0.34556848492975467,-0.20853617931879456,-0.45756353724844817,1.7746323234100798,0.25237854365727486,2.017027611381728,-0.1167678573636361,-0.5292256018588601
2023-11-21,-0.015526740147677107,0.03939334829795354,0.019033735149420656,-0.416638217355127,-1.526770822941315,1.8624107948368616,-1.2609004632508038,1.0839012826417198,0.4891727728135185,0.05084705009944312
2023-11-22,0.4598522961815058,-0.05401459368466473,0.5183290587020911,-0.7709779827125456,1.03749999783464,1.781669391999158,-0.8334151881471001,1.270153711067508,1.6834868668951148,0.3511422501926708
2023-11-24,-1.8860337491668606,-2.1404446205493968,-0.87968224574233,-1.5972952166415884,-0.10138002202250936,1.3636268797554245,-1.156687460128415,-0.6175195544644966,-0.6841042432980688,-1.8536104287878694
2023-11-27,0.40912164678281615,0.34107252696971646,-0.34001881175213944,-1.0936471023795016,-0.16234955689929925,2.044069275762519,-0.829752218246335,0.16154689949262552,-0.6718403247786603,-0.547279984032575
2023-11-28,-0.1021722541090245,0.15336587442345273,-0.13518471942949944,-1.1093267282406962,-0.048176172420319734,2.3344971366001492,-1.52642416474818,1.0746581325958888,-1.385417486458324,0.9922414481844002
2023-11-29,0.423571212412189,0.07007067895651899,0.28617445033918487,-0.7976057320696073,1.048607791510586,2.229593623428848,0.13128733626150196,1.198783657614344,-1.3709144860805162,0.9163952188396696
2023-11-30,0.6469111966487843,-0.0076199162689943355,0.4314023653126359,-0.6425106948472832,0.6401046348176213,1.770862130688457,0.5208209529376873,0.5401939981590118,-0.32564566049859317,1.2900722133719533
2023-12-01,0.11677989857010129,0.06613678754859456,0.1874363008212504,-1.0796322258176168,0.005636446226550688,1.787767303311781,-0.23364992555490416,0.9821331521799591,-0.36057158421958346,0.919636513570482
2023-12-04,0.12600794972301058,0.5740874913929819,0.3618030688530101,-0.9557252965248584,0.767398330943261,2.495662818268569,0.9675066994397044,0.66251770843,-0.28743655781418703,0.15242528498148666
2023-12-05,0.10867992123009548,0.32814766329319633,0.48318544772172795,0.17205308773420985,0.4367634496959877,2.289331194872284,0.7392232566556627,0.5234276244793045,-0.8471788952962754,0.9485402904733301
2023-12-06,-0.06801967090019635,0.17303948884307013,-0.2708786481809318,-0.9603210963575574,-0.24905029399369072,1.3585322734507905,-1.3163636655410849,0.04270476525621532,-0.6592702929821641,0.7132374108104503
2023-12-07,0.01761224462939965,-0.37704487780322454,0.41510769103765827,0.35737375785813047,2.016529698346688,1.3836811430259948,1.552040569508589,-0.2777913430538455,-1.5171123284483443,0.6760300696750785
