horizon,response_date,total_variance_lift,avg_abs_corr_delta,mean_corr_delta,SPY_vol_lift,TLT_vol_lift,UUP_vol_lift,GLD_vol_lift,HYG_vol_lift,event,trading_date
13,2022-07-05,0.10432853363946948,0.1322980154750798,0.08590824965448662,-0.007076655497557205,0.1567161774984005,-0.008158223657095398,-0.02108422030270629,0.18479201004011503,2022_rate_shock,2022-06-13
14,2022-07-06,0.10688191556378879,0.14515103759027784,0.0702885139833645,-0.03698706298664567,0.13362466751225766,0.15476794226234736,0.13774520813751812,0.1490278763534585,2022_rate_shock,2022-06-13
15,2022-07-07,0.09624887396078807,0.1486584271251364,0.07065833472016628,-0.0652115501966466,0.15595445172064126,0.13835533338249673,0.19801605893011542,0.119468307465735,2022_rate_shock,2022-06-13
16,2022-07-08,0.08365382821837697,0.15787760598653894,0.05946819463750215,-0.07166124467059265,0.1362197577122819,0.10378953189681717,0.1616332008535133,0.18262081518341544,2022_rate_shock,2022-06-13
17,2022-07-11,0.03058513985205491,0.15834229659399593,0.05852289311880804,-0.09987341577460207,0.1265032156239423,0.0706299490641129,0.12631596011520863,0.14682990335442825,2022_rate_shock,2022-06-13
18,2022-07-12,0.027224223745967224,0.17334779443301312,0.053473957742788,-0.11357232270617901,0.150476127951513,0.16033207523791404,0.10327692987433701,0.12383204550539162,2022_rate_shock,2022-06-13
19,2022-07-13,-0.02073290594863364,0.17513547514092295,0.049648534205985605,-0.13221201463354115,0.1224414547867565,0.1250922642917085,0.07520430483118079,0.09583738080518023,2022_rate_shock,2022-06-13
20,2022-07-14,-0.06185489331264826,0.1765686622704743,0.04601281575274356,-0.15564041220031666,0.11463414959216656,0.09484882655587268,0.051780519211785725,0.06290881405278492,2022_rate_shock,2022-06-13
21,2022-07-15,-0.08738031066560181,0.17843075943228281,0.04375736410758805,-0.18070295081786725,0.0944753575499957,0.1064417126332291,0.1005912197153489,0.03196919222707173,2022_rate_shock,2022-06-13
22,2022-07-18,-0.08633732726448018,0.1466398155757847,0.03651173567685502,-0.1654526815604238,0.06775052150608762,0.10502929068094202,0.06868397513571534,0.06601563400681187,2022_rate_shock,2022-06-13
23,2022-07-19,-0.1122753733698243,0.1527026522629666,0.059424760201821455,-0.18314458747830198,0.058648152900223405,0.10038058834177566,0.03649504554527239,0.07138860418056958,2022_rate_shock,2022-06-13
24,2022-07-20,-0.07467782275773294,0.15680360215491554,0.04505398255769146,-0.12982673186990912,0.032752327513672075,0.10403230385988205,0.007339947118344181,0.10680519760982699,2022_rate_shock,2022-06-13
25,2022-07-21,-0.1147232903080565,0.15194257414721296,0.04017141833763573,-0.15197284844293812,0.002823433273485332,0.07784509333324308,0.015032765750627286,0.08049197348000092,2022_rate_shock,2022-06-13
26,2022-07-22,-0.09782260916038765,0.15628118691903053,0.07348640411014486,-0.16646916908987697,0.037553949457507896,0.05263526420292086,0.06614001943778902,0.10186527693750214,2022_rate_shock,2022-06-13
27,2022-07-25,-0.11642830044284957,0.15873641286338533,0.06322621165458976,-0.18208990781714118,0.0659333802637756,0.022533749567401617,0.03623243939443843,0.06896469812463435,2022_rate_shock,2022-06-13
28,2022-07-26,-0.1592286729305955,0.16037234518944862,0.06520443029342032,-0.20683674171349686,0.0541728155572434,-0.006587754041426197,0.007865560292012574,0.036427326868442966,2022_rate_shock,2022-06-13
29,2022-07-27,-0.18571351389741242,0.15258018702833817,0.06036355400063309,-0.2143375201488258,0.02218695661854797,0.02406891208613038,-0.022221205277514255,0.025513255288059034,2022_rate_shock,2022-06-13
30,2022-07-28,-0.1414564964435192,0.16875010125538523,0.04958844427681609,-0.16309765675708388,-0.0018173624676992572,0.06300002993586751,-0.006696357099693184,0.043877035726423985,2022_rate_shock,2022-06-13
31,2022-07-29,-0.14848694438051924,0.1750498208646908,0.07666824902813323,-0.17127052018958278,-0.0178066555914963,0.03110675442160371,0.02621290623810868,0.05444331428190097,2022_rate_shock,2022-06-13
32,2022-08-01,-0.17601620271312102,0.1756336781201119,0.07301924955773574,-0.17302146120516126,-0.04599099449632327,0.014936129821140565,-0.0016631957779641438,0.02589729393202944,2022_rate_shock,2022-06-13
33,2022-08-02,-0.16644856698326338,0.17517850191763298,0.0626736650522362,-0.19721230009545265,0.05299232907114382,-0.0003828645427196298,-0.0180462494500071,-0.005315409927752146,2022_rate_shock,2022-06-13
34,2022-08-03,-0.15970053037567356,0.16938219310971595,0.06310332346398491,-0.2165377425055216,0.11660476679761023,0.010907179172333636,-0.032132887076148364,-0.026277214741941668,2022_rate_shock,2022-06-13
35,2022-08-04,-0.15554827839960106,0.17834821853382396,0.09680313865688543,-0.21187778310034633,0.13187153332270118,-0.011670187695823953,-0.058914995454039554,-0.022466952148280095,2022_rate_shock,2022-06-13
36,2022-08-05,-0.17614265719542033,0.1742980971525048,0.08461956760092035,-0.23583252308604485,0.09741305417728374,0.00018860230587947058,0.031033872305429977,-0.04905231353360606,2022_rate_shock,2022-06-13
37,2022-08-08,-0.14888914909483386,0.19810634251501957,0.0801405101054197,-0.25875902693012165,0.1796614287241003,0.04218990992108096,0.053005320639240905,-0.06613683051040031,2022_rate_shock,2022-06-13
38,2022-08-09,-0.16850948559063217,0.20001739876022212,0.08047979073620207,-0.28116859728518073,0.1927985053346939,0.012428836194025683,0.05034727574463438,-0.09421193139108675,2022_rate_shock,2022-06-13
39,2022-08-10,-0.209203105751396,0.19652042745588155,0.0789496889026933,-0.30099294423313305,0.15939009521742165,-0.01725944920698852,0.022266988792186027,-0.09550920512776229,2022_rate_shock,2022-06-13
40,2022-08-11,-0.17870510508989046,0.14962591944763554,0.053340437876399395,-0.26630486080389904,0.13257989276718773,0.07373608698275436,-0.006145483904114846,-0.022672588449884956,2022_rate_shock,2022-06-13
41,2022-08-12,-0.17141349610456647,0.14381897238754565,0.05670675778417258,-0.28865617044695835,0.2060404275676102,0.04152066316927683,-0.03332528205033203,-0.03790943491436316,2022_rate_shock,2022-06-13
42,2022-08-15,-0.16784399470612776,0.16644459905612968,0.10847323396019382,-0.27392391518535253,0.18860712940166313,0.025042453690790056,-0.025215678963169785,-0.03199530939846518,2022_rate_shock,2022-06-13
43,2022-08-16,-0.19253883791134563,0.17100792029186335,0.09976444206975263,-0.29385008976301397,0.15254272446800332,0.07048323392217348,0.018263805643076392,-0.06006935704442329,2022_rate_shock,2022-06-13
44,2022-08-17,-0.23658904447408602,0.17143226756976895,0.09708617817884554,-0.31485094655990387,0.1208705884379302,0.03799291308618358,-0.011426384091532404,-0.07850496155683573,2022_rate_shock,2022-06-13
45,2022-08-18,-0.25274698449480937,0.17831494238077555,0.11016777109003265,-0.32877514739879243,0.109143296875718,0.008363304870088628,-0.022904938202425895,-0.057041203793314454,2022_rate_shock,2022-06-13
46,2022-08-19,-0.29010420611271626,0.1827438105503626,0.11964327260483361,-0.3480409341352244,0.07580998553802809,0.03734777639770237,-0.049573066402887944,-0.08466679412285305,2022_rate_shock,2022-06-13
47,2022-08-22,-0.27165503281980763,0.20818125796364811,0.12771122685225622,-0.34195674178253543,0.0980755688999353,0.04448407464993065,-0.05376609601183657,-0.06425745314682141,2022_rate_shock,2022-06-13
48,2022-08-23,-0.2493651050438901,0.20865202916549644,0.1211703617091473,-0.30142047164076524,0.06700212580402853,0.07918822864429598,-0.06211673684561847,-0.03449690389044102,2022_rate_shock,2022-06-13
49,2022-08-24,-0.2841570846702498,0.20184523081189293,0.1162683775191676,-0.32191054807851205,0.04105852706171631,0.06273926579307454,-0.06810853888045809,-0.061109903956999556,2022_rate_shock,2022-06-13
50,2022-08-25,-0.32002384157803476,0.1980066254229439,0.11311669379101823,-0.34114881010479714,0.02122841239303419,0.03083248317355225,-0.09239669412856955,-0.0890677947886096,2022_rate_shock,2022-06-13
51,2022-08-26,-0.31450855244538156,0.21552057065636138,0.12718307855908245,-0.33368278090772585,0.03247111400581226,0.0024474169866712803,-0.11550565034173754,-0.07568927112639945,2022_rate_shock,2022-06-13
52,2022-08-29,-0.19616554280442822,0.21209888535849494,0.11623556548886389,-0.20364260514150279,0.013533648088514871,-0.013192341795213669,-0.07077565522981921,0.01786151333754704,2022_rate_shock,2022-06-13
53,2022-08-30,-0.2322390905258861,0.21096920220089005,0.11770810264759887,-0.22270819410712817,-0.0017627144848160192,-0.0431289595060067,-0.09890199045608938,-0.00688395953268206,2022_rate_shock,2022-06-13
54,2022-08-31,-0.25387096406260523,0.21486549983291364,0.12284742914779678,-0.2317457030632486,-0.030751014095598217,-0.07214966080200547,-0.09261321198538042,-0.011435039383903,2022_rate_shock,2022-06-13
55,2022-09-01,-0.27575532282121895,0.2200044154574134,0.14052872619548212,-0.24802206550428663,-0.03856864713122754,-0.09988143306078878,-0.09144566648054198,-0.028387062405824337,2022_rate_shock,2022-06-13
56,2022-09-02,-0.27035925023968743,0.25340003706466135,0.12594276542578725,-0.2697004322346719,0.010731004348393247,-0.039373985019038105,-0.08200346499592981,-0.05487057445085819,2022_rate_shock,2022-06-13
57,2022-09-06,-0.29312666280908384,0.23730565163356426,0.1155212662433677,-0.2775827917851251,-0.012825627657080174,-0.06851173817371092,-0.07372671211383508,-0.08345450999816029,2022_rate_shock,2022-06-13
58,2022-09-07,-0.26744766865617,0.25297026979659487,0.11110965431930384,-0.2977276804548392,0.0942313400725252,-0.06006531734358722,-0.08573258563523134,-0.10793467572651883,2022_rate_shock,2022-06-13
59,2022-09-08,-0.22398811103696903,0.2665771523452038,0.12218181574953561,-0.2778012477663767,0.11158277427590613,-0.03347628775688838,-0.0654332817600759,-0.04007869590123736,2022_rate_shock,2022-06-13
60,2022-09-09,-0.2507936583285455,0.2665973478535316,0.11221632068502245,-0.29428125792507853,0.0995544352973241,-0.05839215928381669,-0.07693001319064174,-0.06066144550055874,2022_rate_shock,2022-06-13
0,2025-04-04,0.6162725987846671,0.22753367125209448,0.15829769496887675,0.4817403577073103,-0.019564883308030745,0.45994762797000077,-0.014121170684904705,0.48436701853422726,2025_tariff_shock,2025-04-03
1,2025-04-07,1.5382980114964715,0.24464359021584786,0.0722545582698769,0.9628882862236336,0.011046223091077056,0.5699170288269131,0.1839541313884776,0.9328893055785266,2025_tariff_shock,2025-04-03
2,2025-04-08,1.7161956321641072,0.1760115143980901,0.1322544730604998,0.9035012686517216,0.3818556554166608,0.5442806667601559,0.31477453985685977,1.0283413274708124,2025_tariff_shock,2025-04-03
3,2025-04-09,1.7033486505240192,0.16009765923181712,0.1492432767391191,0.8784132406455205,0.47054027484055827,0.5236791412825959,0.28475362078574995,1.0097159968233713,2025_tariff_shock,2025-04-03
4,2025-04-10,4.179977002480031,0.2515224720495747,0.2515224720495747,1.8669412882530745,0.4379102663377272,0.4798274963604403,0.6434712710608865,2.073337405281126,2025_tariff_shock,2025-04-03
5,2025-04-11,4.765790324141403,0.3379951734378923,0.26892800605837125,1.9518189924501996,0.6535616424964468,0.9343942984151494,0.7453357346599654,2.326808518044838,2025_tariff_shock,2025-04-03
6,2025-04-14,4.593355274307787,0.3290398938590301,0.2568727581025638,1.8886340972355793,0.612443881953668,0.9567501177092756,0.7818097209145656,2.2367204307386532,2025_tariff_shock,2025-04-03
7,2025-04-15,4.304198065616187,0.32271752485479943,0.2508101157084498,1.8088037463671083,0.579596487139395,0.9078816411331327,0.7357655664246401,2.1693601834871195,2025_tariff_shock,2025-04-03
8,2025-04-16,4.004571830246209,0.3199326279405201,0.25452133631772067,1.7239462202859457,0.5356006202892869,0.8801328640557351,0.6899219408582418,2.0825144958033093,2025_tariff_shock,2025-04-03
9,2025-04-17,4.0623934722724995,0.292216020377808,0.22608570266492012,1.6875820558638082,0.49930284762986576,0.8947134404733044,0.8915181635492604,1.9886313624036065,2025_tariff_shock,2025-04-03
10,2025-04-21,3.7881176873855784,0.28139980291452427,0.21766532012041462,1.6058992163864994,0.4807673879504162,0.8375467205768676,0.8384883607652807,1.944143223764173,2025_tariff_shock,2025-04-03
11,2025-04-22,3.9278398783402615,0.30696741845808245,0.1951914386938804,1.5823590345342744,0.5413453517727667,0.8764396584260987,0.9964698794159323,1.9038160513074156,2025_tariff_shock,2025-04-03
12,2025-04-23,3.8385592185860444,0.3102036020513221,0.19071332631651491,1.5676431071107086,0.5048409253437589,0.8508760008847824,0.9811165042179144,1.8367912284800827,2025_tariff_shock,2025-04-03
13,2025-04-24,3.7737478239707594,0.3211656495522557,0.18087001217373608,1.5126597290119363,0.4910444709392572,0.8808677542380847,1.0500061303362274,1.7870158410865677,2025_tariff_shock,2025-04-03
14,2025-04-25,3.674166945489592,0.31761516405477197,0.18652077131035877,1.4795094397943362,0.48356498754948474,0.8434213646937843,1.0328093355367103,1.8188915798858685,2025_tariff_shock,2025-04-03
15,2025-04-28,3.4445861803576383,0.3200552008330636,0.18381321947265286,1.4092672327501732,0.4571919644677389,0.7941923050476802,0.9969720717710338,1.7341849071009667,2025_tariff_shock,2025-04-03
16,2025-04-29,3.2390324998428355,0.3115751470754618,0.17898045205420737,1.335886556480518,0.42685322047304197,0.7812574467161182,0.9806182990122414,1.6512827974770468,2025_tariff_shock,2025-04-03
17,2025-04-30,3.0335942607507738,0.31588238650916767,0.17725857764622938,1.2690018496040172,0.4086494559179066,0.7389076565149864,0.941885455624196,1.5816149085828632,2025_tariff_shock,2025-04-03
18,2025-05-01,2.8276363030270555,0.30833915589491806,0.1737453529379061,1.1998965108874846,0.3899806230144427,0.700881441048667,0.8957330148656357,1.5483770569211708,2025_tariff_shock,2025-04-03
19,2025-05-02,2.71905799238659,0.2962031667994065,0.16697110925251338,1.1386185685851138,0.3573031061771832,0.6875426020906346,0.9395985034519776,1.4734652269344255,2025_tariff_shock,2025-04-03
20,2025-05-05,2.5727206355798105,0.2857053769629043,0.15554282710956074,1.0990487169051995,0.3607255805892424,0.638572844378867,0.8812170773559833,1.4138327933520332,2025_tariff_shock,2025-04-03
21,2025-05-06,2.563280888060308,0.2830012131670584,0.1506250547021945,1.0390936991059765,0.33124828789948735,0.5925920842647738,1.0202021719151055,1.34054921592299,2025_tariff_shock,2025-04-03
22,2025-05-07,2.5435264801800437,0.272362191873769,0.1433269876104983,0.9857149340786378,0.295002754137377,0.5906302401491179,1.121752375875555,1.2702871096698933,2025_tariff_shock,2025-04-03
23,2025-05-08,2.4006059308586507,0.2765156459385508,0.13993236559013406,0.9274694265764396,0.26270115692178875,0.6062592551576971,1.1048838758239583,1.2025834969608487,2025_tariff_shock,2025-04-03
24,2025-05-09,2.3367505392299077,0.25145142682895083,0.12675919357285115,0.8750821639382704,0.2751222077789306,0.6395011007392664,1.12353093855442,1.1356063095559707,2025_tariff_shock,2025-04-03
25,2025-05-12,2.1507747203536662,0.25032748665557303,0.12581100822744457,0.8181794432368992,0.23719066807506262,0.5994671256529813,1.0698649845899344,1.0713372353463417,2025_tariff_shock,2025-04-03
26,2025-05-13,2.4566565065260044,0.23003203832114308,0.08853897185797674,0.9044987425310489,0.23581296671147634,0.7741814693651277,1.1770749929350788,1.1958147409407829,2025_tariff_shock,2025-04-03
27,2025-05-14,2.283235493537731,0.22163134511160432,0.08343842254558728,0.8522386681984402,0.20512701167570913,0.7996358079219332,1.1144766821494843,1.1348121612497084,2025_tariff_shock,2025-04-03
28,2025-05-15,2.1994623926029484,0.21730228567567095,0.09203350579858044,0.7960352312702696,0.1874553814718063,0.7498488098701952,1.1439685761655718,1.0956938232477538,2025_tariff_shock,2025-04-03
29,2025-05-16,2.0867140234170725,0.21101652821977654,0.09874760246161582,0.7446690085660068,0.18446078480175432,0.7035903114624702,1.1305708693137735,1.038956767878091,2025_tariff_shock,2025-04-03
30,2025-05-19,1.9463579504000976,0.2155577238007297,0.09733878043076513,0.6973024783560029,0.15151058180833088,0.6611377738393855,1.0966176520391668,0.9794661599190055,2025_tariff_shock,2025-04-03
31,2025-05-20,1.817936509559003,0.21714558795085312,0.09445060179625114,0.6457743505362308,0.12023809296008414,0.6646401695627773,1.0675486445495102,0.9196970048162036,2025_tariff_shock,2025-04-03
32,2025-05-21,1.739404144252116,0.22624506663540406,0.09040912439830193,0.597383615759427,0.11020184462695104,0.6237272937129741,1.077223557220976,0.8617669342734724,2025_tariff_shock,2025-04-03
33,2025-05-22,1.7294693968359027,0.26308841390921933,0.11150267629768215,0.5939006453816043,0.20798984413139388,0.5969350385835404,1.025598775049703,0.9029053177399409,2025_tariff_shock,2025-04-03
34,2025-05-23,1.591865538836657,0.26625277234332817,0.11036644496733157,0.5453687816302937,0.18292990057641778,0.5585864254542989,0.9813857505616417,0.8539177442171932,2025_tariff_shock,2025-04-03
35,2025-05-27,1.5619154390848573,0.2658886869785425,0.10451544696964535,0.5059672457928777,0.14810406416742627,0.5761745555686795,1.0247045005780904,0.7975842674995164,2025_tariff_shock,2025-04-03
36,2025-05-28,1.6219694403576503,0.31677644863750143,0.11219292817368501,0.5297141867757926,0.1972531015440635,0.564759432353511,1.0268302206014992,0.8259760049950016,2025_tariff_shock,2025-04-03
37,2025-05-29,1.4796967734839064,0.31182650181307,0.10980944806250628,0.48868195936165604,0.16890578198986872,0.5303471696436699,0.9662252827718074,0.7712530671423585,2025_tariff_shock,2025-04-03
38,2025-05-30,1.3676069283343772,0.29670296568667137,0.10336743398784858,0.44597144414153056,0.17056820157026453,0.5211555739194769,0.9142831020197542,0.7226501398073564,2025_tariff_shock,2025-04-03
39,2025-06-02,1.2360762046342306,0.29621561003881036,0.10310911940970216,0.4021409103553184,0.13592120205375458,0.474985371407586,0.8661577090566612,0.6720434353965137,2025_tariff_shock,2025-04-03
40,2025-06-03,1.2895969819849897,0.29698958570954065,0.09366253952411033,0.36511900104420136,0.14076975599384456,0.4926086226390993,0.9680343137496297,0.6211840787481204,2025_tariff_shock,2025-04-03
41,2025-06-04,1.187644939547532,0.2974941282598633,0.09129074940728625,0.32952380060461217,0.10743798567386031,0.5027844741145369,0.926057809793924,0.5809721153173324,2025_tariff_shock,2025-04-03
42,2025-06-05,1.1273355421296327,0.27451530492214343,0.0824330590969932,0.2890348912497922,0.1896210929472799,0.4817753319967768,0.8769759380878801,0.5421837645772207,2025_tariff_shock,2025-04-03
43,2025-06-06,1.011697185144167,0.2713699113301485,0.08424680495183552,0.25437328663616277,0.15359189411926666,0.4373416214552437,0.8259204416337953,0.507536101563246,2025_tariff_shock,2025-04-03
44,2025-06-09,0.9956434848738784,0.24950443880018808,0.07031210118567208,0.2370770264848996,0.190316538742769,0.4286887595184887,0.814630043108197,0.4616543354665674,2025_tariff_shock,2025-04-03
45,2025-06-10,0.8826755568118998,0.24827076271076556,0.06966673897717371,0.1995570096865742,0.1545415298246251,0.39406163500842784,0.7648271162159972,0.4178503282803181,2025_tariff_shock,2025-04-03
46,2025-06-11,0.7840535376684996,0.25024624869247314,0.07435798940975652,0.169749650666025,0.13123130059475896,0.35327407197717253,0.7110852973412813,0.39136294831750496,2025_tariff_shock,2025-04-03
47,2025-06-12,0.6901436179393934,0.25062564861612024,0.07235027627080694,0.1358809200036888,0.10097635110833547,0.3312146819499493,0.6665912175507518,0.34916546516412805,2025_tariff_shock,2025-04-03
48,2025-06-13,0.6687545110989752,0.24283430933282144,0.0649325956070677,0.10478328422147176,0.13241899001965596,0.3677348698258003,0.6563861065158285,0.3120087220738741,2025_tariff_shock,2025-04-03
49,2025-06-16,0.657559076510231,0.25688664216010815,0.05422432442626326,0.09975253595766698,0.14030591913203883,0.33554356524599727,0.6512358706276571,0.3006671892564061,2025_tariff_shock,2025-04-03
50,2025-06-17,0.6466945798670911,0.24411899808003729,0.04325538527557005,0.08672376514534297,0.15155592589000455,0.2966383930951215,0.6561025758650114,0.2739687286832897,2025_tariff_shock,2025-04-03
51,2025-06-18,0.6060348194837386,0.2049778756213143,0.035784861707930125,0.07066111005653886,0.18091444589553585,0.3210856769732653,0.6057224301514388,0.23934322955453813,2025_tariff_shock,2025-04-03
52,2025-06-20,0.5179644055036774,0.2064102497514242,0.03497856419778074,0.03804983895815539,0.14626424072307653,0.2857553137405213,0.5649438956027886,0.20922340753560742,2025_tariff_shock,2025-04-03
53,2025-06-23,0.4313102449383268,0.19813263522847377,0.028401186177641598,0.007776083265894851,0.11289834428690337,0.2484051074328859,0.5173198269495158,0.20582226592227926,2025_tariff_shock,2025-04-03
54,2025-06-24,0.375295202519798,0.18995681852934335,0.024719653843568633,0.0010845008772284448,0.08388193002909494,0.23544621826194323,0.47386339108144626,0.18120650948690686,2025_tariff_shock,2025-04-03
55,2025-06-25,0.3932798616920772,0.19430664553323876,0.009893186835548698,0.0006903542730234413,0.07576378627449265,0.23895168209829065,0.5035423934295047,0.1715455160136834,2025_tariff_shock,2025-04-03
56,2025-06-26,0.3135925827721333,0.194390523006981,0.009375000246291561,-0.029715221064491315,0.04375865893827435,0.21167581279662318,0.46048413380372843,0.13607644992425838,2025_tariff_shock,2025-04-03
57,2025-06-27,0.2593264472877159,0.19133272928910502,0.0037270951565485655,-0.04353563569010144,0.024459993537761848,0.20118986413977535,0.4163692812916695,0.13116749923182147,2025_tariff_shock,2025-04-03
58,2025-06-30,0.27230717473581123,0.18072181494503575,0.007680362571449098,-0.06618517669341939,0.013819964336965196,0.17016588966406743,0.4755230531845802,0.09761874270828219,2025_tariff_shock,2025-04-03
59,2025-07-01,0.26231209469088856,0.16619525915209324,0.012460712841577912,-0.08847706154331747,0.031111575904551936,0.1787295428780753,0.4731540996462873,0.1190487318227409,2025_tariff_shock,2025-04-03
60,2025-07-02,0.20563357250406522,0.1644427309233133,0.011359739743039228,-0.1162165671283264,0.002798542501888157,0.1430501671582014,0.45214398899424535,0.09084134051912285,2025_tariff_shock,2025-04-03
