Date,event_shock_signal,event_shock_signal_lag1,one_day_total_var_lift
2019-04-03,0.0,0.0,-0.053404967363889666
2019-04-04,0.0,0.0,-0.029363541532385296
2019-04-05,0.0,0.0,-0.050448974584168305
2019-04-08,0.0,0.0,-0.04762543520880769
2019-04-09,0.0,0.0,-0.041352239270060376
2019-04-10,0.0,0.0,-0.03185623578452146
2019-04-11,0.0,0.0,-0.03796294632400399
2019-04-12,0.0,0.0,0.04002947249618405
2019-04-15,0.0,0.0,-0.01236916331964144
2019-04-16,0.0,0.0,-0.05495420520561545
2019-04-17,0.0,0.0,0.0014818757034094077
2019-04-18,0.0,0.0,-0.05211295192840881
2019-04-22,0.0,0.0,-0.028918978053068978
2019-04-23,0.0,0.0,-0.0430472621758905
2019-04-24,0.0,0.0,0.002097710899841898
2019-04-25,0.0,0.0,-0.0018283873164768316
2019-04-26,0.0,0.0,-0.05613832160050558
2019-04-29,0.0,0.0,-0.010687862746221577
2019-04-30,0.0,0.0,-0.019491590401630732
2019-05-01,0.0,0.0,-0.03293532320433712
2019-05-02,0.0,0.0,0.02069269058942247
2019-05-03,0.0,0.0,-0.030880360498464432
2019-05-06,0.0,0.0,0.03974848576358836
2019-05-07,0.0,0.0,-0.04362511559122417
2019-05-08,0.0,0.0,0.1861830378854361
2019-05-09,0.0,0.0,-0.04556590738835131
2019-05-10,0.0,0.0,-0.0390237320218203
2019-05-13,0.0,0.0,-0.03765717915779454
2019-05-14,0.0,0.0,0.48128596966586934
2019-05-15,0.0,0.0,-0.01809538097875507
2019-05-16,0.0,0.0,-0.029727780306707086
2019-05-17,0.0,0.0,0.01033051204261759
2019-05-20,0.0,0.0,-0.016493663652403012
2019-05-21,0.0,0.0,-0.03859972589967198
2019-05-22,0.0,0.0,-0.014942652098861364
2019-05-23,0.0,0.0,-0.03982154584340558
2019-05-24,0.0,0.0,0.11236618009789057
2019-05-28,0.0,0.0,-0.05119234754342494
2019-05-29,0.0,0.0,0.017222208115003967
2019-05-30,0.0,0.0,-0.030459863843328217
2019-05-31,0.0,0.0,-0.00041851647460255936
2019-06-03,0.0,0.0,0.207634181958118
2019-06-04,0.0,0.0,0.04821172936700502
2019-06-05,0.0,0.0,0.18933235507973367
2019-06-06,0.0,0.0,-0.020634028416466332
2019-06-07,0.0,0.0,-0.03555649778673953
2019-06-10,0.0,0.0,0.013348707112269764
2019-06-11,0.0,0.0,0.007574502259876326
2019-06-12,0.0,0.0,-0.058761741244195864
2019-06-13,0.0,0.0,-0.045656748352929544
2019-06-14,0.0,0.0,-0.034904083761407634
2019-06-17,0.0,0.0,-0.04677775958177066
2019-06-18,0.0,0.0,-0.05771853744957556
2019-06-19,0.0,0.0,0.024261813210199046
2019-06-20,0.0,0.0,-0.02595946249638026
2019-06-21,0.0,0.0,0.2539301862015413
2019-06-24,0.0,0.0,0.0053281019807165375
2019-06-25,0.0,0.0,0.028419915435615728
2019-06-26,0.0,0.0,-0.018364001099449023
2019-06-27,0.0,0.0,-0.01950217154915579
2019-06-28,0.0,0.0,-0.03724630261574435
2019-07-01,0.0,0.0,-0.04830641301613314
2019-07-02,0.0,0.0,0.12446360063324757
2019-07-03,0.0,0.0,0.10243926105929702
2019-07-05,0.0,0.0,-0.022748644079267022
2019-07-08,0.0,0.0,0.04189013150466536
2019-07-09,0.0,0.0,-0.03728408742959943
2019-07-10,0.0,0.0,-0.05540382556273982
2019-07-11,0.0,0.0,0.03948098833156766
2019-07-12,0.0,0.0,0.01741185167038317
2019-07-15,0.0,0.0,-0.04070806361688728
2019-07-16,0.0,0.0,-0.04912883841772542
2019-07-17,0.0,0.0,-0.02283341313062437
2019-07-18,0.0,0.0,0.08145161815853985
2019-07-19,0.0,0.0,0.011924239203398024
2019-07-22,0.0,0.0,0.024678372469705723
2019-07-23,0.0,0.0,-0.05289831296578895
2019-07-24,0.0,0.0,-0.018109001627958476
2019-07-25,0.0,0.0,-0.0390046156985876
2019-07-26,0.0,0.0,-0.02691698205869031
2019-07-29,0.0,0.0,-0.03997160547542422
2019-07-30,0.0,0.0,-0.04249664505504025
2019-07-31,0.0,0.0,-0.05152262653964723
2019-08-01,0.0,0.0,0.09275669705343259
2019-08-02,0.0,0.0,0.3035048249602592
2019-08-05,0.0,0.0,-0.015942849032596018
2019-08-06,0.0,0.0,0.36472067190976043
2019-08-07,0.0,0.0,0.01320859241098482
2019-08-08,0.0,0.0,-0.014829934259560584
2019-08-09,0.0,0.0,0.025030041043414997
2019-08-12,0.0,0.0,-0.047275741047445696
2019-08-13,0.0,0.0,0.08017582061368533
2019-08-14,0.0,0.0,0.001989167784077317
2019-08-15,0.0,0.0,0.23049794174820692
2019-08-16,0.0,0.0,-0.03185179714307884
2019-08-19,0.0,0.0,-0.006987108666505537
2019-08-20,0.0,0.0,0.020753619085204456
2019-08-21,0.0,0.0,-0.0236423977204665
2019-08-22,0.0,0.0,-0.03744953793901873
2019-08-23,0.0,0.0,-0.0508083116154735
2019-08-26,0.0,0.0,0.1820511958507749
2019-08-27,0.0,0.0,-0.03169976739715641
2019-08-28,0.0,0.0,-0.007487345496761111
2019-08-29,0.0,0.0,-0.049174319251485965
2019-08-30,0.0,0.0,-0.021608508194058018
2019-09-03,0.0,0.0,-0.056391188475023224
2019-09-04,0.0,0.0,-0.01751730567808385
2019-09-05,0.0,0.0,-0.021698277750489048
2019-09-06,0.0,0.0,0.1429343298067165
2019-09-09,0.0,0.0,-0.039855660176865704
2019-09-10,0.0,0.0,-0.002969061437531062
2019-09-11,0.0,0.0,0.005294314195241956
2019-09-12,0.0,0.0,-0.04346477988305708
2019-09-13,0.0,0.0,-0.047999937256561265
2019-09-16,0.0,0.0,0.03945154801812478
2019-09-17,0.0,0.0,-0.011971573921952028
2019-09-18,0.0,0.0,-0.04927052855769731
2019-09-19,0.0,0.0,-0.04639193959261456
2019-09-20,0.0,0.0,-0.05374681830170147
2019-09-23,0.0,0.0,0.011139502269166934
2019-09-24,0.0,0.0,-0.05305588276897544
2019-09-25,0.0,0.0,-0.0057239440611586145
2019-09-26,0.0,0.0,0.08553157311721615
2019-09-27,0.0,0.0,-0.04935973418910766
2019-09-30,0.0,0.0,-0.046128992352056586
2019-10-01,0.0,0.0,0.003330526541390988
2019-10-02,0.0,0.0,-0.0159988638705294
2019-10-03,0.0,0.0,0.05127006042595017
2019-10-04,0.0,0.0,-0.02356662600479209
2019-10-07,0.0,0.0,-0.006182510292869536
2019-10-08,0.0,0.0,-0.023463048393051023
2019-10-09,0.0,0.0,0.017776455140571912
2019-10-10,0.0,0.0,-0.030678435637003565
2019-10-11,0.0,0.0,0.023871624667920033
2019-10-14,0.0,0.0,0.012446224175694187
2019-10-15,0.0,0.0,-0.0425481954791036
2019-10-16,0.0,0.0,0.011059085212628439
2019-10-17,0.0,0.0,-0.04990220803716172
2019-10-18,0.0,0.0,-0.05217215390337049
2019-10-21,0.0,0.0,-0.051228367605520964
2019-10-22,0.0,0.0,-0.02624295560728851
2019-10-23,0.0,0.0,-0.043954026809513214
2019-10-24,0.0,0.0,-0.05541407997397352
2019-10-25,0.0,0.0,-0.039532235731871146
2019-10-28,0.0,0.0,-0.044794577771636646
2019-10-29,0.0,0.0,0.0030772631715312304
2019-10-30,0.0,0.0,-0.056124490952508044
2019-10-31,0.0,0.0,0.030018252459938166
2019-11-01,0.0,0.0,0.042357143386734686
2019-11-04,0.0,0.0,-0.02286890163853439
2019-11-05,0.0,0.0,0.01285648045749066
2019-11-06,0.0,0.0,0.0752154568422645
2019-11-07,0.0,0.0,-0.0428016884329524
2019-11-08,0.0,0.0,0.13102278150966007
2019-11-11,0.0,0.0,-0.040057687655662755
2019-11-12,0.0,0.0,-0.056334512018171745
2019-11-13,0.0,0.0,-0.04907526325287703
2019-11-14,0.0,0.0,-0.04057639240153321
2019-11-15,0.0,0.0,-0.016767384993582435
2019-11-18,0.0,0.0,-0.0343817024392683
2019-11-19,0.0,0.0,-0.05361782579648244
2019-11-20,0.0,0.0,-0.02826373232376911
2019-11-21,0.0,0.0,-0.011174724870863684
2019-11-22,0.0,0.0,-0.030457778313763062
2019-11-25,0.0,0.0,-0.046267531083142854
2019-11-26,0.0,0.0,-0.017603942754500723
2019-11-27,0.0,0.0,-0.031737101466425055
2019-11-29,0.0,0.0,-0.03280882034275068
2019-12-02,0.0,0.0,-0.030794224208932297
2019-12-03,0.0,0.0,0.07012993588626815
2019-12-04,0.0,0.0,0.19628168227922638
2019-12-05,0.0,0.0,-0.003357555374590371
2019-12-06,0.0,0.0,-0.046940543875766516
2019-12-09,0.0,0.0,0.030596123752795634
2019-12-10,0.0,0.0,-0.053876050864293035
2019-12-11,0.0,0.0,-0.053368289920605605
2019-12-12,0.0,0.0,-0.0022302763535207992
2019-12-13,0.0,0.0,0.09856261689503731
2019-12-16,0.0,0.0,0.00010724834953634854
2019-12-17,0.0,0.0,-0.006923972068981099
2019-12-18,0.0,0.0,-0.05411090450635703
2019-12-19,0.0,0.0,-0.02885322008634006
2019-12-20,0.0,0.0,-0.04874653662753081
2019-12-23,0.0,0.0,-0.04404956482298339
2019-12-24,0.0,0.0,-0.05319329136429596
2019-12-26,0.0,0.0,-0.011743915657768778
2019-12-27,0.0,0.0,-0.009738313553053102
2019-12-30,0.0,0.0,-0.04662248228727228
2019-12-31,0.0,0.0,-0.03200735430971169
2020-01-02,0.0,0.0,0.00307890089985019
2020-01-03,0.0,0.0,0.10266854847353257
2020-01-06,0.0,0.0,0.17300496132439935
2020-01-07,0.0,0.0,0.008904412280570151
2020-01-08,0.0,0.0,-0.03456976569846282
2020-01-09,0.0,0.0,-0.0002621586715398916
2020-01-10,0.0,0.0,-0.016144098793032913
2020-01-13,0.0,0.0,-0.005244704896056107
2020-01-14,0.0,0.0,-0.010210786210463563
2020-01-15,0.0,0.0,-0.04666319606405733
2020-01-16,0.0,0.0,-0.019831413040324097
2020-01-17,0.0,0.0,-0.019748690122977197
2020-01-21,0.0,0.0,-0.011253064369560972
2020-01-22,0.0,0.0,-0.000580755821179002
2020-01-23,0.0,0.0,-0.051890051007082105
2020-01-24,0.0,0.0,-0.022475442372398735
2020-01-27,0.0,0.0,0.04670062818769738
2020-01-28,0.0,0.0,0.24449026961277442
2020-01-29,0.0,0.0,0.07373772475916818
2020-01-30,0.0,0.0,-0.011162787783516426
2020-01-31,0.0,0.0,-0.051949964129914594
2020-02-03,0.0,0.0,0.13906048024779794
2020-02-04,0.0,0.0,-0.016034329351221954
2020-02-05,0.0,0.0,0.16720383949703255
2020-02-06,0.0,0.0,0.029305481122004373
2020-02-07,0.0,0.0,-0.040363874317450255
2020-02-10,0.0,0.0,0.0023008899178302844
2020-02-11,0.0,0.0,-0.036705767169641024
2020-02-12,0.0,0.0,-0.04616629744049827
2020-02-13,0.0,0.0,-0.03199872948562121
2020-02-14,0.0,0.0,-0.0424348201028516
2020-02-18,0.0,0.0,-0.04545483741608114
2020-02-19,0.0,0.0,0.030842415225655895
2020-02-20,0.0,0.0,-0.03727649724785931
2020-02-21,0.0,0.0,-0.01839675157451548
2020-02-24,0.0,0.0,0.12054927315154851
2020-02-25,0.0,0.0,0.4938219118275162
2020-02-26,0.0,0.0,0.2640079408810134
2020-02-27,0.0,0.0,-0.048218357213649754
2020-02-28,0.0,0.0,0.42534994195859754
2020-03-02,0.0,0.0,0.20800148075284164
2020-03-03,0.0,0.0,0.1665555929902831
2020-03-04,0.0,0.0,0.14484112210559363
2020-03-05,0.0,0.0,0.11330961700216924
2020-03-06,0.0,0.0,0.12770442777456115
2020-03-09,0.0,0.0,0.14697474325020088
2020-03-10,0.0,0.0,0.5017416498740379
2020-03-11,0.0,0.0,0.1878389099723461
2020-03-12,0.0,0.0,0.08780529385183966
2020-03-13,0.0,0.0,0.35920607451402975
2020-03-16,1.0,0.0,0.17946907843965354
2020-03-17,0.0,1.0,0.3588159140146836
2020-03-18,0.0,0.0,0.0547940751981606
2020-03-19,0.0,0.0,0.05737984110731631
2020-03-20,0.0,0.0,-0.03263153688722642
2020-03-23,0.0,0.0,0.04426115702957434
2020-03-24,0.0,0.0,-0.004244708409807285
2020-03-25,0.0,0.0,0.09008031748238698
2020-03-26,0.0,0.0,-0.04523531221939425
2020-03-27,0.0,0.0,0.00877210055673694
2020-03-30,0.0,0.0,-0.03926339118021671
2020-03-31,0.0,0.0,-0.04495584832619015
2020-04-01,0.0,0.0,-0.04159548516730849
2020-04-02,0.0,0.0,-0.016000504056221776
2020-04-03,0.0,0.0,-0.04733017698550346
2020-04-06,0.0,0.0,-0.04918757388882844
2020-04-07,0.0,0.0,0.0252804608946533
2020-04-08,0.0,0.0,-0.05662808704839328
2020-04-09,0.0,0.0,-0.02991102252180966
2020-04-13,0.0,0.0,0.02129527699735334
2020-04-14,0.0,0.0,-0.04931170917553329
2020-04-15,0.0,0.0,-0.04391527916643134
2020-04-16,0.0,0.0,-0.03685093054927813
2020-04-17,0.0,0.0,-0.056851390870187535
2020-04-20,0.0,0.0,-0.034604392595381506
2020-04-21,0.0,0.0,-0.04651269768270605
2020-04-22,0.0,0.0,-0.028468113076249857
2020-04-23,0.0,0.0,-0.03718296835738777
2020-04-24,0.0,0.0,-0.0571498621669978
2020-04-27,0.0,0.0,-0.05262280220558058
2020-04-28,0.0,0.0,-0.04422449883801627
2020-04-29,0.0,0.0,-0.05517998139364422
2020-04-30,0.0,0.0,-0.030766539958234196
2020-05-01,0.0,0.0,-0.04260881424521856
2020-05-04,0.0,0.0,-0.025865804467609
2020-05-05,0.0,0.0,-0.0576797010562512
2020-05-06,0.0,0.0,-0.052836165826105286
2020-05-07,0.0,0.0,-0.041526099296068986
2020-05-08,0.0,0.0,-0.035966870389999905
2020-05-11,0.0,0.0,-0.0387885868589003
2020-05-12,0.0,0.0,-0.05475269180563502
2020-05-13,0.0,0.0,-0.038164786020447705
2020-05-14,0.0,0.0,-0.03898525749584292
2020-05-15,0.0,0.0,-0.045416374839762685
2020-05-18,0.0,0.0,-0.05711069589727469
2020-05-19,0.0,0.0,0.030338501711083765
2020-05-20,0.0,0.0,-0.049666701134568725
2020-05-21,0.0,0.0,-0.03871261130739867
2020-05-22,0.0,0.0,-0.04553048615381783
2020-05-26,0.0,0.0,-0.055076608958021134
2020-05-27,0.0,0.0,-0.022150627311200877
2020-05-28,0.0,0.0,-0.046319192137879606
2020-05-29,0.0,0.0,-0.05645653586485533
2020-06-01,0.0,0.0,-0.050547088344982005
2020-06-02,0.0,0.0,-0.04799958728479614
2020-06-03,0.0,0.0,-0.043703480552009344
2020-06-04,0.0,0.0,-0.001726484549745555
2020-06-05,0.0,0.0,-0.03282781608550667
2020-06-08,0.0,0.0,0.035621775885604334
2020-06-09,0.0,0.0,-0.03824256774477186
2020-06-10,0.0,0.0,-0.03235275277793859
2020-06-11,0.0,0.0,-0.020637967649347888
2020-06-12,0.0,0.0,0.3361118311342959
2020-06-15,0.0,0.0,-0.03843359804069135
2020-06-16,0.0,0.0,-0.04684410664692651
2020-06-17,0.0,0.0,-0.0167862079430654
2020-06-18,0.0,0.0,-0.05577652963972557
2020-06-19,0.0,0.0,-0.050403761030126004
2020-06-22,0.0,0.0,-0.04700879809691594
2020-06-23,0.0,0.0,-0.050895482632855815
2020-06-24,0.0,0.0,-0.04686359787316796
2020-06-25,0.0,0.0,0.02330947590896182
2020-06-26,0.0,0.0,-0.04896540267766425
2020-06-29,0.0,0.0,0.014780856772002915
2020-06-30,0.0,0.0,-0.036601138364400154
2020-07-01,0.0,0.0,-0.03236453934422456
2020-07-02,0.0,0.0,-0.05139680101989408
2020-07-06,0.0,0.0,-0.05065108261756879
2020-07-07,0.0,0.0,-0.019957043326643054
2020-07-08,0.0,0.0,-0.01639024477915718
2020-07-09,0.0,0.0,-0.04321329911909544
2020-07-10,0.0,0.0,-0.023777754093122883
2020-07-13,0.0,0.0,-0.04191484164891679
2020-07-14,0.0,0.0,-0.04477644622607646
2020-07-15,0.0,0.0,-0.024855286606846883
2020-07-16,0.0,0.0,-0.04022193918521777
2020-07-17,0.0,0.0,-0.040695611468655635
2020-07-20,0.0,0.0,-0.044422666669585054
2020-07-21,0.0,0.0,-0.03963313661908685
2020-07-22,0.0,0.0,-0.026528148001154217
2020-07-23,0.0,0.0,-0.013731409034922981
2020-07-24,0.0,0.0,0.0003445457212321035
2020-07-27,0.0,0.0,-0.03755037661408667
2020-07-28,0.0,0.0,0.02881186441940109
2020-07-29,0.0,0.0,-0.0318998710399796
2020-07-30,0.0,0.0,-0.014339464306659222
2020-07-31,0.0,0.0,-0.03674239681408198
2020-08-03,0.0,0.0,-0.026324466666533874
2020-08-04,0.0,0.0,-0.045869189538541244
2020-08-05,0.0,0.0,0.05103498448424415
2020-08-06,0.0,0.0,-0.017990603194025012
2020-08-07,0.0,0.0,-0.01124227318155202
2020-08-10,0.0,0.0,0.006575613584674178
2020-08-11,0.0,0.0,-0.051570564752308035
2020-08-12,0.0,0.0,0.6190312210992777
2020-08-13,0.0,0.0,-0.021455425793609373
2020-08-14,0.0,0.0,0.026077388175663296
2020-08-17,0.0,0.0,-0.055042355244902974
2020-08-18,0.0,0.0,0.010262660270071056
2020-08-19,0.0,0.0,-0.03779954904920013
2020-08-20,0.0,0.0,0.0974636508761686
2020-08-21,0.0,0.0,-0.04055525906186208
2020-08-24,0.0,0.0,-0.04245857308809786
2020-08-25,0.0,0.0,-0.0383974624220651
2020-08-26,0.0,0.0,-0.047846576683205244
2020-08-27,0.0,0.0,-0.022645053867881404
2020-08-28,0.0,0.0,0.006055991874801103
2020-08-31,0.0,0.0,0.0004683229497377539
2020-09-01,0.0,0.0,-0.05009732284810997
2020-09-02,0.0,0.0,-0.02023610010424559
2020-09-03,0.0,0.0,0.018083596578909678
2020-09-04,0.0,0.0,0.15183235408839635
2020-09-08,0.0,0.0,0.002080568221025425
2020-09-09,0.0,0.0,0.05870251436885909
2020-09-10,0.0,0.0,0.01073904115385238
2020-09-11,0.0,0.0,-0.012726561818168003
2020-09-14,0.0,0.0,-0.05834109431539869
2020-09-15,0.0,0.0,-0.026970799410860113
2020-09-16,0.0,0.0,-0.053615717764137205
2020-09-17,0.0,0.0,-0.05488719105228179
2020-09-18,0.0,0.0,-0.039174578706477
2020-09-21,0.0,0.0,-0.03478926195341148
2020-09-22,0.0,0.0,0.055885244737123196
2020-09-23,0.0,0.0,-0.0355213315283901
2020-09-24,0.0,0.0,0.13490111896358115
2020-09-25,0.0,0.0,-0.05434636591561681
2020-09-28,0.0,0.0,-0.016896902897427846
2020-09-29,0.0,0.0,0.008532369833681885
2020-09-30,0.0,0.0,-0.0403733571423599
2020-10-01,0.0,0.0,-0.026765104389346872
2020-10-02,0.0,0.0,-0.03694025405035217
2020-10-05,0.0,0.0,-0.04049819394485876
2020-10-06,0.0,0.0,0.08537137053092536
2020-10-07,0.0,0.0,0.004975169076269381
2020-10-08,0.0,0.0,0.0011457248923101293
2020-10-09,0.0,0.0,-0.03917860855869859
2020-10-12,0.0,0.0,0.017093556383763087
2020-10-13,0.0,0.0,-0.008716544847849672
2020-10-14,0.0,0.0,0.009062053655597424
2020-10-15,0.0,0.0,-0.048674466448129894
2020-10-16,0.0,0.0,-0.05266505949338296
2020-10-19,0.0,0.0,-0.05564523806173616
2020-10-20,0.0,0.0,-0.005392957533411624
2020-10-21,0.0,0.0,-0.029060669495819424
2020-10-22,0.0,0.0,-0.039461955645117786
2020-10-23,0.0,0.0,-0.004751135948692697
2020-10-26,0.0,0.0,-0.04763048525887659
2020-10-27,0.0,0.0,0.0600422287238338
2020-10-28,0.0,0.0,-0.04540788494614423
2020-10-29,0.0,0.0,0.29780880306658686
2020-10-30,0.0,0.0,-0.01851488148434477
2020-11-02,0.0,0.0,-0.018392082608338245
2020-11-03,0.0,0.0,-0.00941136967617573
2020-11-04,0.0,0.0,0.026754945380420114
2020-11-05,0.0,0.0,0.12432789981147008
2020-11-06,0.0,0.0,0.09725068320166508
2020-11-09,0.0,0.0,-0.034787354392390446
2020-11-10,0.0,0.0,0.3507848759582046
2020-11-11,0.0,0.0,-0.05464924651975778
2020-11-12,0.0,0.0,-0.049716268293085286
2020-11-13,0.0,0.0,-0.0032125846665642666
2020-11-16,0.0,0.0,-0.02888299042854736
2020-11-17,0.0,0.0,-0.03502600693911917
2020-11-18,0.0,0.0,-0.04847845369861681
2020-11-19,0.0,0.0,-0.033531681716810646
2020-11-20,0.0,0.0,-0.051201750214960096
2020-11-23,0.0,0.0,-0.03901675938415228
2020-11-24,0.0,0.0,0.011709885549813892
2020-11-25,0.0,0.0,0.03710386541833666
2020-11-27,0.0,0.0,-0.05776976447542148
2020-11-30,0.0,0.0,-0.02641539054440667
2020-12-01,0.0,0.0,-0.04809932252006721
2020-12-02,0.0,0.0,0.08705002063151346
2020-12-03,0.0,0.0,-0.03901502446400884
2020-12-04,0.0,0.0,-0.03467549862152963
2020-12-07,0.0,0.0,-0.005900533319126766
2020-12-08,0.0,0.0,-0.007599084201831086
2020-12-09,0.0,0.0,-0.05225170258680556
2020-12-10,0.0,0.0,0.011126452599293568
2020-12-11,0.0,0.0,-0.043267492423146425
2020-12-14,0.0,0.0,-0.05542437253312671
2020-12-15,0.0,0.0,-0.04677889366937449
2020-12-16,0.0,0.0,0.024406939281310214
2020-12-17,0.0,0.0,-0.051128354325300385
2020-12-18,0.0,0.0,-0.021730372755347616
2020-12-21,0.0,0.0,-0.053405574852487536
2020-12-22,0.0,0.0,-0.047110368058314145
2020-12-23,0.0,0.0,-0.030270178890777766
2020-12-24,0.0,0.0,-0.02658147309207448
2020-12-28,0.0,0.0,-0.04675489494446827
2020-12-29,0.0,0.0,-0.03618881187973566
2020-12-30,0.0,0.0,-0.0513412313282785
2020-12-31,0.0,0.0,-0.034551099615885095
2021-01-04,0.0,0.0,-0.04453266468158967
2021-01-05,0.0,0.0,0.15735882560690762
2021-01-06,0.0,0.0,-0.019880604139076996
2021-01-07,0.0,0.0,0.1485162696441924
2021-01-08,0.0,0.0,0.02433503373069046
2021-01-11,0.0,0.0,0.24211600347801232
2021-01-12,0.0,0.0,-0.03693858283031559
2021-01-13,0.0,0.0,-0.045478138582118244
2021-01-14,0.0,0.0,-0.0240729284459148
2021-01-15,0.0,0.0,-0.037301857729718724
2021-01-19,0.0,0.0,0.0005387278226298697
2021-01-20,0.0,0.0,-0.024428410182086635
2021-01-21,0.0,0.0,0.04406898564412565
2021-01-22,0.0,0.0,-0.04429314394123518
2021-01-25,0.0,0.0,-0.03853057224661083
2021-01-26,0.0,0.0,-0.022963679932040293
2021-01-27,0.0,0.0,-0.05447074448045175
2021-01-28,0.0,0.0,0.12229891115618274
2021-01-29,0.0,0.0,-0.03239163670414347
2021-02-01,0.0,0.0,0.04807589790187872
2021-02-02,0.0,0.0,0.02981039897981974
2021-02-03,0.0,0.0,0.0273758246604503
2021-02-04,0.0,0.0,-0.042148666424842274
2021-02-05,0.0,0.0,0.08183382914999937
2021-02-08,0.0,0.0,-0.014996459905258441
2021-02-09,0.0,0.0,-0.022071511182489068
2021-02-10,0.0,0.0,-0.05070850711965269
2021-02-11,0.0,0.0,-0.04691901378721686
2021-02-12,0.0,0.0,-0.03404074181587846
2021-02-16,0.0,0.0,-0.012520388225203072
2021-02-17,0.0,0.0,0.05157870356314298
2021-02-18,0.0,0.0,-0.015601188211167516
2021-02-19,0.0,0.0,-0.04863189034949722
2021-02-22,0.0,0.0,-0.00802748650479923
2021-02-23,0.0,0.0,0.030953969672492976
2021-02-24,0.0,0.0,-0.054660967619096223
2021-02-25,0.0,0.0,-0.01611049784370533
2021-02-26,0.0,0.0,0.2934009650777729
2021-03-01,0.0,0.0,0.2993415691401917
2021-03-02,0.0,0.0,0.07910134982857842
2021-03-03,0.0,0.0,-0.04435941219029238
2021-03-04,0.0,0.0,0.007249917883553669
2021-03-05,0.0,0.0,-0.0064341997076304835
2021-03-08,0.0,0.0,-0.004970952683210239
2021-03-09,0.0,0.0,-0.016914860427462486
2021-03-10,0.0,0.0,0.0759645557698303
2021-03-11,0.0,0.0,-0.04822742354781162
2021-03-12,0.0,0.0,-0.03056016770272385
2021-03-15,0.0,0.0,0.01583518123665617
2021-03-16,0.0,0.0,-0.04552959137340307
2021-03-17,0.0,0.0,-0.05608671170559609
2021-03-18,0.0,0.0,-0.03510214132730749
2021-03-19,0.0,0.0,0.02013775785882599
2021-03-22,0.0,0.0,-0.04703370450484712
2021-03-23,0.0,0.0,-0.021989184702824294
2021-03-24,0.0,0.0,-0.01588143774892392
2021-03-25,0.0,0.0,-0.046073429640205
2021-03-26,0.0,0.0,-0.03630601998341898
2021-03-29,0.0,0.0,-0.0004614328566836523
2021-03-30,0.0,0.0,-0.013771820424961834
2021-03-31,0.0,0.0,0.014521518484285512
2021-04-01,0.0,0.0,0.002008939857055081
2021-04-05,0.0,0.0,0.05775698288129272
2021-04-06,0.0,0.0,-0.014327915885066544
2021-04-07,0.0,0.0,-0.0363388767902757
2021-04-08,0.0,0.0,-0.04766825344180514
2021-04-09,0.0,0.0,-0.011400192796732544
2021-04-12,0.0,0.0,-0.032795489986817805
2021-04-13,0.0,0.0,-0.05125860397146409
2021-04-14,0.0,0.0,-0.029388174688586455
2021-04-15,0.0,0.0,-0.04953895951824783
2021-04-16,0.0,0.0,0.11173318311507785
2021-04-19,0.0,0.0,-0.033428700174502834
2021-04-20,0.0,0.0,-0.041862074529345095
2021-04-21,0.0,0.0,-0.036501094963168446
2021-04-22,0.0,0.0,-0.0070927852049812445
2021-04-23,0.0,0.0,-0.018712114954080095
2021-04-26,0.0,0.0,-0.012782979686715268
2021-04-27,0.0,0.0,-0.05631401650059531
2021-04-28,0.0,0.0,-0.035477506119509616
2021-04-29,0.0,0.0,-0.05208510024851509
2021-04-30,0.0,0.0,-0.038676967267463835
2021-05-03,0.0,0.0,-0.01837184425092242
2021-05-04,0.0,0.0,0.00388857096040085
2021-05-05,0.0,0.0,-0.007303940414974841
2021-05-06,0.0,0.0,-0.05201217182729767
2021-05-07,0.0,0.0,0.06840482047531737
2021-05-10,0.0,0.0,0.010161354991869098
2021-05-11,0.0,0.0,0.011001965580272666
2021-05-12,0.0,0.0,-0.022996480799270858
2021-05-13,0.0,0.0,0.188546717805552
2021-05-14,0.0,0.0,-0.010614666279592733
2021-05-17,0.0,0.0,0.06065729130950426
2021-05-18,0.0,0.0,-0.02022672991051533
2021-05-19,0.0,0.0,-0.02972628824736523
2021-05-20,0.0,0.0,-0.048573477202183746
2021-05-21,0.0,0.0,0.011980351726587513
2021-05-24,0.0,0.0,-0.052950284597057085
2021-05-25,0.0,0.0,-0.021063269839455834
2021-05-26,0.0,0.0,-0.005839494105017606
2021-05-27,0.0,0.0,-0.0524732006892189
2021-05-28,0.0,0.0,-0.054163952971018614
2021-06-01,0.0,0.0,-0.05273811166020603
2021-06-02,0.0,0.0,-0.05265412787057522
2021-06-03,0.0,0.0,-0.04700378400450467
2021-06-04,0.0,0.0,0.12948945464037265
2021-06-07,0.0,0.0,0.08594397285326427
2021-06-08,0.0,0.0,-0.050203824235526495
2021-06-09,0.0,0.0,-0.03861330401493179
2021-06-10,0.0,0.0,-0.02901510511200478
2021-06-11,0.0,0.0,-0.029919149163362246
2021-06-14,0.0,0.0,0.001470081699508352
2021-06-15,0.0,0.0,-0.02105764493253026
2021-06-16,0.0,0.0,-0.052124727543805816
2021-06-17,0.0,0.0,0.10382504955127936
2021-06-18,0.0,0.0,0.41653193579819403
2021-06-21,0.0,0.0,0.09356118945872494
2021-06-22,0.0,0.0,0.10232869703383352
2021-06-23,0.0,0.0,-0.04774775040115942
2021-06-24,0.0,0.0,-0.05714685031428812
2021-06-25,0.0,0.0,-0.04815331739813433
2021-06-28,0.0,0.0,-0.025241181419805803
