rep,horizon,total_variance_lift,avg_abs_corr_delta
299,11,0.4453712765348201,0.34591336367038555
299,12,0.38369879499264425,0.3399340883726122
299,13,0.32350375652909547,0.3290548386305012
299,14,0.45590559149055454,0.22234491555389396
299,15,0.3864503971890403,0.22928941523869853
299,16,0.3066543085474409,0.2298455009150747
299,17,0.24299359322022607,0.22904095346672135
299,18,0.21279514323593807,0.22365560570098056
299,19,0.2321056089175646,0.17780619103623002
299,20,0.18469235371978798,0.17568904818068565
299,21,0.2156283465524289,0.1441205976277658
299,22,0.15249377800559416,0.14301895939308393
299,23,0.15305109472724054,0.13498597934562978
299,24,0.10315807585069381,0.1299351920037877
299,25,0.046980373689194055,0.1294892400910857
299,26,0.00029861203563985583,0.1228410581211851
299,27,-0.03632359663066709,0.11705881696792424
299,28,-0.07972274284917236,0.118652033482777
299,29,0.02892850231990396,0.10207324149380596
299,30,0.031178232936398764,0.10199593288308173
299,31,0.017206599951878454,0.10774403219680898
299,32,0.01534552682588819,0.11436949405266297
299,33,0.09851469194312967,0.12109904344394554
299,34,0.09901809018531305,0.1257847044860425
299,35,0.08345636585172334,0.11901439957295017
299,36,0.028816677429049253,0.11875738345206058
299,37,0.12522710050434016,0.181971897152572
299,38,0.2133006805509492,0.21323878268709295
299,39,0.17268443100781194,0.21637166177946643
299,40,0.11163417290332345,0.21438297882471669
299,41,0.0560546320518438,0.2146874368368684
299,42,0.07747430197061322,0.21989223373145136
299,43,0.028039018198277477,0.2173325783813327
299,44,0.08014205023095955,0.18423651192832916
299,45,0.11902469577510333,0.1684258281423658
299,46,0.06518930029213243,0.16669749189913224
299,47,0.03619087331106563,0.14961011162640517
299,48,0.007360240831938869,0.14536643160723056
299,49,-0.04070196778772883,0.14461985809787842
299,50,-0.08770377195178358,0.14646509356399035
299,51,-0.09325923838372707,0.1434485491557125
299,52,-0.11735386236646983,0.14303660899864257
299,53,-0.12206287943850136,0.14692844558530088
299,54,0.3106092599234547,0.17892007795357248
299,55,0.28420707541938084,0.16645127264114484
299,56,0.27392055436540397,0.1669589562375708
299,57,0.23051594570583278,0.16079623269319454
299,58,0.2148011606411695,0.15999316484035483
299,59,0.17647172338583728,0.1521819603006579
299,60,0.11964834114048384,0.14477082410540545
300,0,-0.03917860855869859,0.012259705335224184
300,1,-0.022754753929370986,0.02613511905899728
300,2,-0.03127295594409363,0.03966189281462495
300,3,-0.022494299493230563,0.04016328913218416
300,4,-0.07007386791540304,0.03390005709035161
300,5,-0.11904848298608983,0.032217180938120704
300,6,-0.1680692398711765,0.03346908617883967
300,7,-0.17255580713129004,0.06885983480128005
300,8,-0.1966018893464827,0.06532186503637455
300,9,-0.22830554995446328,0.07980789470027669
300,10,-0.23197197519748125,0.081848096381077
300,11,-0.2685535227112418,0.08982238870698644
300,12,-0.22463584602262765,0.07199647998337805
300,13,-0.2598434923177966,0.07654672328033107
300,14,-0.039418368683014626,0.04861244970631073
300,15,-0.057203423742887116,0.06624466438694525
300,16,-0.07454341625626637,0.06734056554369494
300,17,-0.08325323028512943,0.08546101155231482
300,18,-0.058725720533731485,0.05956569945999254
300,19,0.05830093377886447,0.14368757779134614
300,20,0.16122142262181938,0.17233868716541403
300,21,0.12082560146503818,0.17333005129454432
300,22,0.5139942710457319,0.2768645884621989
300,23,0.43125562489785274,0.2775608202223293
300,24,0.36009893625444356,0.2786294278341642
300,25,0.3557295032668222,0.2671144146262855
300,26,0.3165719810002672,0.25759935975774007
300,27,0.27045772165790205,0.25003958372475343
300,28,0.20886789582245924,0.24791720887423727
300,29,0.16833252230206996,0.24071967398709143
300,30,0.10851185232714511,0.24524530625489865
300,31,0.06526131211041575,0.2403499975402014
300,32,0.07773540015587344,0.2565148888664074
300,33,0.11772354939983387,0.2669445161675733
300,34,0.053152923202373525,0.26686778448110066
300,35,0.025333477432999185,0.276631569554824
300,36,-0.023984368188672667,0.27457795104816557
300,37,0.06097781269718294,0.18731359218730473
300,38,0.01958373737903174,0.17417474307013983
300,39,-0.01577083710098881,0.18529312981191284
300,40,-0.021578314070330618,0.183199045867564
300,41,-0.029013422846607795,0.19711928686193944
300,42,-0.07974912469180717,0.19725724210495202
300,43,-0.06950999694823201,0.19495422674637414
300,44,-0.10976996610508793,0.20540337200417316
300,45,-0.1591104071438575,0.2047045931711135
300,46,-0.1984462919957587,0.21160962699735272
300,47,-0.17888281931379013,0.17355140541211728
300,48,-0.22086518947050637,0.17369909436657843
300,49,-0.23779607932997948,0.15721182557283947
300,50,-0.27850201786818174,0.15946237008612424
300,51,-0.3124920533597426,0.14794326848765715
300,52,-0.33330304189337445,0.1473287187694961
300,53,-0.35102482914585365,0.12102369624973167
300,54,-0.3813675950807076,0.1283919066528247
300,55,-0.4037551668050403,0.13736006856094005
300,56,-0.4343671107143936,0.14660084000391121
300,57,-0.45391034901812144,0.14564325199886502
300,58,-0.47822917633138384,0.15716282214507096
300,59,-0.3961239322829414,0.21428107405725502
300,60,-0.4081293533342867,0.20633907950478653
301,0,0.04348632847302625,0.02172186669370344
301,1,0.12637612961258404,0.047605894068179264
301,2,0.07993083630576692,0.05181227403791309
301,3,0.10967582928702724,0.0501089396981112
301,4,0.13441456536575047,0.05162038569696307
301,5,0.11313663799167317,0.06023468500532211
301,6,0.09561254606185265,0.03853746491816399
301,7,0.1349467970112601,0.07144650658918816
301,8,0.12804240134167721,0.0561237396716321
301,9,0.15705029048236296,0.06611479823001162
301,10,0.10484314153693397,0.06527152424648237
301,11,0.5277658184690512,0.13807006958413245
301,12,0.4766309915619129,0.13535111282543835
301,13,0.42269619508218925,0.13070848863022216
301,14,0.38410054853096387,0.11296530198772263
301,15,0.3849220129886275,0.11328910597788236
301,16,0.3781480127848267,0.11889638297895155
301,17,0.3504564138833888,0.14184631785708007
301,18,0.30191086565663783,0.14064947117692034
301,19,0.2865997111183487,0.12188961351629327
301,20,0.2804092171325061,0.12967839460561775
301,21,0.21915001342409712,0.1450120171038152
301,22,0.1586788256442142,0.15139756143704258
301,23,0.17975949877492847,0.15560837249552584
301,24,0.15069494450280674,0.1516164182490998
301,25,0.18680739884045416,0.14534864575020295
301,26,0.20387491635623056,0.15460128509414678
301,27,0.16380590931769623,0.1422245892264396
301,28,0.19091607064531546,0.12324581544344664
301,29,0.204101524939432,0.1125430797251219
301,30,0.17814688739918116,0.11614687763295965
301,31,0.11495930120337117,0.11496649769055581
301,32,0.08363102704645287,0.11487999166991214
301,33,0.16397546568868981,0.204583198769758
301,34,0.11572349941694515,0.18831723762603086
301,35,0.09223283953342509,0.19026633095511575
301,36,0.20513704328093452,0.18380939590769704
301,37,0.20107927081472754,0.21750677431126447
301,38,0.18073844726192112,0.19443386970063875
301,39,0.22652159927898996,0.1815706976371602
301,40,0.18889708449630094,0.1884835187373147
301,41,0.12312136149150921,0.18689450342796976
301,42,0.24289305811591455,0.18043160969625355
301,43,0.26454872221233217,0.1658927099844067
301,44,0.2743512447981502,0.15898564160104983
301,45,0.20900391787189632,0.16650250416891516
301,46,0.17580063420626257,0.17305810918820969
301,47,0.31010644474324556,0.15130067912071238
301,48,0.3174327379522359,0.16968408955610603
301,49,0.6349330641971689,0.29624239241006695
301,50,0.8555397956101836,0.3809514021838062
301,51,0.93651625847076,0.40110578900890187
301,52,0.8494041489205089,0.3956173731962265
301,53,0.9692305733191087,0.42372010716990116
301,54,0.8855692711272913,0.42029752744929916
301,55,0.8575055133096048,0.4161588667163322
301,56,0.848616914011197,0.3671209822088135
301,57,0.7715101093916548,0.35179763257171437
301,58,0.7712384764902416,0.3677428621565163
301,59,0.8171353571281792,0.34113070265508666
301,60,0.7488979424857212,0.32395310808458666
302,0,-0.04748056151815472,0.007250018400244115
302,1,-0.0837750924559979,0.01828523077281875
302,2,-0.05747342455969706,0.022992206781885086
302,3,-0.0826617165986937,0.04633394319594996
302,4,-0.05519015426446772,0.05298587144695875
302,5,-0.02186341239333489,0.03359010405445406
302,6,-0.07149972319839526,0.03485317837313827
302,7,-0.09282674662069268,0.04546196435291387
302,8,-0.1194934103711679,0.05336566086694646
302,9,-0.14589749271966246,0.05780769056782844
302,10,-0.16297866890346646,0.05760661789200424
302,11,-0.1856010462569606,0.07002214897193862
302,12,-0.20849173244207075,0.09578107746008244
302,13,-0.2519866416859884,0.09334567884494828
302,14,-0.26334941199906003,0.08494450035276858
302,15,-0.2456088702257978,0.09272749763374386
302,16,-0.2678457557086179,0.09074998321840647
302,17,-0.3032846222573411,0.09440542821563566
302,18,-0.14592308213496774,0.1779492308841823
302,19,-0.11004112561005519,0.16779900775385553
302,20,-0.13243921706666228,0.16520946831998096
302,21,-0.14798691017396404,0.1469003232756068
302,22,-0.1522673886186946,0.13994718873474404
302,23,-0.1560536518415787,0.15088066277578197
302,24,-0.16883779609127092,0.1551598398539785
302,25,-0.19059525037117364,0.144170355890594
302,26,-0.22321002928550293,0.14221378129345225
302,27,-0.23748609895286754,0.1638527623185538
302,28,0.045114465518464986,0.3041303925759852
302,29,0.007012394909346353,0.2946541331704422
302,30,-0.0359557713646379,0.2894239691708228
302,31,-0.07789458032600316,0.2809232830023914
302,32,0.014351814132991025,0.16314845503157738
302,33,-0.034038687800978296,0.1693049606757245
302,34,-0.08963384984129696,0.1694992002335763
302,35,-0.1339872491678653,0.1684803466463485
302,36,-0.15502697365591134,0.1593803592793233
302,37,-0.1415730752641503,0.12178621794786597
302,38,-0.17460661926927823,0.11852397547937607
302,39,-0.15305303733704068,0.09923655671408056
302,40,-0.1970398621107684,0.09842403749517044
302,41,-0.19665157098052422,0.09019025600203125
302,42,-0.23141280447381907,0.08678297009871946
302,43,-0.270552673455983,0.0867929384828394
302,44,-0.3030765746601318,0.08541710945997386
302,45,-0.3285918306048483,0.08658261539286907
302,46,-0.3588286831561831,0.0890021495224169
302,47,-0.28312968983599995,0.07919836842678786
302,48,-0.2815622679197094,0.07825103083313914
302,49,-0.29129651947220125,0.066571367597236
302,50,-0.2925931577381824,0.07608807708179059
302,51,-0.23464792144698188,0.07995735848746173
302,52,-0.23429719615052402,0.08084761501880947
302,53,-0.24513928879792812,0.09391899431994002
302,54,-0.2832075999570728,0.09241327596695097
302,55,-0.2160369756258419,0.15246439321208607
302,56,-0.15467475803452035,0.20694947468065378
302,57,-0.1829727236774572,0.2175206771419654
302,58,-0.22550737731401282,0.2155482631974855
302,59,-0.26423049811311505,0.2149844464490407
302,60,-0.24930708469453644,0.22023977929405886
303,0,-0.052231051584210486,0.010396254658482974
303,1,-0.06816733177344869,0.015578553745945444
303,2,-0.10512272440776105,0.03563229545544222
303,3,0.05718763628207246,0.0688895362696946
303,4,0.07828984064675582,0.08636799002113493
303,5,0.10239224753953358,0.07409064642975327
303,6,0.1038223214144256,0.04933622160475527
303,7,0.9016510852773152,0.34867331672593893
303,8,0.9724212272437025,0.29288818643950815
303,9,0.9452624075254432,0.27518262788908415
303,10,1.0366769670125056,0.26763444047821067
303,11,1.0308259043757042,0.24128443482682246
303,12,0.9845126987430037,0.25000297396938126
303,13,0.8996209449254844,0.2425306961434815
303,14,0.8449092077446572,0.2332236844955255
303,15,0.8689811446853248,0.21146026337331483
303,16,0.7972998775628131,0.2042192243254973
303,17,0.7118373125981867,0.19682448608924955
303,18,0.6456715107319648,0.19000054368668148
303,19,0.6144121394709579,0.1749478013164484
303,20,1.0591130574704013,0.15353148941625827
303,21,0.9527040737096399,0.1628109915458678
303,22,0.8842561597431962,0.16578479197421037
303,23,0.8461409711080006,0.14634711841780124
303,24,0.7763122525441031,0.1417953273492904
303,25,0.6962822517267739,0.13927006558968005
303,26,0.6504677929605822,0.13977960738212408
303,27,0.5819258761879753,0.14723059677479144
303,28,0.492269003343768,0.15292451468592821
303,29,0.4742803878923165,0.17139092683754104
303,30,0.4555289565960643,0.18171647521889395
303,31,0.45193209903773446,0.1814083374950552
303,32,0.5027263570999001,0.14945587937965404
303,33,0.5000288445886363,0.14170634871450585
303,34,0.42312627800433433,0.13594103102444438
303,35,0.35220428491134315,0.12391013786720913
303,36,0.8349323129258406,0.15291558751776851
303,37,0.8049340039812014,0.14378413527169273
303,38,0.8121285626516992,0.17133770843370738
303,39,0.7579789695259336,0.16167559402869075
303,40,0.7064600969252839,0.14852699138591569
303,41,0.622857915786065,0.14692183063701864
303,42,0.6063180533188692,0.14714038413558145
303,43,0.5797585944144519,0.12837326402130358
303,44,0.5184901194488309,0.11493121533119108
303,45,0.5186255368170389,0.15233807907092753
303,46,0.507188697319477,0.1495766701230832
303,47,0.44990366798720727,0.15470949475171708
303,48,0.46787263224144127,0.16297964184717967
303,49,0.3956122736292935,0.1702415906769853
303,50,0.45352513925742155,0.19864084547752886
303,51,0.40363547580028314,0.195041497882726
303,52,0.3442661436011982,0.19060348395272259
303,53,0.5147672936964984,0.21664580095787853
303,54,0.4448612536337231,0.21761259786743775
303,55,0.4068075086671601,0.21468224878926048
303,56,0.5131512769778559,0.190159661550694
303,57,0.4524129808018562,0.1792211779090157
303,58,0.39672742647311043,0.1723179068435321
303,59,0.3483665728036065,0.1633722590208127
303,60,0.41807167801320744,0.11562994587299127
304,0,-0.013296267834343345,0.025684978290698664
304,1,-0.05930760561908743,0.026329773252136247
304,2,-0.056194423180312314,0.044549285140765574
304,3,0.09736797947343856,0.08104425156083042
304,4,0.11889608159175347,0.0876971356973751
304,5,0.13468634531590196,0.0983864533704215
304,6,0.4401100055327902,0.25136585244955156
304,7,0.43093151415718167,0.2694450302983049
304,8,0.5544422595471106,0.32578847462918326
304,9,0.5168767729987229,0.3047138202565936
304,10,0.5210683934300082,0.27707223146478255
304,11,0.5159422307407395,0.26585730944741226
304,12,0.5322293906739854,0.2823914583640451
304,13,0.5979268249802236,0.2982218284746418
304,14,0.6018770431655798,0.2871460823721333
304,15,0.549848236368998,0.2969886450948799
304,16,0.49255582251720464,0.3010062645874024
304,17,0.4960239923309049,0.2965118040777809
304,18,0.4506773469888694,0.3001651454256625
304,19,0.47426310798009985,0.31726359201242044
304,20,0.4583293856572008,0.3194714988637363
304,21,0.45940529958967935,0.323230715312952
304,22,0.42974282197968927,0.3185355392048084
304,23,0.45014050358270374,0.3121717599919857
304,24,0.4320308858912587,0.30667303294842485
304,25,0.38457749720519496,0.3158995446975068
304,26,0.364491660895766,0.31214264611568304
304,27,0.293610376570979,0.3094663487933554
304,28,0.2556660058691249,0.3095073957264714
304,29,0.21964458490990002,0.29653836637258424
304,30,0.1689318988999584,0.2998089857900069
304,31,0.40459126197944806,0.29150395720559735
304,32,0.34380266964459594,0.27051858957870495
304,33,0.4058771310716176,0.27354046140577115
304,34,0.36946852888482584,0.2644051116049545
304,35,0.3246202534377598,0.27168015126366846
304,36,0.2520143967025219,0.27042157877769685
304,37,0.2698222658902538,0.26617251195507957
304,38,0.21640474551821964,0.26436684954873074
304,39,0.23193224212250896,0.28154932090665663
304,40,0.23255576697783864,0.27102425668461644
304,41,0.33423642031525813,0.19541147162794845
304,42,0.37741544409926986,0.1875022751285255
304,43,0.3490717387253579,0.18961191103087444
304,44,0.43337110014662716,0.19670392429532155
304,45,0.38539644062675826,0.18768105511098448
304,46,0.35396281138803354,0.1781865203018635
304,47,0.4109516080677733,0.19963237212420187
304,48,0.5106689367658157,0.23288957986082628
304,49,0.6055873013297415,0.2192100930399083
304,50,0.6376963912168345,0.23262937976503353
304,51,0.5634552665703692,0.236228078263864
304,52,0.5102372857427715,0.23599910320279935
304,53,0.6401805805979248,0.24541737808370717
304,54,0.6200101807400362,0.2375832652971904
304,55,0.54253527983005,0.23057636999953707
304,56,0.4874671105645283,0.23001508948107893
304,57,0.474674633346551,0.23205392908316425
304,58,0.6196573835531851,0.1977069519897281
304,59,0.8222742697200889,0.13625830664740043
304,60,0.7747436304095925,0.11424412101765366
305,0,-0.027723702285578855,0.03079299803521527
305,1,-0.0019269829517409853,0.06130641550084316
305,2,-0.040377540997225236,0.060331372493439075
305,3,-0.08175527107907443,0.06362193170892412
305,4,-0.06789209496514859,0.067769375774936
305,5,-0.049784676469285305,0.09453254044602355
305,6,-0.025695629299133826,0.11922906062766692
305,7,0.0223056938029349,0.11859190110615161
305,8,-0.02625337513373227,0.119791954748304
305,9,-0.03629257688020393,0.121100642912116
305,10,-0.08182818436553274,0.12798940926174276
305,11,-0.0036970437710357462,0.11180997532105838
305,12,-0.0458252387354251,0.10901649306508558
305,13,-0.08765727111459676,0.11194260185527252
305,14,-0.1383982047277743,0.11276051546082133
305,15,-0.09538965564663338,0.11175494295243468
305,16,-0.12654413748400217,0.10882078539364522
305,17,-0.12385366585272506,0.13650363776562946
305,18,-0.09786354811609355,0.1440681039246115
305,19,-0.04692998092156797,0.1831496749483717
305,20,-0.03340659953768743,0.19602983479632263
305,21,-0.06955103431518217,0.20283612283979152
305,22,-0.10937626553289503,0.20880374814909725
305,23,-0.13110694711832815,0.21633862249393618
305,24,-0.0845444979695017,0.2125810445233321
305,25,-0.11872787394628137,0.21846980406312738
305,26,-0.1301163693375701,0.22065468494958304
305,27,-0.006326218886731905,0.29043344098526075
305,28,-0.009509207415744236,0.26249004994214414
305,29,-0.03827380138226899,0.28554394353143403
305,30,-0.06710735862636552,0.2766152813407551
305,31,-0.10964191438521553,0.27419447251053575
305,32,-0.04570134939005732,0.2891043879889791
305,33,-0.09210922255479337,0.2796033460518974
305,34,-0.08899300611733263,0.3169353627583389
305,35,0.016817479271957092,0.34759786337727017
305,36,-0.011168665819966006,0.323064431642877
305,37,0.016571432836121502,0.2946180212964694
305,38,0.007224930010496067,0.3018472267208296
305,39,-0.0150926793070566,0.29393884519916613
305,40,-0.03069243250392273,0.3099014674196104
305,41,-0.05559181862159668,0.32937233893141615
305,42,0.03334511870918977,0.3425583605634479
305,43,0.03169873425611658,0.351907605571235
305,44,0.05036878371531461,0.35364280634230755
305,45,0.06356240833724369,0.3820304750137699
305,46,0.09209124852666428,0.3854753596955597
305,47,0.07110369449821663,0.38658632129406323
305,48,0.1421361103495602,0.40504461436949296
305,49,0.5091309085139502,0.507421430443025
305,50,1.461397682845226,0.42297900278817535
305,51,1.6165509311748734,0.334872044215795
305,52,1.5736200281486852,0.34511288304370485
305,53,2.235577914725456,0.33324328096649214
305,54,2.1865069574872082,0.32009070483987057
305,55,2.1608758276403366,0.3463758738232919
305,56,2.023458512120498,0.32214306965379846
305,57,2.1876506290298745,0.38910831270805735
305,58,2.132464189049635,0.4018979794802939
305,59,1.9995924237421798,0.39366805144273864
305,60,1.9758893029110145,0.4065594219007796
306,0,-0.03169976739715641,0.02353985993521479
306,1,-0.03894976578324816,0.029162175378611897
306,2,-0.08620875681733808,0.03424280038745744
306,3,-0.10595442238330899,0.03680123862716458
306,4,-0.1563707150559529,0.03349270179782514
306,5,-0.17114882711930102,0.04440312421459559
306,6,-0.18913347008228498,0.06949118207624068
306,7,-0.07323280606579863,0.07987701442541849
306,8,-0.11016972441030759,0.08201433409570938
306,9,-0.11281168516750861,0.10661211242826533
306,10,-0.10811463147843814,0.10876516920769283
306,11,-0.14688023270214712,0.11712164220343113
306,12,-0.18782992800477616,0.128303267889474
306,13,-0.15578856141057273,0.15537527041904214
306,14,-0.16589510105340355,0.1858260836042571
306,15,-0.206991890297067,0.19135082467819514
306,16,-0.2437810746188589,0.19826693597366365
306,17,-0.284425435797627,0.19369112933744473
306,18,-0.2764542913159367,0.21666790727890722
306,19,-0.3148426476138736,0.22073494407932345
306,20,-0.31876444997202324,0.18950205491811384
306,21,-0.2604973017147584,0.1633986333263249
306,22,-0.29699895833424583,0.17049104516053046
306,23,-0.32942768800873323,0.1755747363247625
306,24,-0.3271943291257243,0.17206790235610336
306,25,-0.3379584554653622,0.15156383461028322
306,26,-0.3040155454725818,0.14951097812271183
306,27,-0.3204175508175787,0.1558141263171612
306,28,-0.3246190763045025,0.1785075170600228
306,29,-0.3404655716009135,0.18834421623641429
306,30,-0.32874138742081427,0.1966345579540279
306,31,-0.3493345515626092,0.19604673426957983
306,32,-0.3338021101931279,0.22455548569851377
306,33,-0.32551046191121724,0.24812656357828805
306,34,-0.35420877462642897,0.25565669457713314
306,35,-0.3470669144354549,0.27304665090755925
306,36,-0.37964971710564277,0.26664638631460436
306,37,-0.4120147275388065,0.2712833179152694
306,38,-0.44213625322308103,0.2688470433585968
306,39,-0.45677624676466333,0.2641037859098873
306,40,-0.48065311817793377,0.2704810195476054
306,41,-0.5094322478214555,0.2693067148341639
306,42,-0.5288254878430318,0.2647139553545716
306,43,-0.5499315511718601,0.2622673894624309
306,44,-0.5485465721096132,0.266119253002812
306,45,-0.5738841659387259,0.27082987789776763
306,46,-0.5610929132546976,0.26260980319413185
306,47,-0.5425020628479729,0.23332194640701415
306,48,-0.5529645381725349,0.23283429254675472
306,49,-0.5472172354937448,0.19962881935856017
306,50,-0.5131609730111033,0.20230443258406394
306,51,-0.5339985053612837,0.2016348203245916
306,52,-0.4729416933460602,0.20257623603437622
306,53,-0.49405443037032626,0.19007549015572842
306,54,-0.5225566271431699,0.1906710283049786
306,55,-0.5459872863544604,0.19727682376317954
306,56,-0.5644094843786267,0.1962985290721689
306,57,-0.5717131982536033,0.19904953228269873
306,58,-0.5864384276299138,0.21872725288627043
306,59,-0.6086126999733725,0.21521363304501775
306,60,-0.6196747658562478,0.22661008018952136
307,0,0.0023236449594568054,0.026417257732042888
307,1,-0.02805823065143853,0.03228166762744548
307,2,-0.012255966752556025,0.05193971796772432
307,3,-0.022931428321575797,0.04257386825757015
307,4,-0.022210574926180504,0.0778646686470936
307,5,-0.04208418847047268,0.07086959232640298
307,6,-0.028417911273139085,0.07282704924038907
307,7,-0.040551204660385975,0.10332733380762842
307,8,-0.07234458080764017,0.10671221173275532
307,9,-0.08580192424927713,0.10949338170342253
307,10,-0.1332917958208779,0.10931246527704683
307,11,-0.15871420892557553,0.11865554250895768
307,12,-0.18284826167977974,0.11610013414135789
307,13,-0.21682533995375297,0.11250053740485047
307,14,-0.05893552469575569,0.12055241787453233
307,15,-0.0996633764904925,0.12282722991523529
307,16,-0.05807400308780608,0.12365269322340282
307,17,-0.08246746404753647,0.11787466507266275
307,18,-0.11251543596957103,0.12461729018021503
307,19,-0.16116075672734853,0.12497850364510084
307,20,-0.14922963233047415,0.16235920859242228
307,21,-0.18501892715359514,0.17313834533032785
307,22,-0.17461563344086695,0.1589136589390419
307,23,-0.17419787696843014,0.16024596409868913
307,24,-0.10607268405877102,0.23139827151778153
307,25,-0.07714309688179699,0.20462718271946626
307,26,-0.09613314398510064,0.19888495104017484
307,27,-0.03965327224462678,0.18258754075004585
307,28,-0.0717958955194864,0.1764650603904094
307,29,-0.09285616593919632,0.17685304334818627
307,30,-0.054674145662307994,0.23456288424251942
307,31,0.01213563605149659,0.22614134946145464
307,32,0.07573015166823605,0.21900839332019126
307,33,0.09724297511020352,0.2459301149676966
307,34,0.04750203843873124,0.24665952039560404
307,35,0.011846433452483485,0.25530834370180217
307,36,0.09890736135533618,0.2225944042571862
307,37,0.08539336103883799,0.23510565688783083
307,38,0.03348582113904097,0.22799398894337908
307,39,-0.003409394728094206,0.22667858519384176
307,40,-0.011980248176243768,0.23453620465093533
307,41,0.08515698985490716,0.27294515623765314
307,42,0.2209086201190198,0.24527437289545267
307,43,0.1890634866952421,0.23633431601392427
307,44,0.2172020742005878,0.263686068686116
307,45,0.17940368569645226,0.25914071020322493
307,46,0.25391379712890005,0.2753385943696687
307,47,0.21119737039297903,0.2776512189087635
307,48,0.16522479486622377,0.2773217102003455
307,49,0.20331122939583457,0.2907667902742846
307,50,0.20783716220307102,0.24296408411558196
307,51,0.24479475018011998,0.26677525046319583
307,52,0.2877701233993093,0.2818562234225167
307,53,0.36288073820966416,0.3439399842504958
307,54,0.6140156554312397,0.3284569688356541
307,55,0.5546341440492502,0.33998761595967525
307,56,0.6039005104596096,0.38668127698738275
307,57,0.7687316932662753,0.43609625433472204
307,58,0.8443160048204847,0.4023860894068333
307,59,1.1097660296557268,0.46004514238003524
307,60,1.050468929104758,0.4679897144656907
308,0,0.08553157311721615,0.07836062899671722
308,1,0.031950023214266654,0.07282647166366317
308,2,-0.015652791514289,0.07006704757039106
308,3,-0.012374397010483262,0.072910729321679
308,4,-0.028175284587761973,0.0718820396973103
308,5,0.02165022729485533,0.09214382277536388
308,6,-0.002426621519513339,0.09379542695712566
308,7,-0.008594129199861578,0.10836283966347762
308,8,-0.03185553312360012,0.11557004968175319
308,9,-0.014645356438578783,0.11650199490887496
308,10,-0.04487449545070055,0.11260737648191792
308,11,-0.02207409789534187,0.08982495098954116
308,12,-0.009902612890529405,0.1142491772701025
308,13,-0.05202947006061276,0.1121050633928593
308,14,-0.04154578319095248,0.13970118359394362
308,15,-0.08937476491225249,0.13356131150824685
308,16,-0.1368840448255434,0.13930105214542526
308,17,-0.1811000662634108,0.13478888128315641
308,18,-0.20259042087127166,0.12801875217794123
308,19,-0.2376397828904585,0.1312958312072557
308,20,-0.2798852729303424,0.1294277418331745
308,21,-0.30835301807485216,0.1254626763526534
308,22,-0.33933505259721597,0.12176178158092736
308,23,-0.3373020126858519,0.1183582774372256
308,24,-0.3744955998791101,0.11265334611030568
308,25,-0.35571905088147904,0.10467213109948673
308,26,-0.3284291503383244,0.10258863621657892
308,27,-0.3437872380425443,0.0997016556433565
308,28,-0.3353506514924822,0.09757714795480336
308,29,-0.28535874710457587,0.11616720963753904
308,30,-0.3159465993523405,0.11736983192789174
308,31,-0.22632002009834218,0.12911524779475142
308,32,-0.25731185107868226,0.1263310015828638
308,33,-0.29915082552984396,0.12358813527101789
308,34,-0.33354518326752836,0.12028522657915489
308,35,-0.3605875154291571,0.12308368065160649
308,36,-0.37130879072765954,0.13014699752592848
308,37,-0.3929242648110449,0.13693339953353806
308,38,-0.4254743458256778,0.13946346027770948
308,39,-0.44171258512839917,0.15173240625576828
308,40,-0.4479512933884551,0.14798044128364374
308,41,-0.4647654705128291,0.15913193940766138
308,42,-0.4895294507426481,0.13315732814514028
308,43,-0.49851574506963314,0.12236021253944132
308,44,-0.5144314017521727,0.12881926024508092
308,45,-0.530362334656167,0.12425747285627183
308,46,-0.5448244622197245,0.11716287860782357
308,47,-0.5129030309381961,0.11126913098873747
308,48,-0.41729481841763294,0.09345457371755558
308,49,-0.41925128333185646,0.08835188561495191
308,50,-0.44651194394741256,0.09496830482391569
308,51,-0.4295773548887333,0.11520632190802223
308,52,-0.46030947433089253,0.11638878770123266
308,53,-0.48911183477220543,0.12050683153389632
308,54,-0.49025125656640656,0.12042858563875722
308,55,-0.44000908645463466,0.1203562105487459
308,56,-0.43994902835340155,0.11382824446614632
308,57,-0.44382680563828836,0.10490391849322914
308,58,-0.4739218402473905,0.10079281683705828
308,59,-0.48910088917334926,0.10715398060557269
308,60,-0.5140054513922335,0.11460943345833621
309,0,-0.016712386301137583,0.006373150853342102
309,1,-0.05691114363233374,0.019427562626982135
309,2,-0.09768769876419148,0.020660569119073914
309,3,-0.0984053787534529,0.028909589316609474
309,4,-0.14397970924370618,0.031184271607537374
309,5,-0.14329258031901404,0.04525541610919
309,6,-0.16401051092534202,0.06374995968064728
309,7,-0.20175704707985376,0.07008227520330498
309,8,-0.17442820728416675,0.11016922612300979
309,9,-0.16642723248545677,0.10071012124052654
309,10,-0.07079322050010639,0.07758345098062541
309,11,-0.11758794262974526,0.0843297543409963
309,12,-0.15155524789318842,0.08821640161484891
309,13,-0.16184706777001923,0.09384333385915054
309,14,-0.2084167969676176,0.09846906218761606
309,15,-0.2511101389384247,0.0985456188322514
309,16,-0.25225642893769906,0.08295173000871976
309,17,-0.2823880705767918,0.08960173554221522
309,18,-0.29239715326879523,0.09144380087663187
309,19,-0.3163531948902488,0.09759433620629183
309,20,-0.34695753580641,0.09579154599606504
309,21,-0.3754090439607807,0.10194446258179102
309,22,-0.3683620068424225,0.116541753231314
