code,ticker,name,foundry,fabless,log_mktcap,event_date,year,quarter,tau_event,tau_baseline,rel_lift,log_r2_surprise,log_r2_surprise_next,firm_theta2_full,firm_persistence
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2018-05-29,2018,2,0.0004949969542498743,0.00033535779469466554,0.476026387579737,-2.8534428185052056,1.969719978394353,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2018-08-30,2018,3,0.0004442232750892397,0.0002858035611891936,0.5542958010770792,-0.22867572368422195,0.21528713193821616,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2018-11-27,2018,4,0.0005293224397752207,0.00040430109862900023,0.3092282993298124,-4.1313904639089305,-19.717750746429648,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2019-03-25,2019,1,0.00048403855371572985,0.00033172676073169955,0.4591483444026996,1.655202061148724,-1.9164264075619584,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2019-05-28,2019,2,0.0005028876176189555,0.0003117710387641505,0.6130029896695486,-1.5480869391215015,-0.1570270138583775,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2019-08-28,2019,3,0.000535352304207122,0.00033362607120411623,0.6046476891777062,-0.6536985101594242,-2.0424565410785354,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2019-11-28,2019,4,0.00042279442324965493,0.00030064135465384593,0.40630826965390127,1.183279003705623,-0.9957399817728164,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2020-03-30,2020,1,0.0019086117469477612,0.00106548862087975,0.79130185864572,-20.348965790258383,-20.348965790258383,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2020-05-22,2020,2,0.0007346777823396229,0.0009823693563923036,-0.252136910054192,-0.513236449752627,-0.9569725383059896,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2020-08-21,2020,3,0.0005989883271154403,0.000529086507187294,0.13211794097671317,0.8860970459415695,0.3081006701584173,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2020-11-20,2020,4,0.0006245316664699747,0.0006242143097019997,0.0005084099531881638,-3.0191665318306566,-1.6355427210524276,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2021-03-19,2021,1,0.00056605857281138,0.0005117378074677863,0.10614960347054904,-0.34835142888582465,-3.5577954667869447,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2021-05-21,2021,2,0.0005504006432832881,0.0003720117198826578,0.4795250092037391,-0.3529795878595883,-2.559152012198141,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2021-08-20,2021,3,0.0005210902107754588,0.0003552865248454148,0.4666759765296058,1.0143076941591427,1.8205251318868532,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2021-11-19,2021,4,0.000509801333367199,0.0003631317866392474,0.40390170214886817,2.2292480926147076,-0.16443286709907826,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2022-03-15,2022,1,0.0007807958920327061,0.0005503011732098574,0.4188519487945005,-1.5562625720786132,-0.44260879727855096,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2022-05-24,2022,2,0.0007700685349465847,0.0005488743408496722,0.40299605507974356,-2.8956086003915598,-1.5053811148277014,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2022-08-19,2022,3,0.0005591332271068604,0.0004912830176283597,0.13810819231253632,-1.854197157464104,-1.8541971574641218,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2022-11-25,2022,4,0.000557175981249429,0.0005824967404082192,-0.04346935768437979,-3.808258630824808,-1.0246312074482404,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2023-03-15,2023,1,0.000682443793577091,0.0003958716960764785,0.7239014568125365,-0.07390735881395638,2.8962017524010917,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2023-05-26,2023,2,0.0005104844299676197,0.0003583252852666632,0.42463970854783734,-17.748194462212947,1.0980568128943853,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2023-08-25,2023,3,0.00047413021877671887,0.0003118027245605556,0.5206096080300203,0.34152088118884555,0.03530901236643199,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2023-11-24,2023,4,0.000430980108889026,0.000359189126044072,0.19986958858032186,-2.4112011623797347,-3.7918923720504005,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2024-03-14,2024,1,0.0004557948380062599,0.00029967782234173777,0.5209495131958548,-1.2533971676060052,-0.22860453461484784,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2024-05-24,2024,2,0.00042482424006052275,0.0003206579078255322,0.3248519050765676,0.1262726756592992,-1.1454794351053117,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2024-08-23,2024,3,0.0004768337695419409,0.00036735042356153894,0.2980351701215915,-1.3939260239896525,-5.2765902581703825,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2024-11-22,2024,4,0.00046765141853277693,0.00037996412133357594,0.23077783473724103,-0.5599929764910658,0.03392848400825957,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2025-03-14,2025,1,0.0005827405240385638,0.0003552038856595076,0.6405803752866853,-0.5576713239345462,0.11274565180709319,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2025-05-23,2025,2,0.0005936511616747405,0.0006146290089094598,-0.03413090975308894,-5.157687331660895,0.2272442857349548,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2025-08-22,2025,3,0.0004533415842749714,0.000335715408376802,0.3503746714126018,0.25424762532339024,-1.5713480834779676,0.00014779799635538036,0.9387642194173096
2891,2891.TW,CTBC FH,0,0,27.68803122491232,2025-11-21,2025,4,0.0006184717889004184,0.00036443296515910627,0.697079704714425,-2.6142310791602394,1.259206702770656,0.00014779799635538036,0.9387642194173096
2303,2303.TW,UMC,1,0,27.35369455865016,2010-03-26,2010,1,0.0006804507404041119,0.0002820696179728551,1.4123503456143047,-0.46592017305184336,-0.8335447101545874,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2010-04-30,2010,2,0.0007226167640310358,0.0002573871564622065,1.8075090224524915,-1.3583480435191737,0.046735615857840314,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2010-08-27,2010,3,0.0007502277694360657,0.0003160054745502797,1.3740973807613472,0.8559836472038704,-18.403366760831055,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2010-10-28,2010,4,0.000710189815128466,0.00028741166728662483,1.4709846396744237,2.9726885303582624,-0.8235861866446507,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2011-03-21,2011,1,0.0007074182657837056,0.0002549958557033848,1.774234364838406,-0.6738442243708941,-2.0669724824113014,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2011-04-29,2011,2,0.0006561524732859443,0.0002792489826397984,1.3497040779994942,0.46130273553175566,-1.361307078641419,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2011-08-29,2011,3,0.000860126375099391,0.00036387020748761387,1.3638274236251389,-0.6571576365914698,-2.070802869107305,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2011-10-26,2011,4,0.0008229211417897652,0.000497844569476851,0.6529679989369247,-2.2469119571630074,0.4869610547489723,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2012-03-19,2012,1,0.0006582898751986341,0.00025875234293433176,1.5440924234092837,-3.6228762617570225,-2.2400314731143776,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2013-05-14,2013,2,0.0006426711886912558,0.0002179375659628032,1.94887751844005,-1.0106719809777853,-2.3931756705066642,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2013-08-07,2013,3,0.0006440090539768913,0.00023014697379096654,1.798251236454751,-0.4472737099474594,-0.4001913211595712,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2013-10-31,2013,4,0.0006491012801520962,0.000231012468541617,1.8098105883629407,1.8160908339035473,-19.858826343770016,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2014-03-14,2014,1,0.0006808910002909302,0.00022358479423596105,2.0453367932183677,0.06907913602341365,-2.120387093311923,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2014-05-02,2014,2,0.0006435606742820235,0.00023917998785587006,1.6906961575306767,-0.5741154418691128,0.8198818124818763,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2014-07-31,2014,3,0.0006734068729885457,0.0002050749626360766,2.283710816437231,2.1192580337391855,1.153167448848478,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2014-10-31,2014,4,0.0006510257344622347,0.00024167625860551092,1.6937926721420595,0.036763086577861016,-2.7470911644075744,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2015-03-19,2015,1,0.0006513038233521529,0.00024137955181085616,1.6982559975192575,-0.8709635709917752,0.521739347836937,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2015-04-30,2015,2,0.0006547026503867332,0.00023734074365852712,1.7584924539070443,-2.7309140961643217,0.8769353694681239,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2015-07-30,2015,3,0.0006387284561775007,0.00022645185592662872,1.8205927196483265,2.354238615825991,-1.2745034928210763,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2015-10-30,2015,4,0.0006585133589176485,0.0002802583687899109,1.349665281222298,-19.40587195972809,-0.5347243647664699,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2016-03-18,2016,1,0.0006509563409066658,0.0002867995037334631,1.2697261760663001,-19.73419464497962,-3.273884777812912,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2016-04-29,2016,2,0.0006633094328350414,0.00024132431431987512,1.7486224697434567,-18.915354346483262,1.6757358460738907,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2016-07-29,2016,3,0.0006371846146375508,0.00024143028151652333,1.639207520428386,-0.0936531175590383,-19.536039178506844,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2016-10-27,2016,4,0.0006606966801294759,0.0002221526621106597,1.9740660042163556,-1.4198249208777696,1.3396956998810086,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2017-02-23,2017,1,0.0006362511860060085,0.00020521135729436644,2.1004677050760634,1.7834588295080689,4.902988966057671,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2017-05-04,2017,2,0.0006293948284483166,0.0002134511505413782,1.948659807417184,1.0008514788856762,0.18576762153523352,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2017-07-28,2017,3,0.0006285220882748994,0.00019914359292234928,2.156125080659636,0.08324518224168108,-20.159440863527465,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2017-10-27,2017,4,0.0006260865578035638,0.00019694915432576758,2.1789248344167715,-1.7633848920625639,0.7261369409918892,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2018-03-09,2018,1,0.0006553526230613701,0.0002540207774747195,1.5799173972160274,0.7915195369693062,-0.8900247286293846,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2018-04-26,2018,2,0.0006675766661159654,0.000277072151618308,1.4093964774764256,-0.8537628008983609,-19.771387750565683,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2018-07-27,2018,3,0.0006443308122714913,0.00021881031301396528,1.94470038178853,-1.6567846754665037,-3.02588994819874,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2018-10-24,2018,4,0.0007598150020141712,0.00022252541379094793,2.414508882693198,-2.071055120922508,0.47026734360970635,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2019-03-08,2019,1,0.0006660587750541213,0.00024904815896675987,1.6744175817939666,0.36588057091171045,-0.6214142078946133,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2019-04-30,2019,2,0.0006449130933568917,0.00023271447715004853,1.7712633148348038,-1.139743880146773,-1.1546967968019481,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2019-07-24,2019,3,0.0006383692139335507,0.00022602511537357935,1.8243286719639094,0.07101950488085172,0.43934426724771847,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2019-10-30,2019,4,0.0006399387861412945,0.00023592615746137566,1.7124537314013653,-0.8890490419607827,1.9185356894726862,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2020-02-26,2020,1,0.0007902466387371364,0.00022028150225532477,2.587439846951716,0.11927600392109433,0.15774111215445985,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2020-04-27,2020,2,0.0008765113290162361,0.000950789262034169,-0.07812239366168136,0.10356390797175849,3.2135110163581295,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2020-07-29,2020,3,0.0007460236454802122,0.0003994045615648354,0.867839572380823,-2.040209541416368,-1.4626155503470735,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2020-10-29,2020,4,0.0009519180131981207,0.0003599190421361965,1.6448114763483581,-2.8338040390402504,1.2571787481526129,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2021-02-24,2021,1,0.0007149948300453248,0.0003214527465207498,1.2242610703566406,-0.8581826536057846,-1.0469954025106456,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2021-04-28,2021,2,0.0006762015943036046,0.000271166144387175,1.4936800124211451,-2.0209035899069927,1.8178365774785685,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2021-07-28,2021,3,0.0006852710756128334,0.0002425566303441378,1.8252003445157328,0.6023962469699051,2.108880784718784,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2021-10-27,2021,4,0.0006736587016729653,0.00026431916718353633,1.548656266025514,0.3980726066032426,0.3980726066032369,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2022-02-24,2022,1,0.0008297701376416926,0.000294885800721312,1.813869422033936,0.9840654332765792,-2.5710075599651585,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2022-04-27,2022,2,0.0008493792936209938,0.00033086218015537523,1.5671694879787084,0.6656349637723614,2.8284464516408185,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2022-07-27,2022,3,0.0007359509717958174,0.0003645945551179611,1.0185462494296096,-0.5809297783651882,-1.122603330596837,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2022-11-02,2022,4,0.0007677783361721615,0.00039000237905392835,0.9686503914018315,-2.543114527200973,-2.2335381241694963,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2023-02-22,2023,1,0.0007252496237462591,0.0002742304023541297,1.6446725728451583,0.10242551754773425,-0.8487576113659058,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2023-04-26,2023,2,0.000690142466688319,0.00027954304399858173,1.4688236087599462,-3.546032972903443,-0.5450346543973953,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2023-07-26,2023,3,0.0006453687468837599,0.00021981656179302143,1.935942322177876,0.46850279693980856,1.7508178418733185,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2023-10-25,2023,4,0.0007031786422440672,0.00023424055690348224,2.0019508642724446,0.17799370529668834,2.4065988548791433,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2024-02-27,2024,1,0.0006469494064818446,0.0002153388217854309,2.0043324335009203,-3.440634200205447,-0.3772894530427187,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2024-04-24,2024,2,0.000665425017036349,0.0002220205630483282,1.9971323732365411,1.5971512868036073,0.05663369748928621,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2024-07-31,2024,3,0.0006685445419326687,0.00021135309427792524,2.163164202618891,-1.1372308990518951,3.1253957755796637,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2024-10-30,2024,4,0.0007047834428250571,0.00025718540598163416,1.7403710569618647,-1.5851025379310144,2.101801013540634,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2025-02-26,2025,1,0.0006925830228904106,0.0002393773115706228,1.8932692841530214,-2.023992986682148,-4.230301313591416,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2025-04-23,2025,2,0.0008025797873363926,0.000349748665082548,1.2947329538683643,-1.0089011159136032,0.5190629027900375,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2025-07-30,2025,3,0.0006616122952166944,0.00024848931990346137,1.6625381544515965,-1.5193945233445476,1.2827905075764712,0.0004312949123237969,0.9681351557440441
2303,2303.TW,UMC,1,0,27.35369455865016,2025-10-29,2025,4,0.0006731554736373808,0.00024216006402895052,1.7797955717293843,-1.0122960307924502,-1.9490408222353042,0.0004312949123237969,0.9681351557440441
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2010-03-31,2010,1,3.8339890529019904e-05,6.914325044224681e-05,-0.4455006051379663,-18.37890585296648,-2.2210037915313707,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2010-04-30,2010,2,5.620658629715123e-05,5.540766821923969e-05,0.014418908132902163,-16.892236534877693,0.08796049745239566,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2010-08-26,2010,3,8.277651190778635e-05,8.626644732844487e-05,-0.04045530479968854,0.602060011361535,-2.6261277769471705,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2010-10-27,2010,4,5.041605569720104e-05,7.429305123793397e-05,-0.3213893512633299,-0.33381786959109705,-0.33381786959111565,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2011-03-29,2011,1,4.03992231686904e-05,6.680397774411297e-05,-0.39525722070867947,-1.267639256622779,1.4881804306086603,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2011-04-28,2011,2,2.8672193153866625e-05,6.501034634964202e-05,-0.5589595385377529,-0.26342142182157297,-3.0303237807298595,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2011-08-26,2011,3,0.00013507779472356177,0.00010015146149620839,0.34873513282355495,-2.191261677917277,-19.200797958591473,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2011-10-28,2011,4,6.788078959139233e-05,0.00015975127655657944,-0.5750845248028372,-4.321790505968413,0.06254759187430761,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2012-03-27,2012,1,3.163360229978253e-05,5.903136954960818e-05,-0.46412216858362726,-0.23789535171852172,-1.6340155966255532,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2013-05-15,2013,2,2.3654777356822664e-05,4.5818176862177024e-05,-0.4837250415271386,2.2561085780317285,-0.5319198067522962,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2013-08-14,2013,3,2.4255623612576282e-05,4.769726633005701e-05,-0.4914672164913714,-4.09137725143588,-2.698585698087784,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2013-11-01,2013,4,2.4893993718149122e-05,5.092011176484863e-05,-0.5111166716775739,1.4225943116780835,0.47407482082285785,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2014-03-26,2014,1,2.9597947166995112e-05,5.0039490986328295e-05,-0.40850822852930674,1.210228865123893,0.03896406751793227,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2014-05-14,2014,2,2.203912289878629e-05,4.646651628442233e-05,-0.525698833028832,0.3468236446922216,-1.0413965876546365,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2014-08-13,2014,3,2.388861614663092e-05,4.239053144604163e-05,-0.43646339567508285,0.467856551421032,-0.9204625047529248,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2014-11-12,2014,4,2.4202952865425055e-05,5.730622963246196e-05,-0.5776558147228912,-0.04422659888121609,-2.813695782648324,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2015-02-13,2015,1,2.8879535396134808e-05,6.105206881500689e-05,-0.5269687668792629,-0.19985319579883365,2.6723565908927025,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2015-05-12,2015,2,2.6484786470453486e-05,4.589432097797683e-05,-0.42291800148513664,-17.03113341376855,-0.4208324576071536,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2015-08-12,2015,3,2.5790762467447485e-05,4.857460234896663e-05,-0.4690484075986233,-1.2713797818254513,0.11799452084493056,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2015-11-11,2015,4,3.313690613779989e-05,6.216930066542281e-05,-0.46698924094171285,-16.979466823935628,0.08004646667891045,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2016-03-11,2016,1,3.458472231988052e-05,7.895281568993649e-05,-0.5619570750243835,-18.013986276818734,-18.013986276818734,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2016-05-11,2016,2,2.8879535396134808e-05,4.731891311372253e-05,-0.38968303589881664,-1.333259584067338,0.04858088093476282,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2016-08-09,2016,3,2.081091963923816e-05,5.102513399340733e-05,-0.5921437532740821,-18.947013132104978,-18.947013132104978,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2016-11-11,2016,4,2.736292131218945e-05,4.830204517549286e-05,-0.43350387726288975,2.0879836552959077,2.125402804145228,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2017-03-08,2017,1,2.1286301628238566e-05,4.0050387688975633e-05,-0.4685119706319875,-0.5899501723631574,-0.5997024755229621,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2017-05-09,2017,2,1.7096590429608864e-05,4.373302175283634e-05,-0.6090690799681581,-0.5626272785638409,-0.5626272785638629,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2017-08-09,2017,3,1.9545304401702483e-05,3.766339049362508e-05,-0.48105297623136906,-0.07362271110419194,-17.063474972255708,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2017-11-07,2017,4,1.6956169287912815e-05,3.691757292574174e-05,-0.5407019491227256,0.1300852696630565,0.12037087071917825,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2018-03-14,2018,1,3.707309117359247e-05,6.373728773285263e-05,-0.41834532826404563,-18.139547061293502,-18.139547061293502,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2018-05-04,2018,2,2.9117714318910404e-05,6.248517172354884e-05,-0.5340060126947401,-17.88540466206167,-1.0731566048298078,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2018-08-08,2018,3,1.896829843051897e-05,4.6587186700598625e-05,-0.5928430159901621,-0.021431324370514142,-16.92519270628642,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2018-11-07,2018,4,3.41198116183023e-05,5.715354218889803e-05,-0.40301492590725185,0.5178905666307977,-17.776885609003813,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2019-03-20,2019,1,2.6625107695221552e-05,5.417919322826617e-05,-0.5085731974072512,-16.832132169899502,-16.832132169899502,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2019-05-09,2019,2,4.393876286409321e-05,4.431008570236963e-05,-0.00838009749677733,1.9861745882865158,-17.041226967542887,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2019-08-14,2019,3,5.642967957384857e-05,4.666470345372922e-05,0.20925829154366946,-16.60800942768951,0.2957194402498786,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2019-11-14,2019,4,2.4281990560133992e-05,5.072382770583563e-05,-0.5212902563080739,-0.30276439930650667,-0.31157569675125957,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2020-02-27,2020,1,0.00016204619649707593,4.697825633561319e-05,2.449387208827337,-17.062345620848397,-17.062345620848397,-1.958757936140919e-05,0.9740698815001049
2412,2412.TW,Chunghwa Tel,0,0,27.677193875326427,2020-05-07,2020,2,0.00010696570603313673,0.00032211120703837243,-0.6679230536042972,-1.0844774380426285,0.2972367204298449,-1.958757936140919e-05,0.9740698815001049
